,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
fosse,1.0,0.5,1.0,1.0,1,0
entra,0.5,1.0,0.5,1.0,1,1
se,0.5,0.125,0.5,1.0,1,0
chat,0.5,0.05263157894736842,0.5,1.0,1,0
bbm,0.5,1.0,0.5,1.0,1,1
panda,1.0,0.1,1.0,1.0,1,0
r$,1.0,1.0,1.0,1.0,1,1
karrueche,1.0,1.0,1.0,1.0,1,1
seus,1.0,1.0,1.0,1.0,1,1
bin,1.0,0.2,1.0,1.0,1,0
friended,1.0,1.0,1.0,1.0,1,1
mina,1.0,0.16666666666666666,1.0,1.0,1,0
tablet,1.0,0.16666666666666666,1.0,1.0,1,0
moi,1.0,1.0,1.0,1.0,1,1
caramel,1.0,0.16666666666666666,1.0,1.0,1,0
mes,1.0,0.25,1.0,1.0,1,0
ugg,1.0,1.0,1.0,1.0,1,1
meagan,1.0,1.0,1.0,1.0,1,1
bff,1.0,1.0,1.0,1.0,1,1
kohler,1.0,1.0,1.0,1.0,1,1
haiyan,1.0,1.0,1.0,1.0,1,1
muka,1.0,1.0,1.0,1.0,1,1
milo,1.0,0.5,1.0,1.0,1,0
musa,1.0,0.3333333333333333,1.0,1.0,1,0
vines,1.0,0.5,1.0,1.0,1,0
weer,0.5,0.07692307692307693,0.5,1.0,1,0
bent,0.5,0.045454545454545456,0.5,1.0,1,0
ganja,1.0,0.2,1.0,1.0,1,0
sentenced,1.0,0.25,1.0,1.0,1,0
begginning,1.0,1.0,1.0,1.0,1,1
sirens,1.0,0.14285714285714285,1.0,1.0,1,0
kiks,1.0,1.0,1.0,1.0,1,1
bimbo,1.0,1.0,1.0,1.0,1,1
mare,0.5,0.3333333333333333,0.5,1.0,1,0
sono,0.5,1.0,0.5,1.0,1,1
texted,1.0,1.0,1.0,1.0,1,1
patrollin,1.0,1.0,1.0,1.0,1,1
migrated,1.0,0.3333333333333333,1.0,1.0,1,0
cesar,0.5,1.0,0.5,1.0,1,1
carla,0.5,1.0,0.5,1.0,1,1
patata,1.0,1.0,1.0,1.0,1,1
dykin,1.0,1.0,1.0,1.0,1,1
jap,1.0,0.3333333333333333,1.0,1.0,1,0
picx,1.0,1.0,1.0,1.0,1,1
welt,0.5,0.09090909090909091,0.5,1.0,1,0
hier,0.5,1.0,0.5,1.0,1,1
fareed,1.0,0.16666666666666666,1.0,1.0,1,0
doer,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0
ponta,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
pra,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
social,1.0,0.25,1.0,1.0,1,0
kesse,1.0,1.0,1.0,1.0,1,1
soir,1.0,1.0,1.0,1.0,1,1
dll,1.0,1.0,1.0,1.0,1,1
nogg,1.0,1.0,1.0,1.0,1,1
selfies,1.0,1.0,1.0,1.0,1,1
rapper,1.0,0.3333333333333333,1.0,1.0,1,0
brugal,1.0,1.0,1.0,1.0,1,1
