,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
tem,1.0,1.0,1.0,1.0,1,1
poundss,1.0,0.030303030303030304,1.0,1.0,1,0
comigo,1.0,1.0,1.0,1.0,1,1
gorda,1.0,1.0,1.0,1.0,1,1
net,1.0,0.05,1.0,1.0,1,0
face,1.0,0.05,1.0,1.0,1,0
rudebwoy,1.0,1.0,1.0,1.0,1,1
giovane,1.0,1.0,1.0,1.0,1,1
ler,1.0,0.3333333333333333,1.0,1.0,1,0
inboxing,1.0,1.0,1.0,1.0,1,1
pcs,1.0,0.25,1.0,1.0,1,0
&,1.0,1.0,1.0,1.0,1,1
numa,1.0,1.0,1.0,1.0,1,1
m&amp;m,1.0,1.0,1.0,1.0,1,1
rosa,1.0,0.3333333333333333,1.0,1.0,1,0
insomnio,1.0,1.0,1.0,1.0,1,1
merah,1.0,1.0,1.0,1.0,1,1
ss,1.0,0.045454545454545456,1.0,1.0,1,0
from,1.0,1.0,1.0,1.0,1,1
c'est,1.0,1.0,1.0,1.0,1,1
chay,1.0,1.0,1.0,1.0,1,1
twiiter,1.0,1.0,1.0,1.0,1,1
smiley,1.0,1.0,1.0,1.0,1,1
dana,1.0,0.3333333333333333,1.0,1.0,1,0
esposa,1.0,1.0,1.0,1.0,1,1
alexia,1.0,0.3333333333333333,1.0,1.0,1,0
infinite,1.0,0.07692307692307693,1.0,1.0,1,0
peedi,1.0,1.0,1.0,1.0,1,1
tagged,1.0,0.07142857142857142,1.0,1.0,1,0
twatched,1.0,1.0,1.0,1.0,1,1
jasmin,1.0,1.0,1.0,1.0,1,1
fait,1.0,1.0,1.0,1.0,1,1
pau,1.0,1.0,1.0,1.0,1,1
beingg,1.0,1.0,1.0,1.0,1,1
lisa,1.0,1.0,1.0,1.0,1,1
nombre,1.0,1.0,1.0,1.0,1,1
raye,1.0,1.0,1.0,1.0,1,1
lana,1.0,1.0,1.0,1.0,1,1
video,1.0,0.16666666666666666,1.0,1.0,1,0
mora,1.0,1.0,1.0,1.0,1,1
explicit,1.0,0.3333333333333333,1.0,1.0,1,0
hippo,1.0,0.16666666666666666,1.0,1.0,1,0
strawberrys,1.0,0.25,1.0,1.0,1,0
utiles,1.0,1.0,1.0,1.0,1,1
edited,1.0,0.125,1.0,1.0,1,0
famille,1.0,1.0,1.0,1.0,1,1
linkedin,1.0,1.0,1.0,1.0,1,1
disbarred,1.0,0.5,1.0,1.0,1,0
profile,1.0,0.5,1.0,1.0,1,0
galaxi,1.0,1.0,1.0,1.0,1,1
bled,1.0,0.125,1.0,1.0,1,0
daryl,1.0,1.0,1.0,1.0,1,1
pria,0.5,1.0,0.5,1.0,1,1
dari,0.5,0.3333333333333333,0.5,1.0,1,0
jerra,1.0,1.0,1.0,1.0,1,1
tou,1.0,1.0,1.0,1.0,1,1
jiya,1.0,1.0,1.0,1.0,1,1
cris,1.0,1.0,1.0,1.0,1,1
episodes,1.0,0.2,1.0,1.0,1,0
papa,1.0,0.14285714285714285,1.0,1.0,1,0
beinqq,1.0,1.0,1.0,1.0,1,1
horoscopes,1.0,0.5,1.0,1.0,1,0
bean,1.0,0.125,1.0,1.0,1,0
vez,1.0,1.0,1.0,1.0,1,1
dada,1.0,0.125,1.0,1.0,1,0
#tfb,1.0,1.0,1.0,1.0,1,1
younq,1.0,1.0,1.0,1.0,1,1
lelet,1.0,1.0,1.0,1.0,1,1
buckwild,1.0,1.0,1.0,1.0,1,1
neices,1.0,1.0,1.0,1.0,1,1
joseph,1.0,0.3333333333333333,1.0,1.0,1,0
--,1.0,1.0,1.0,1.0,1,1
avatars,1.0,0.25,1.0,1.0,1,0
?,0.5,1.0,0.5,1.0,1,1
okay,0.5,0.07692307692307693,0.5,1.0,1,0
manger,1.0,0.5,1.0,1.0,1,0
migo,1.0,1.0,1.0,1.0,1,1
twilight,1.0,0.09090909090909091,1.0,1.0,1,0
kiah,1.0,1.0,1.0,1.0,1,1
pose,1.0,0.03225806451612903,1.0,1.0,1,0
zelena,1.0,1.0,1.0,1.0,1,1
motherboards,1.0,1.0,1.0,1.0,1,1
diamonds,1.0,0.1111111111111111,1.0,1.0,1,0
dorito,1.0,1.0,1.0,1.0,1,1
baboy,1.0,1.0,1.0,1.0,1,1
darone,1.0,1.0,1.0,1.0,1,1
posey,1.0,1.0,1.0,1.0,1,1
zamunda,1.0,1.0,1.0,1.0,1,1
merlin,1.0,0.25,1.0,1.0,1,0
forsakes,1.0,0.2,1.0,1.0,1,0
jada,1.0,1.0,1.0,1.0,1,1
acquitted,1.0,0.07142857142857142,1.0,1.0,1,0
lins,1.0,0.3333333333333333,1.0,1.0,1,0
preyed,1.0,0.2,1.0,1.0,1,0
samar,1.0,1.0,1.0,1.0,1,1
haslam,0.5,1.0,0.5,1.0,1,1
quaid,0.5,1.0,0.5,1.0,1,1
wattv,1.0,1.0,1.0,1.0,1,1
chic,1.0,0.1,1.0,1.0,1,0
samson,0.5,0.2,0.5,1.0,1,0
raheem,0.5,1.0,0.5,1.0,1,1
tita,1.0,1.0,1.0,1.0,1,1
reseller,1.0,1.0,1.0,1.0,1,1
habla,1.0,1.0,1.0,1.0,1,1
interacial,1.0,1.0,1.0,1.0,1,1
beberapa,1.0,1.0,1.0,1.0,1,1
arsonal,1.0,1.0,1.0,1.0,1,1
nhot,1.0,1.0,1.0,1.0,1,1
deter,1.0,0.3333333333333333,1.0,1.0,1,0
bologna,1.0,0.3333333333333333,1.0,1.0,1,0
eb,1.0,0.125,1.0,1.0,1,0
airmax,1.0,1.0,1.0,1.0,1,1
folllowing,1.0,1.0,1.0,1.0,1,1
pist,1.0,1.0,1.0,1.0,1,1
derwin,1.0,1.0,1.0,1.0,1,1
gavin,1.0,1.0,1.0,1.0,1,1
paige,1.0,0.25,1.0,1.0,1,0
straying,1.0,0.0625,1.0,1.0,1,0
oxygen,1.0,0.3333333333333333,1.0,1.0,1,0
colado,1.0,1.0,1.0,1.0,1,1
serenata,1.0,1.0,1.0,1.0,1,1
thurl,1.0,1.0,1.0,1.0,1,1
comitted,1.0,1.0,1.0,1.0,1,1
attention,1.0,0.2,1.0,1.0,1,0
