,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
jailing,1.0,0.09090909090909091,1.0,1.0,1,0
residual,1.0,0.14285714285714285,1.0,1.0,1,0
affectionn,1.0,1.0,1.0,1.0,1,1
ebook,1.0,1.0,1.0,1.0,1,1
cujo,1.0,1.0,1.0,1.0,1,1
eer,1.0,1.0,1.0,1.0,1,1
hvnt,1.0,1.0,1.0,1.0,1,1
last,1.0,0.034482758620689655,1.0,1.0,1,0
berkata,1.0,1.0,1.0,1.0,1,1
matthew,1.0,0.125,1.0,1.0,1,0
stars,0.5,0.047619047619047616,0.5,1.0,1,0
buzz,0.5,0.14285714285714285,0.5,1.0,1,0
about.me,1.0,1.0,1.0,1.0,1,1
tahir,0.5,1.0,0.5,1.0,1,1
ajay,0.5,1.0,0.5,1.0,1,1
agitated,1.0,0.043478260869565216,1.0,1.0,1,0
velcro,1.0,0.5,1.0,1.0,1,0
euro,1.0,1.0,1.0,1.0,1,1
stardom,1.0,1.0,1.0,1.0,1,1
isco,1.0,1.0,1.0,1.0,1,1
austin,1.0,0.3333333333333333,1.0,1.0,1,0
chapo,0.5,1.0,0.5,1.0,1,1
tornado,0.5,0.25,0.5,1.0,1,0
sac,1.0,0.14285714285714285,1.0,1.0,1,0
calibration,1.0,0.3333333333333333,1.0,1.0,1,0
mulberry,1.0,0.5,1.0,1.0,1,0
mii,0.5,1.0,0.5,1.0,1,1
sexi,0.5,1.0,0.5,1.0,1,1
unshaven,1.0,0.5,1.0,1.0,1,0
caine,1.0,1.0,1.0,1.0,1,1
watchinn,0.5,1.0,0.5,1.0,1,1
textingg,0.5,1.0,0.5,1.0,1,1
#in,1.0,1.0,1.0,1.0,1,1
printers,0.5,0.25,0.5,1.0,1,0
designed,0.5,0.16666666666666666,0.5,1.0,1,0
rukus,0.5,1.0,0.5,1.0,1,1
cronic,0.5,1.0,0.5,1.0,1,1
rambo,1.0,1.0,1.0,1.0,1,1
sleepily,1.0,1.0,1.0,1.0,1,1
reheated,1.0,0.5,1.0,1.0,1,0
morris,1.0,0.14285714285714285,1.0,1.0,1,0
lecturer,1.0,0.3333333333333333,1.0,1.0,1,0
narcissism,1.0,0.3333333333333333,1.0,1.0,1,0
autographs,1.0,0.25,1.0,1.0,1,0
childishh,1.0,1.0,1.0,1.0,1,1
praised,0.5,0.5,0.5,1.0,1,0
wrongfully,0.5,1.0,0.5,1.0,1,1
jojo,1.0,1.0,1.0,1.0,1,1
checkin,1.0,1.0,1.0,1.0,1,1
jamin,1.0,1.0,1.0,1.0,1,1
irked,1.0,0.3333333333333333,1.0,1.0,1,0
colgar,1.0,1.0,1.0,1.0,1,1
marine,1.0,0.14285714285714285,1.0,1.0,1,0
elza,1.0,1.0,1.0,1.0,1,1
zombies,1.0,0.125,1.0,1.0,1,0
orangina,1.0,1.0,1.0,1.0,1,1
wblk,1.0,1.0,1.0,1.0,1,1
library,1.0,0.25,1.0,1.0,1,0
sharelle,1.0,1.0,1.0,1.0,1,1
talkin,1.0,1.0,1.0,1.0,1,1
fapp,1.0,1.0,1.0,1.0,1,1
brandii,1.0,1.0,1.0,1.0,1,1
vvs,1.0,1.0,1.0,1.0,1,1
jlo,1.0,1.0,1.0,1.0,1,1
rivaled,0.5,0.2,0.5,1.0,1,0
looketh,0.5,1.0,0.5,1.0,1,1
autoplay,1.0,1.0,1.0,1.0,1,1
muscles,1.0,0.1,1.0,1.0,1,0
lasting,1.0,0.07142857142857142,1.0,1.0,1,0
fn,1.0,1.0,1.0,1.0,1,1
queso,1.0,1.0,1.0,1.0,1,1
kido,1.0,1.0,1.0,1.0,1,1
completed,1.0,0.08333333333333333,1.0,1.0,1,0
list,1.0,0.1111111111111111,1.0,1.0,1,0
talm,1.0,1.0,1.0,1.0,1,1
ptsd,1.0,0.3333333333333333,1.0,1.0,1,0
abel,1.0,0.25,1.0,1.0,1,0
muchh,1.0,1.0,1.0,1.0,1,1
m'appelle,1.0,1.0,1.0,1.0,1,1
nofilter,1.0,1.0,1.0,1.0,1,1
atas,0.5,1.0,0.5,1.0,1,1
tetap,0.5,1.0,0.5,1.0,1,1
porsha,0.5,1.0,0.5,1.0,1,1
traci,0.5,1.0,0.5,1.0,1,1
hue,1.0,0.3333333333333333,1.0,1.0,1,0
fatboi,1.0,1.0,1.0,1.0,1,1
persie,1.0,1.0,1.0,1.0,1,1
baldwin,1.0,0.16666666666666666,1.0,1.0,1,0
funnu,1.0,1.0,1.0,1.0,1,1
cece,1.0,1.0,1.0,1.0,1,1
species,1.0,0.2,1.0,1.0,1,0
numbers,1.0,0.038461538461538464,1.0,1.0,1,0
exclude,1.0,0.0625,1.0,1.0,1,0
budgeted,1.0,0.5,1.0,1.0,1,0
composed,1.0,0.125,1.0,1.0,1,0
griselda,1.0,1.0,1.0,1.0,1,1
tlkn,1.0,1.0,1.0,1.0,1,1
southgate,0.5,1.0,0.5,1.0,1,1
skye,0.5,1.0,0.5,1.0,1,1
banton,1.0,1.0,1.0,1.0,1,1
ven,1.0,1.0,1.0,1.0,1,1
coffee,0.5,0.1111111111111111,0.5,1.0,1,0
homemade,0.5,1.0,0.5,1.0,1,1
barbra,1.0,1.0,1.0,1.0,1,1
asthma,1.0,0.3333333333333333,1.0,1.0,1,0
slideshow,1.0,1.0,1.0,1.0,1,1
kyras,0.25,1.0,0.25,1.0,1,1
tyesha,0.25,1.0,0.25,1.0,1,1
damion,0.25,1.0,0.25,1.0,1,1
ashlie,0.25,1.0,0.25,1.0,1,1
canzone,1.0,1.0,1.0,1.0,1,1
vnd,1.0,1.0,1.0,1.0,1,1
laisser,1.0,1.0,1.0,1.0,1,1
pisssed,1.0,0.0625,1.0,1.0,1,0
homesick,0.5,1.0,0.5,1.0,1,1
loner,0.5,0.3333333333333333,0.5,1.0,1,0
rocs,1.0,0.5,1.0,1.0,1,0
caesar,1.0,0.16666666666666666,1.0,1.0,1,0
several,1.0,0.3333333333333333,1.0,1.0,1,0
travelling,1.0,0.1,1.0,1.0,1,0
s.o,1.0,1.0,1.0,1.0,1,1
ice,1.0,0.045454545454545456,1.0,1.0,1,0
tyri,1.0,1.0,1.0,1.0,1,1
borin,1.0,1.0,1.0,1.0,1,1
sterling,0.5,0.3333333333333333,0.5,1.0,1,0
oval,0.5,0.1,0.5,1.0,1,0
reaaady,1.0,1.0,1.0,1.0,1,1
vance,1.0,1.0,1.0,1.0,1,1
quannie,1.0,1.0,1.0,1.0,1,1
berhenti,1.0,1.0,1.0,1.0,1,1
supp,0.5,1.0,0.5,1.0,1,1
fr,0.5,0.25,0.5,1.0,1,0
reeves,1.0,0.16666666666666666,1.0,1.0,1,0
risha,1.0,1.0,1.0,1.0,1,1
nagising,1.0,1.0,1.0,1.0,1,1
stokes,1.0,0.5,1.0,1.0,1,0
mcneal,1.0,1.0,1.0,1.0,1,1
quite,1.0,0.25,1.0,1.0,1,0
creeper,1.0,0.3333333333333333,1.0,1.0,1,0
soy,1.0,0.1111111111111111,1.0,1.0,1,0
maths,1.0,0.3333333333333333,1.0,1.0,1,0
pending,1.0,1.0,1.0,1.0,1,1
leeah,1.0,1.0,1.0,1.0,1,1
reads,1.0,0.07692307692307693,1.0,1.0,1,0
cosin,1.0,1.0,1.0,1.0,1,1
ridiculousness,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0
reruns,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0
goodfellas,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
poked,1.0,0.08333333333333333,1.0,1.0,1,0
highway,1.0,0.5,1.0,1.0,1,0
swv,1.0,1.0,1.0,1.0,1,1
truie,1.0,1.0,1.0,1.0,1,1
daunte,1.0,1.0,1.0,1.0,1,1
thn,0.5,1.0,0.5,1.0,1,1
bakal,0.5,1.0,0.5,1.0,1,1
enlarge,1.0,0.09090909090909091,1.0,1.0,1,0
cummn,1.0,1.0,1.0,1.0,1,1
mucho,1.0,1.0,1.0,1.0,1,1
cross,1.0,0.022222222222222223,1.0,1.0,1,0
capones,1.0,0.2,1.0,1.0,1,0
complexion,1.0,0.3333333333333333,1.0,1.0,1,0
prophets,1.0,0.125,1.0,1.0,1,0
adolescence,1.0,1.0,1.0,1.0,1,1
intensified,1.0,0.14285714285714285,1.0,1.0,1,0
privacy,1.0,0.2,1.0,1.0,1,0
dad,0.5,0.14285714285714285,0.5,1.0,1,0
thinks,0.5,0.05,0.5,1.0,1,0
beasly,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
russle,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
pherb,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
sweaters,0.5,0.25,0.5,1.0,1,0
beaches,0.5,0.5,0.5,1.0,1,0
natrual,1.0,1.0,1.0,1.0,1,1
conjunctivitis,0.5,0.5,0.5,1.0,1,0
tightness,0.5,0.0625,0.5,1.0,1,0
njl,1.0,1.0,1.0,1.0,1,1
translator,1.0,0.25,1.0,1.0,1,0
animation,1.0,0.1,1.0,1.0,1,0
niggahs,1.0,1.0,1.0,1.0,1,1
hahahahhaha,1.0,1.0,1.0,1.0,1,1
software,0.5,0.16666666666666666,0.5,1.0,1,0
communications,0.5,0.25,0.5,1.0,1,0
joes,1.0,1.0,1.0,1.0,1,1
fasst,1.0,1.0,1.0,1.0,1,1
betterhalf,0.5,1.0,0.5,1.0,1,1
bestfrandd,0.5,1.0,0.5,1.0,1,1
stockings,1.0,0.125,1.0,1.0,1,0
zzzzzzzzzzzzz,1.0,1.0,1.0,1.0,1,1
maka,1.0,1.0,1.0,1.0,1,1
kidss,1.0,0.043478260869565216,1.0,1.0,1,0
loooong,1.0,1.0,1.0,1.0,1,1
shadyy,1.0,1.0,1.0,1.0,1,1
illustrator,1.0,1.0,1.0,1.0,1,1
trench,1.0,0.14285714285714285,1.0,1.0,1,0
neckbones,1.0,1.0,1.0,1.0,1,1
slot,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
upgrade,0.3333333333333333,0.09090909090909091,0.3333333333333333,1.0,1,0
complete,0.3333333333333333,0.037037037037037035,0.3333333333333333,1.0,1,0
terrell,1.0,1.0,1.0,1.0,1,1
brings,1.0,0.05555555555555555,1.0,1.0,1,0
load,1.0,0.045454545454545456,1.0,1.0,1,0
wasted,1.0,0.02702702702702703,1.0,1.0,1,0
wantin,1.0,1.0,1.0,1.0,1,1
commands,0.5,0.07142857142857142,0.5,1.0,1,0
unkind,0.5,0.5,0.5,1.0,1,0
boomz,1.0,1.0,1.0,1.0,1,1
dak,0.5,0.2,0.5,1.0,1,0
aku,0.5,0.3333333333333333,0.5,1.0,1,0
consumption,1.0,0.07142857142857142,1.0,1.0,1,0
playas,1.0,1.0,1.0,1.0,1,1
leak,1.0,0.1111111111111111,1.0,1.0,1,0
dougie,1.0,1.0,1.0,1.0,1,1
spooned,1.0,0.3333333333333333,1.0,1.0,1,0
feces,1.0,0.125,1.0,1.0,1,0
solitaire,1.0,0.3333333333333333,1.0,1.0,1,0
tls,1.0,0.25,1.0,1.0,1,0
satisfaction,1.0,0.25,1.0,1.0,1,0
promark,1.0,1.0,1.0,1.0,1,1
triple,1.0,0.09090909090909091,1.0,1.0,1,0
mack,1.0,0.25,1.0,1.0,1,0
water,1.0,0.09090909090909091,1.0,1.0,1,0
streets,1.0,0.5,1.0,1.0,1,0
alarm,1.0,0.08333333333333333,1.0,1.0,1,0
slush,1.0,0.16666666666666666,1.0,1.0,1,0
dancing,0.5,0.16666666666666666,0.5,1.0,1,0
watching,0.5,0.05,0.5,1.0,1,0
lawz,1.0,1.0,1.0,1.0,1,1
leaching,1.0,0.25,1.0,1.0,1,0
punani,1.0,1.0,1.0,1.0,1,1
biriyani,1.0,1.0,1.0,1.0,1,1
maxwell,1.0,0.2,1.0,1.0,1,0
congratulating,1.0,0.14285714285714285,1.0,1.0,1,0
fryers,1.0,0.25,1.0,1.0,1,0
americaneagle,1.0,1.0,1.0,1.0,1,1
kream,1.0,1.0,1.0,1.0,1,1
capte,1.0,1.0,1.0,1.0,1,1
hidden,0.5,0.07142857142857142,0.5,1.0,1,0
upon,0.5,1.0,0.5,1.0,1,1
wild,0.5,0.03333333333333333,0.5,1.0,1,0
turn,0.5,0.02702702702702703,0.5,1.0,1,0
sodium,1.0,0.3333333333333333,1.0,1.0,1,0
qc,1.0,1.0,1.0,1.0,1,1
adt,1.0,1.0,1.0,1.0,1,1
merciful,1.0,1.0,1.0,1.0,1,1
chickenn,1.0,1.0,1.0,1.0,1,1
shreck,1.0,1.0,1.0,1.0,1,1
fw,1.0,1.0,1.0,1.0,1,1
carcas,1.0,1.0,1.0,1.0,1,1
promblems,1.0,1.0,1.0,1.0,1,1
loftin,1.0,1.0,1.0,1.0,1,1
elo,0.25,1.0,0.25,1.0,1,1
kata,0.25,1.0,0.25,1.0,1,1
antara,0.25,1.0,0.25,1.0,1,1
doa,0.25,1.0,0.25,1.0,1,1
betul,1.0,1.0,1.0,1.0,1,1
driven,1.0,0.045454545454545456,1.0,1.0,1,0
viewership,1.0,1.0,1.0,1.0,1,1
cia,0.5,0.3333333333333333,0.5,1.0,1,0
fraud,0.5,0.0625,0.5,1.0,1,0
unnoticed,1.0,1.0,1.0,1.0,1,1
latin,1.0,0.3333333333333333,1.0,1.0,1,0
sidwell,1.0,1.0,1.0,1.0,1,1
shootas,1.0,1.0,1.0,1.0,1,1
poppa,1.0,1.0,1.0,1.0,1,1
addicting,1.0,0.3333333333333333,1.0,1.0,1,0
hooker,1.0,0.09090909090909091,1.0,1.0,1,0
pinot,1.0,0.3333333333333333,1.0,1.0,1,0
walley,1.0,1.0,1.0,1.0,1,1
dtb,0.5,1.0,0.5,1.0,1,1
recuperate,0.5,0.2,0.5,1.0,1,0
preparin,1.0,1.0,1.0,1.0,1,1
planners,0.5,0.25,0.5,1.0,1,0
accountants,0.5,0.25,0.5,1.0,1,0
bhm,1.0,1.0,1.0,1.0,1,1
sneakerheads,1.0,1.0,1.0,1.0,1,1
renews,1.0,0.25,1.0,1.0,1,0
jeanss,1.0,0.2,1.0,1.0,1,0
complaints,1.0,0.2,1.0,1.0,1,0
fpr,1.0,1.0,1.0,1.0,1,1
amused,1.0,0.16666666666666666,1.0,1.0,1,0
bravia,0.5,1.0,0.5,1.0,1,1
bosch,0.5,0.25,0.5,1.0,1,0
ye,1.0,1.0,1.0,1.0,1,1
diabetics,1.0,0.5,1.0,1.0,1,0
sgit,1.0,1.0,1.0,1.0,1,1
replayed,1.0,0.3333333333333333,1.0,1.0,1,0
hoeees,1.0,1.0,1.0,1.0,1,1
fuscia,1.0,1.0,1.0,1.0,1,1
tka,1.0,1.0,1.0,1.0,1,1
niqqaz,1.0,1.0,1.0,1.0,1,1
lingered,1.0,0.0625,1.0,1.0,1,0
everything.i,1.0,1.0,1.0,1.0,1,1
expo,1.0,0.3333333333333333,1.0,1.0,1,0
dosage,1.0,0.5,1.0,1.0,1,0
gigolo,1.0,1.0,1.0,1.0,1,1
atomic,1.0,0.5,1.0,1.0,1,0
compatibility,1.0,1.0,1.0,1.0,1,1
nurse,1.0,0.07692307692307693,1.0,1.0,1,0
tress,0.5,0.25,0.5,1.0,1,0
c.n,0.5,1.0,0.5,1.0,1,1
pilled,1.0,1.0,1.0,1.0,1,1
tuuu,1.0,1.0,1.0,1.0,1,1
fla,0.5,1.0,0.5,1.0,1,1
sic,0.5,0.5,0.5,1.0,1,0
messin,0.5,1.0,0.5,1.0,1,1
jumpin,0.5,1.0,0.5,1.0,1,1
lams,1.0,0.05555555555555555,1.0,1.0,1,0
bourgeois,0.5,0.2,0.5,1.0,1,0
parasitic,0.5,0.2,0.5,1.0,1,0
tensions,1.0,0.14285714285714285,1.0,1.0,1,0
fooll,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
bitcho,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
birdd,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
unemployed,0.5,0.5,0.5,1.0,1,0
hardworking,0.5,0.25,0.5,1.0,1,0
finsta,1.0,1.0,1.0,1.0,1,1
doubles,1.0,0.0625,1.0,1.0,1,0
gayness,1.0,0.2,1.0,1.0,1,0
abdullahi,1.0,1.0,1.0,1.0,1,1
hommies,1.0,1.0,1.0,1.0,1,1
farmer,1.0,0.125,1.0,1.0,1,0
ssoo,1.0,1.0,1.0,1.0,1,1
worr,1.0,1.0,1.0,1.0,1,1
laffing,1.0,1.0,1.0,1.0,1,1
mfz,1.0,1.0,1.0,1.0,1,1
audible,1.0,0.5,1.0,1.0,1,0
drys,1.0,0.25,1.0,1.0,1,0
eyeballing,0.5,0.3333333333333333,0.5,1.0,1,0
cryinn,0.5,1.0,0.5,1.0,1,1
fluey,1.0,1.0,1.0,1.0,1,1
volunteered,1.0,0.3333333333333333,1.0,1.0,1,0
babysister,1.0,1.0,1.0,1.0,1,1
valentinee,1.0,1.0,1.0,1.0,1,1
nyke,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
uge,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
samya,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
jamela,1.0,1.0,1.0,1.0,1,1
werkin,0.5,1.0,0.5,1.0,1,1
thuggn,0.5,1.0,0.5,1.0,1,1
xclusive,1.0,1.0,1.0,1.0,1,1
bammed,0.5,1.0,0.5,1.0,1,1
recked,0.5,1.0,0.5,1.0,1,1
murked,1.0,0.5,1.0,1.0,1,0
wcw,1.0,1.0,1.0,1.0,1,1
manti,1.0,1.0,1.0,1.0,1,1
scanless,1.0,1.0,1.0,1.0,1,1
nouns,1.0,0.5,1.0,1.0,1,0
applebottom,1.0,1.0,1.0,1.0,1,1
kaught,1.0,1.0,1.0,1.0,1,1
caddies,1.0,0.2,1.0,1.0,1,0
verga,1.0,1.0,1.0,1.0,1,1
tuen,1.0,1.0,1.0,1.0,1,1
dir,1.0,1.0,1.0,1.0,1,1
jpn,1.0,1.0,1.0,1.0,1,1
thar,1.0,1.0,1.0,1.0,1,1
hip,1.0,0.09090909090909091,1.0,1.0,1,0
defenders,1.0,0.16666666666666666,1.0,1.0,1,0
comedians,0.5,0.3333333333333333,0.5,1.0,1,0
sitcoms,0.5,0.3333333333333333,0.5,1.0,1,0
jene,1.0,1.0,1.0,1.0,1,1
lastimado,1.0,1.0,1.0,1.0,1,1
installs,1.0,0.16666666666666666,1.0,1.0,1,0
anyone,1.0,1.0,1.0,1.0,1,1
blowingg,1.0,1.0,1.0,1.0,1,1
jazz,1.0,0.03333333333333333,1.0,1.0,1,0
binges,1.0,0.045454545454545456,1.0,1.0,1,0
argueing,0.5,0.14285714285714285,0.5,1.0,1,0
tweefing,0.5,1.0,0.5,1.0,1,1
gunfire,1.0,0.5,1.0,1.0,1,0
complacent,1.0,0.3333333333333333,1.0,1.0,1,0
futs,1.0,1.0,1.0,1.0,1,1
tooty,1.0,1.0,1.0,1.0,1,1
iainn,1.0,1.0,1.0,1.0,1,1
forming,1.0,0.06666666666666667,1.0,1.0,1,0
recuperar,1.0,1.0,1.0,1.0,1,1
hce,0.5,1.0,0.5,1.0,1,1
felis,0.5,0.3333333333333333,0.5,1.0,1,0
yhy,0.5,1.0,0.5,1.0,1,1
saiid,0.5,1.0,0.5,1.0,1,1
kekee,1.0,1.0,1.0,1.0,1,1
fastest,1.0,0.058823529411764705,1.0,1.0,1,0
faygo,1.0,1.0,1.0,1.0,1,1
idky,1.0,1.0,1.0,1.0,1,1
western,1.0,0.2,1.0,1.0,1,0
hopped,1.0,0.25,1.0,1.0,1,0
jamaica,1.0,0.5,1.0,1.0,1,0
yogi,0.5,0.2,0.5,1.0,1,0
anya,0.5,1.0,0.5,1.0,1,1
squeezie,1.0,1.0,1.0,1.0,1,1
ineffable,0.5,0.14285714285714285,0.5,1.0,1,0
unexpecting,0.5,1.0,0.5,1.0,1,1
sickle,1.0,0.3333333333333333,1.0,1.0,1,0
shool,1.0,1.0,1.0,1.0,1,1
daze,0.5,0.1111111111111111,0.5,1.0,1,0
hymnal,0.5,0.3333333333333333,0.5,1.0,1,0
pressin,1.0,1.0,1.0,1.0,1,1
mile,1.0,0.058823529411764705,1.0,1.0,1,0
nuttin,1.0,1.0,1.0,1.0,1,1
tpo,1.0,1.0,1.0,1.0,1,1
haloween,1.0,1.0,1.0,1.0,1,1
leflore,1.0,1.0,1.0,1.0,1,1
yams,1.0,0.3333333333333333,1.0,1.0,1,0
oss,1.0,0.1111111111111111,1.0,1.0,1,0
decease,1.0,0.05,1.0,1.0,1,0
conferencia,0.5,1.0,0.5,1.0,1,1
servicio,0.5,1.0,0.5,1.0,1,1
foutus,1.0,1.0,1.0,1.0,1,1
vince,1.0,1.0,1.0,1.0,1,1
p.m,1.0,1.0,1.0,1.0,1,1
bowling,0.5,0.5,0.5,1.0,1,0
training,0.5,0.041666666666666664,0.5,1.0,1,0
iwoulda,1.0,1.0,1.0,1.0,1,1
backtracking,0.5,0.25,0.5,1.0,1,0
apologising,0.5,0.14285714285714285,0.5,1.0,1,0
layover,1.0,0.3333333333333333,1.0,1.0,1,0
garments,0.5,0.09090909090909091,0.5,1.0,1,0
limbs,0.5,0.2,0.5,1.0,1,0
tarboro,1.0,1.0,1.0,1.0,1,1
heifers,0.5,0.5,0.5,1.0,1,0
misogynists,0.5,0.3333333333333333,0.5,1.0,1,0
apposed,0.5,0.5,0.5,1.0,1,0
ambor,0.5,1.0,0.5,1.0,1,1
degress,1.0,1.0,1.0,1.0,1,1
wobbling,1.0,0.14285714285714285,1.0,1.0,1,0
bacardi,1.0,1.0,1.0,1.0,1,1
mov,1.0,1.0,1.0,1.0,1,1
tella,1.0,1.0,1.0,1.0,1,1
wills,0.5,0.16666666666666666,0.5,1.0,1,0
renewing,0.5,0.125,0.5,1.0,1,0
solitary,1.0,0.06666666666666667,1.0,1.0,1,0
elegance,1.0,1.0,1.0,1.0,1,1
rst,1.0,1.0,1.0,1.0,1,1
awhh,1.0,1.0,1.0,1.0,1,1
labron,1.0,1.0,1.0,1.0,1,1
changeing,1.0,0.07692307692307693,1.0,1.0,1,0
grinned,1.0,0.5,1.0,1.0,1,0
tusha,1.0,1.0,1.0,1.0,1,1
markets,1.0,0.09090909090909091,1.0,1.0,1,0
