cluster	precision	recall
0	1.0	0.07142857142857142
1	0.3333333333333333	0.15294117647058825
2	0.25	0.11666666666666667
3	0.2	0.06254329004329004
4	0.5	0.14166666666666666
5	0.16666666666666666	0.40277777777777773
6	0.25	0.26041666666666663
7	0.25	0.1359126984126984
8	0.3333333333333333	0.158974358974359
9	0.15625	0.12830304370552048
10	0.3333333333333333	0.5833333333333334
11	0.06666666666666667	0.16575091575091577
12	0.5	0.19642857142857142
13	0.19444444444444442	0.13721108326371484
14	0.16666666666666666	0.09850404971372713
15	0.25	0.08467585403726707
16	0.09467455621301776	0.19828088578088582
17	0.07142857142857141	0.06043135543135544
18	nan	nan
19	1.0	0.1111111111111111
20	0.24000000000000005	0.08650525491338955
21	0.25	0.07622180451127819
22	1.0	0.25
23	1.0	0.07692307692307693
24	0.1	0.08024993213789877
25	0.4444444444444444	0.3
26	0.25	0.12515873015873016
27	0.16666666666666666	0.08881461675579322
28	0.14285714285714282	0.5523809523809524
29	0.18518518518518517	0.319698551935394
30	0.3333333333333333	0.068001443001443
31	0.16666666666666666	0.12669855562012425
32	0.1	0.12921667413046725
33	0.3333333333333333	0.75
34	0.3333333333333333	0.08730158730158728
35	0.4444444444444444	0.19111111111111112
36	0.09090909090909091	0.17054575541417646
37	0.125	0.0731057496143703
38	0.1111111111111111	0.175
39	0.3125	0.1811722436722437
40	0.2222222222222222	0.06669973544973544
41	0.25	0.1494047619047619
42	0.19753086419753085	0.12080664624524275
43	0.3333333333333333	0.5416666666666666
44	0.3333333333333333	0.11881419234360412
45	0.14285714285714282	0.18854954569240284
46	0.08444444444444445	0.06990619485219944
47	0.1	0.07022509353391707
48	1.0	0.125
49	0.1358024691358025	0.1728146853146853
50	0.16666666666666666	0.4781144781144781
51	0.1111111111111111	0.2067230040914251
52	0.2	0.28398692810457515
53	0.16666666666666666	0.09277398846364364
54	0.07555555555555556	0.3196873496873497
55	0.3333333333333333	0.4666666666666666
56	0.06648199445983378	0.09873863916225693
57	1.0	0.14285714285714285
58	0.140625	0.0790678619625988
59	0.125	0.25625
60	0.3333333333333333	0.09126984126984126
61	0.3333333333333333	0.09722222222222221
62	0.5	0.0787878787878788
63	0.0617283950617284	0.22112860654050587
64	0.16326530612244894	0.23483124018838303
65	0.24	0.06166397328162034
66	0.3333333333333333	0.5
67	0.3333333333333333	0.2037037037037037
68	0.125	0.11547794117647059
69	0.19444444444444445	0.08439006169269327
70	0.1111111111111111	0.13299000879646042
71	0.5	0.35
72	0.3333333333333333	0.10103785103785103
73	0.2	0.3
74	0.1111111111111111	0.16820987654320987
75	0.0617283950617284	0.1866628227739339
76	0.09183673469387753	0.22854035644515408
77	nan	nan
78	0.0769230769230769	0.10731711099358157
79	0.25	0.09791042291042293
80	0.14285714285714282	0.11175915980427256
81	0.1	0.1393818372590751
82	0.08673469387755099	0.14826297651927905
83	0.05555555555555555	0.14810210254050835
84	0.031578947368421054	0.2031460640287146
85	0.1111111111111111	0.0891288495455162
86	0.08333333333333334	0.16180507834211774
87	0.25	0.22098214285714285
88	1.0	0.07142857142857142
89	0.5	0.27
90	0.5	0.10267857142857142
91	0.5	0.125
92	0.125	0.12732371794871794
93	0.25	0.33843537414965985
94	0.0425880425880426	0.15185327750171168
95	nan	nan
96	0.14285714285714285	0.16666666666666666
97	0.08284023668639051	0.23411477411477413
98	0.1234567901234568	0.24206349206349204
99	0.125	0.1560809579354086
100	0.25	0.0934640522875817
101	0.09090909090909091	0.2479578502305775
102	0.27999999999999997	0.24088159588159588
103	0.1	0.17554695304695303
104	0.125	0.3295138888888889
105	0.0625	0.23713317327052794
106	0.19444444444444445	0.35407407407407404
107	0.2	0.3325
108	0.1111111111111111	0.12225464259777986
109	0.3333333333333333	0.19166666666666665
110	0.25	0.2951388888888889
111	0.14285714285714282	0.26031746031746034
112	0.12000000000000002	0.4749603174603175
113	0.2	0.16055555555555553
114	0.5	0.35
115	0.16666666666666666	0.3168859649122807
116	0.14	0.11828167938289107
117	1.0	0.16666666666666666
118	0.08333333333333331	0.0723716381462489
119	0.16666666666666666	0.33201058201058203
120	0.1111111111111111	0.17372334455667787
121	0.125	0.1572068612391193
122	0.14285714285714282	0.12242347587175173
123	0.125	0.2697420634920635
124	0.16666666666666666	0.1007834757834758
125	0.2	0.1953846153846154
126	0.19444444444444442	0.10633727702693219
127	0.1111111111111111	0.30158730158730157
128	0.1111111111111111	0.142922298624053
129	0.1111111111111111	0.25030864197530867
130	0.25	0.7083333333333333
131	0.06666666666666667	0.059240097186380604
132	0.1	0.17517810691723737
133	0.14285714285714282	0.09103323147440796
134	0.21875	0.2728330961007591
135	0.25	0.18601190476190477
136	0.09467455621301772	0.1850237672320052
137	0.2	0.3733333333333333
138	1.0	0.08333333333333333
139	0.14285714285714282	0.29204260651629077
140	0.1111111111111111	0.11483469157887763
141	0.125	0.1257665945165945
142	0.2	0.25222222222222224
143	0.1111111111111111	0.12070887567844972
144	0.08333333333333333	0.20898033126294002
145	1.0	0.09090909090909091
146	0.1	0.23717032967032967
147	0.5	0.3125
148	0.5	0.225
149	0.14285714285714282	0.08914243129468694
150	0.125	0.10261093073593074
151	0.09027777777777778	0.24156822709454284
152	0.18367346938775508	0.2282863145258103
153	0.16049382716049385	0.2679453262786596
154	0.2	0.11175324675324676
155	0.2	0.1807936507936508
156	0.3333333333333333	0.27037037037037037
157	0.08333333333333333	0.269225912975913
158	0.06985294117647058	0.1432837128149628
159	0.09027777777777778	0.3055555555555555
160	0.2	0.24708862566005424
161	0.5	0.12698412698412698
162	0.12000000000000002	0.2217190791328722
163	0.2	0.1916666666666667
164	0.2	0.2933691115086464
165	0.125	0.15882936507936507
166	1.0	0.5
167	0.2	0.11881598793363499
168	0.2222222222222222	0.12130352590878905
169	0.14285714285714282	0.25955294705294707
170	0.04166666666666666	0.29567184404713004
171	0.05555555555555555	0.08587177661334708
172	0.2	0.12205128205128205
173	0.16049382716049385	0.18122674109516215
174	0.3333333333333333	0.18888888888888888
175	0.5	0.5833333333333334
176	1.0	0.3333333333333333
177	0.10416666666666664	0.3853174603174603
178	0.5	0.09642857142857142
179	0.2	0.04432593319741247
180	0.054421768707483	0.14495754558042634
181	0.14285714285714282	0.14083522297808013
182	0.2	0.3619047619047619
183	0.04513888888888889	0.2572357619232619
184	0.0769230769230769	0.27461843711843714
185	0.5	0.017630683575626353
186	0.5	0.2708333333333333
187	1.0	0.047619047619047616
188	0.3333333333333333	0.03627730294396961
189	0.14285714285714282	0.23365027829313542
190	0.24000000000000005	0.15155279503105587
191	0.5	0.10606060606060605
192	0.1234567901234568	0.11392619725953058
193	1.0	1.0
