vocab	precision	recall
lice	0.02857142857142857	1.0
debris	0.03225806451612903	1.0
goals	0.005319148936170213	1.0
Doesn't	0.00847457627118644	1.0
can	0.010526315789473684	1.0
seekers	0.004081632653061225	1.0
dug	0.3333333333333333	1.0
encyclopedias	0.022222222222222223	1.0
anything	0.0053475935828877	1.0
early	0.038461538461538464	1.0
ruler	0.0053475935828877	1.0
totally	0.009433962264150943	1.0
flung	0.037037037037037035	1.0
Florida	0.004081632653061225	1.0
re-enacted	0.14285714285714285	1.0
bayonets	0.043478260869565216	1.0
ignition	0.022222222222222223	1.0
hot-water	0.125	1.0
titled	0.06666666666666667	1.0
bragged	0.010526315789473684	1.0
Jupiter	0.005319148936170213	1.0
repeatedly	0.2	1.0
balls	0.015384615384615385	1.0
conciliatory	0.004081632653061225	1.0
religious	0.004081632653061225	1.0
gesture	0.3333333333333333	1.0
skilled	0.005319148936170213	1.0
tropical	0.004081632653061225	1.0
ornamented	0.03125	1.0
monitoring	0.02564102564102564	1.0
resurrected	0.045454545454545456	1.0
Everyone	0.08333333333333333	1.0
ripe	0.009433962264150943	1.0
pump	0.004081632653061225	1.0
titillating	0.03333333333333333	1.0
stocky	0.034482758620689655	1.0
wheedled	0.034482758620689655	1.0
orange	0.0136986301369863	1.0
concrete	0.043478260869565216	1.0
paths	0.5	1.0
Forces	0.25	1.0
weirs	0.00847457627118644	1.0
spared	0.125	1.0
pottery	0.5	1.0
arrears	0.005319148936170213	1.0
trestle	0.0625	1.0
unperformed	0.038461538461538464	1.0
low	0.019230769230769232	1.0
steady	0.00847457627118644	1.0
Sparling	0.024390243902439025	1.0
rotting	0.004081632653061225	1.0
earth	0.0053475935828877	1.0
sensual	0.0053475935828877	1.0
slice	0.03125	1.0
Majesty's	0.005319148936170213	1.0
prie-dieu	0.005319148936170213	1.0
Dimes	0.005319148936170213	1.0
condensed	0.004081632653061225	1.0
before	0.004081632653061225	1.0
Afternoon	0.03225806451612903	1.0
furlough	0.0053475935828877	1.0
restrain	0.08333333333333333	1.0
tract	0.019230769230769232	1.0
omissions	0.004081632653061225	1.0
half	0.08333333333333333	1.0
host	0.004081632653061225	1.0
Right	0.005319148936170213	1.0
tiredly	0.024390243902439025	1.0
grave	0.037037037037037035	1.0
specimentalia	0.03225806451612903	1.0
appeals	0.0053475935828877	1.0
commented	0.030303030303030304	1.0
mantel	0.02	1.0
Al	0.0053475935828877	1.0
arms	0.022222222222222223	1.0
Cape	0.00847457627118644	1.0
accelerator	0.024390243902439025	1.0
Granny	0.02702702702702703	1.0
afford	0.017241379310344827	1.0
Sicilian	0.017857142857142856	1.0
expected	0.0053475935828877	1.0
China	0.004081632653061225	1.0
zlotys	0.0053475935828877	1.0
white-clad	0.03225806451612903	1.0
unknown	0.030303030303030304	1.0
prospect	0.004081632653061225	1.0
sixteen	0.005319148936170213	1.0
mostly	0.0053475935828877	1.0
shacked	0.004081632653061225	1.0
invited	0.0053475935828877	1.0
sizes	0.037037037037037035	1.0
riven	0.009433962264150943	1.0
male	0.02702702702702703	1.0
hinge	0.00847457627118644	1.0
emotion	0.03225806451612903	1.0
spread	0.004081632653061225	1.0
mock	0.0136986301369863	1.0
loomed	0.02631578947368421	1.0
able	0.3333333333333333	1.0
whisky	0.004081632653061225	1.0
Key	0.0053475935828877	1.0
Dionigi	0.015384615384615385	1.0
ballroom	0.1	1.0
decry	0.005319148936170213	1.0
entered	0.005319148936170213	1.0
pray	0.005319148936170213	1.0
persecuted	0.02564102564102564	1.0
scandals	0.0136986301369863	1.0
fatigue	0.00847457627118644	1.0
windows	0.005319148936170213	1.0
sipping	0.041666666666666664	1.0
freeway	0.023255813953488372	1.0
Grimm	0.0053475935828877	1.0
twitching	0.0136986301369863	1.0
red	0.0136986301369863	1.0
financed	0.015151515151515152	1.0
soldiers'	0.02564102564102564	1.0
belonged	0.00847457627118644	1.0
souls	0.038461538461538464	1.0
postmark	0.0053475935828877	1.0
bravely	0.030303030303030304	1.0
parchment	0.041666666666666664	1.0
steel	0.09090909090909091	1.0
ducked	0.2	1.0
editor	0.038461538461538464	1.0
attentions	0.004081632653061225	1.0
opportunity	0.1111111111111111	1.0
Filipino	0.005319148936170213	1.0
embrace	0.05	1.0
hallowed	0.004081632653061225	1.0
apocalyptic	0.004081632653061225	1.0
necessary	0.020833333333333332	1.0
plugugly	0.04	1.0
noon	0.0053475935828877	1.0
monochromes	0.02702702702702703	1.0
wise	0.015151515151515152	1.0
typhoid	0.3333333333333333	1.0
coop	0.009433962264150943	1.0
Front	0.009433962264150943	1.0
Time	0.020833333333333332	1.0
applying	0.0053475935828877	1.0
deportees	0.01694915254237288	1.0
confirming	0.5	1.0
expedition	0.14285714285714285	1.0
unless	0.004081632653061225	1.0
celebrants	0.07142857142857142	1.0
Jean	0.3333333333333333	1.0
changed	0.16666666666666666	1.0
well-kept	0.004081632653061225	1.0
sixties	0.015151515151515152	1.0
Lane	0.017857142857142856	1.0
mine	0.038461538461538464	1.0
confused	0.0053475935828877	1.0
occupy	0.0053475935828877	1.0
boroughs	0.01694915254237288	1.0
clutched	0.004081632653061225	1.0
thwart	0.0053475935828877	1.0
rustling	0.08333333333333333	1.0
occasion	0.0625	1.0
years	0.005319148936170213	1.0
fault	0.027777777777777776	1.0
Hillman	0.02702702702702703	1.0
depravity	0.022222222222222223	1.0
increasingly	0.010526315789473684	1.0
They've	0.037037037037037035	1.0
authors	0.02564102564102564	1.0
ministers	0.027777777777777776	1.0
happening	0.14285714285714285	1.0
duck	0.022222222222222223	1.0
four	0.005319148936170213	1.0
surprise	0.03571428571428571	1.0
cautioned	0.05263157894736842	1.0
hung	0.0136986301369863	1.0
meditate	0.02040816326530612	1.0
olivefaced	0.005319148936170213	1.0
Simms	0.07692307692307693	1.0
convert	0.0136986301369863	1.0
locking	0.00847457627118644	1.0
Krist	0.0136986301369863	1.0
Every	0.05263157894736842	1.0
repetitious	0.005319148936170213	1.0
illegal	0.00847457627118644	1.0
here	0.03333333333333333	1.0
streets	0.07142857142857142	1.0
concluded	0.041666666666666664	1.0
bride	0.004081632653061225	1.0
precious	0.027777777777777776	1.0
If	0.0136986301369863	1.0
Let	0.00847457627118644	1.0
fading	0.0625	1.0
hotels	0.02702702702702703	1.0
jeweler	0.017241379310344827	1.0
Flannagans'	0.004081632653061225	1.0
clannishness	0.02127659574468085	1.0
raged	0.004081632653061225	1.0
branches	0.02564102564102564	1.0
dog's	0.02564102564102564	1.0
profound	0.004081632653061225	1.0
Falling	0.02127659574468085	1.0
Damp	0.0053475935828877	1.0
rhythm	0.004081632653061225	1.0
crowded	0.004081632653061225	1.0
golden	0.019230769230769232	1.0
cup	0.024390243902439025	1.0
postscript	0.004081632653061225	1.0
borough	0.00847457627118644	1.0
coverings	0.004081632653061225	1.0
tall	0.038461538461538464	1.0
referred	0.05263157894736842	1.0
You're	0.020833333333333332	1.0
drawn	0.004081632653061225	1.0
butter	0.00847457627118644	1.0
breakfasts	0.0136986301369863	1.0
Piccadilly	0.004081632653061225	1.0
Germany	0.16666666666666666	1.0
Hanging	0.07692307692307693	1.0
modern	0.004081632653061225	1.0
drown	0.05263157894736842	1.0
England	0.3333333333333333	1.0
driving	0.0053475935828877	1.0
tread	0.004081632653061225	1.0
index	0.00847457627118644	1.0
rocks	0.005319148936170213	1.0
ankles	0.00847457627118644	1.0
So	0.022222222222222223	1.0
bachelor	0.005319148936170213	1.0
rasps	0.004081632653061225	1.0
launched	0.03571428571428571	1.0
deals	0.005319148936170213	1.0
effortlessly	0.015151515151515152	1.0
firm	0.038461538461538464	1.0
running	0.03333333333333333	1.0
Perhaps	0.0053475935828877	1.0
sheath	0.0053475935828877	1.0
carried	0.020833333333333332	1.0
maid	0.0053475935828877	1.0
eagerness	0.015384615384615385	1.0
troops	0.017857142857142856	1.0
tight	0.00847457627118644	1.0
remotest	0.00847457627118644	1.0
fantasies	0.2	1.0
sixth	0.005319148936170213	1.0
Melzi	0.004081632653061225	1.0
congregation	0.02857142857142857	1.0
rubberized	0.2	1.0
gasped	0.07142857142857142	1.0
Lemme	0.005319148936170213	1.0
Stick	0.01818181818181818	1.0
salary	0.2	1.0
clenched	0.009433962264150943	1.0
wore	0.004081632653061225	1.0
hardtack-box	0.004081632653061225	1.0
sure-enough	0.01818181818181818	1.0
Brown	0.045454545454545456	1.0
listening	0.0053475935828877	1.0
morsel	0.0196078431372549	1.0
pack	0.010526315789473684	1.0
biblical	0.005319148936170213	1.0
architecture	0.020833333333333332	1.0
pursuer	0.045454545454545456	1.0
Godwin	0.0053475935828877	1.0
threatening	0.00847457627118644	1.0
face	0.01694915254237288	1.0
hulk	0.017857142857142856	1.0
forty	0.02564102564102564	1.0
service	0.5	1.0
Harris	0.005319148936170213	1.0
peeked	0.0053475935828877	1.0
sufferings	0.00847457627118644	1.0
low-lying	0.00847457627118644	1.0
permission	0.005319148936170213	1.0
intensely	0.005319148936170213	1.0
Nothing	0.034482758620689655	1.0
dreamin	0.004081632653061225	1.0
darkly	0.004081632653061225	1.0
winding	0.1	1.0
weapons	0.004081632653061225	1.0
enchanted	0.030303030303030304	1.0
departure	0.00847457627118644	1.0
reaction	0.2	1.0
alert	0.027777777777777776	1.0
Hawksworth	0.5	1.0
fame	0.004081632653061225	1.0
Eighties	0.019230769230769232	1.0
mortal	0.04	1.0
Vulturidae	0.2	1.0
vessel	0.25	1.0
highschool	0.034482758620689655	1.0
rifles	0.005319148936170213	1.0
survived	0.03225806451612903	1.0
stropped	0.005319148936170213	1.0
signal	0.3333333333333333	1.0
actually	0.1111111111111111	1.0
headaches	0.00847457627118644	1.0
broken	0.004081632653061225	1.0
juicy	0.01694915254237288	1.0
stakes	0.005319148936170213	1.0
oblivion	0.005319148936170213	1.0
flame	0.00847457627118644	1.0
Joe's	0.005319148936170213	1.0
visitor	0.02702702702702703	1.0
set	0.038461538461538464	1.0
allow	0.004081632653061225	1.0
checkbook	0.00847457627118644	1.0
immediate	0.0136986301369863	1.0
cruelly	0.02702702702702703	1.0
serenaded	0.047619047619047616	1.0
continue	0.005319148936170213	1.0
opposition	0.0053475935828877	1.0
not	0.14285714285714285	1.0
Market	0.3333333333333333	1.0
Martinez	0.02040816326530612	1.0
jeweled	0.02702702702702703	1.0
seeming	0.010526315789473684	1.0
You'll	0.0053475935828877	1.0
centuries	0.3333333333333333	1.0
Cardboard	0.00847457627118644	1.0
deeply	0.004081632653061225	1.0
Vermouth	0.08333333333333333	1.0
contacts	0.005319148936170213	1.0
mourn	0.005319148936170213	1.0
Order	0.004081632653061225	1.0
smoked	0.2	1.0
visible	0.3333333333333333	1.0
colony	0.004081632653061225	1.0
string	0.1111111111111111	1.0
liaison	0.005319148936170213	1.0
maternal	0.004081632653061225	1.0
slaughtered	0.038461538461538464	1.0
Cycly	0.07692307692307693	1.0
cluster	0.004081632653061225	1.0
you'll	0.009433962264150943	1.0
