cluster	precision	recall
521	1.0	0.0625
522	1.0	0.3333333333333333
523	1.0	0.16666666666666666
524	1.0	0.5
525	1.0	1.0
526	1.0	0.0625
527	nan	nan
528	1.0	0.125
529	nan	nan
530	1.0	0.125
531	1.0	0.14285714285714285
532	1.0	0.2
533	1.0	0.1111111111111111
534	nan	nan
535	1.0	0.1
536	1.0	0.02702702702702703
537	1.0	0.05
538	1.0	0.5
539	1.0	0.1
540	1.0	0.3333333333333333
541	1.0	0.02631578947368421
542	1.0	0.04
543	1.0	0.25
544	1.0	0.1
545	1.0	0.16666666666666666
546	1.0	0.047619047619047616
547	nan	nan
548	1.0	0.125
549	1.0	0.058823529411764705
550	1.0	0.14285714285714285
551	1.0	0.5
552	1.0	0.04
553	1.0	0.25
554	1.0	0.3333333333333333
555	1.0	1.0
556	1.0	0.25
557	1.0	0.1111111111111111
558	nan	nan
559	1.0	0.16666666666666666
560	nan	nan
561	1.0	0.07692307692307693
562	1.0	0.2
563	1.0	0.05555555555555555
564	1.0	0.25
565	1.0	0.013888888888888888
566	1.0	0.02702702702702703
567	1.0	0.05555555555555555
568	1.0	0.1
569	1.0	0.16666666666666666
570	1.0	0.5
571	1.0	0.05555555555555555
572	1.0	0.047619047619047616
573	1.0	0.16666666666666666
574	1.0	0.038461538461538464
575	1.0	0.05555555555555555
576	1.0	0.06666666666666667
577	1.0	0.3333333333333333
578	1.0	0.5
579	1.0	0.16666666666666666
580	1.0	0.08333333333333333
581	nan	nan
582	1.0	0.058823529411764705
583	1.0	0.07692307692307693
584	1.0	0.3333333333333333
585	1.0	0.06666666666666667
586	1.0	0.25
587	1.0	0.06666666666666667
588	1.0	0.16666666666666666
589	1.0	0.14285714285714285
590	1.0	0.06666666666666667
591	1.0	0.16666666666666666
592	1.0	0.0625
593	1.0	0.16666666666666666
594	1.0	0.030303030303030304
595	1.0	0.14285714285714285
596	1.0	0.5
597	1.0	0.2
598	1.0	0.04
599	1.0	0.3333333333333333
600	nan	nan
601	1.0	0.06666666666666667
602	1.0	0.14285714285714285
603	1.0	1.0
604	1.0	0.2
605	1.0	1.0
606	1.0	0.25
607	1.0	1.0
608	1.0	1.0
609	1.0	0.043478260869565216
610	1.0	0.2
611	1.0	1.0
612	1.0	0.04
613	1.0	0.2
614	1.0	0.1111111111111111
615	1.0	0.1111111111111111
616	1.0	0.14285714285714285
617	1.0	0.09090909090909091
618	1.0	0.07142857142857142
619	1.0	0.14285714285714285
620	1.0	0.1111111111111111
621	1.0	0.1
622	1.0	0.058823529411764705
623	1.0	0.1111111111111111
624	nan	nan
625	1.0	0.03125
626	1.0	0.25
627	1.0	0.25
628	1.0	0.047619047619047616
629	1.0	0.5
630	1.0	0.14285714285714285
631	nan	nan
632	1.0	0.5
633	1.0	0.3333333333333333
634	1.0	0.043478260869565216
635	1.0	1.0
636	1.0	0.5
637	nan	nan
638	1.0	0.04
639	1.0	0.045454545454545456
640	1.0	0.041666666666666664
641	nan	nan
642	1.0	0.07142857142857142
643	1.0	0.25
644	1.0	0.0625
645	nan	nan
646	1.0	0.25
647	1.0	0.2
648	1.0	0.5
649	1.0	0.25
650	1.0	0.043478260869565216
651	1.0	0.1111111111111111
652	1.0	0.1111111111111111
653	1.0	0.038461538461538464
654	1.0	0.041666666666666664
655	1.0	0.3333333333333333
656	1.0	0.25
657	1.0	0.2
658	1.0	0.030303030303030304
659	1.0	0.25
660	1.0	0.16666666666666666
661	1.0	0.16666666666666666
662	1.0	0.16666666666666666
663	1.0	0.14285714285714285
664	1.0	0.07142857142857142
665	1.0	0.14285714285714285
666	1.0	0.1
667	1.0	0.07142857142857142
668	1.0	0.04
669	1.0	0.16666666666666666
670	1.0	0.07142857142857142
671	nan	nan
672	1.0	0.3333333333333333
673	nan	nan
674	1.0	0.125
675	1.0	0.3333333333333333
676	1.0	0.3333333333333333
677	nan	nan
678	1.0	0.16666666666666666
679	1.0	0.022727272727272728
680	1.0	0.25
681	1.0	0.14285714285714285
682	1.0	0.3333333333333333
683	1.0	0.07142857142857142
684	1.0	0.125
685	1.0	1.0
686	1.0	0.25
687	1.0	0.08333333333333333
688	1.0	0.25
689	1.0	0.5
690	1.0	0.25
691	1.0	0.2
692	nan	nan
693	1.0	0.1111111111111111
694	1.0	0.1111111111111111
695	1.0	0.16666666666666666
696	1.0	0.25
697	1.0	0.1
698	nan	nan
699	1.0	0.3333333333333333
700	1.0	0.09090909090909091
701	1.0	0.125
702	1.0	0.2
703	1.0	0.25
704	1.0	0.2
705	nan	nan
706	nan	nan
707	1.0	0.14285714285714285
708	1.0	0.043478260869565216
709	1.0	0.1
710	1.0	0.07142857142857142
711	1.0	0.16666666666666666
712	1.0	1.0
713	1.0	0.09090909090909091
714	1.0	0.08333333333333333
715	1.0	0.022727272727272728
716	1.0	0.25
717	1.0	0.07692307692307693
718	1.0	0.1
719	nan	nan
720	1.0	0.16666666666666666
721	1.0	0.09090909090909091
722	1.0	0.16666666666666666
723	1.0	0.16666666666666666
724	nan	nan
725	1.0	0.16666666666666666
726	nan	nan
727	1.0	1.0
728	nan	nan
729	1.0	0.5
730	1.0	0.043478260869565216
731	1.0	0.09090909090909091
732	1.0	0.25
733	1.0	0.1
734	1.0	0.5
735	1.0	0.045454545454545456
736	1.0	0.16666666666666666
737	1.0	0.5
738	1.0	0.3333333333333333
739	1.0	0.1111111111111111
740	1.0	0.1
741	1.0	1.0
742	nan	nan
743	1.0	1.0
744	1.0	0.2
745	1.0	0.14285714285714285
746	1.0	1.0
747	1.0	0.1
748	1.0	0.07692307692307693
749	1.0	0.07142857142857142
750	nan	nan
751	nan	nan
752	1.0	0.05263157894736842
753	1.0	0.3333333333333333
754	1.0	0.02564102564102564
755	1.0	0.04
756	1.0	0.16666666666666666
757	1.0	1.0
758	nan	nan
759	1.0	0.1111111111111111
760	1.0	0.07142857142857142
761	1.0	1.0
762	1.0	0.09090909090909091
763	1.0	0.1111111111111111
764	nan	nan
765	1.0	0.08333333333333333
766	1.0	0.0625
767	1.0	0.14285714285714285
768	1.0	0.5
769	1.0	0.058823529411764705
770	1.0	0.3333333333333333
771	1.0	0.14285714285714285
772	1.0	0.125
773	1.0	0.3333333333333333
774	1.0	0.07142857142857142
775	1.0	0.16666666666666666
776	1.0	0.5
777	1.0	0.022222222222222223
778	1.0	1.0
779	1.0	0.16666666666666666
780	nan	nan
781	1.0	0.14285714285714285
782	1.0	0.3333333333333333
783	1.0	0.16666666666666666
784	1.0	0.2
785	1.0	0.14285714285714285
786	1.0	0.3333333333333333
787	1.0	0.125
788	1.0	0.058823529411764705
789	1.0	0.02857142857142857
790	1.0	0.08333333333333333
791	1.0	0.05263157894736842
792	1.0	0.125
793	1.0	1.0
794	1.0	0.3333333333333333
795	1.0	0.14285714285714285
796	1.0	0.5
797	1.0	0.07692307692307693
798	1.0	0.08333333333333333
799	1.0	0.07142857142857142
800	nan	nan
801	1.0	0.2
802	1.0	0.1
803	1.0	0.25
804	1.0	0.125
805	1.0	0.04
806	1.0	0.045454545454545456
807	1.0	0.021739130434782608
808	1.0	0.02857142857142857
809	1.0	0.2
810	1.0	0.125
811	1.0	0.5
812	1.0	0.25
813	1.0	0.1111111111111111
814	1.0	0.3333333333333333
815	1.0	0.08333333333333333
816	1.0	0.0625
817	nan	nan
818	1.0	0.041666666666666664
819	1.0	0.5
820	nan	nan
821	1.0	0.3333333333333333
822	1.0	0.25
823	nan	nan
824	1.0	0.14285714285714285
825	1.0	0.041666666666666664
826	1.0	0.16666666666666666
827	1.0	0.1111111111111111
828	1.0	0.2
829	1.0	0.125
830	1.0	0.030303030303030304
831	1.0	0.16666666666666666
832	1.0	0.125
833	1.0	0.3333333333333333
834	1.0	0.014084507042253521
835	1.0	0.07142857142857142
836	1.0	0.3333333333333333
837	1.0	0.125
838	1.0	0.2
839	1.0	0.25
840	1.0	0.015151515151515152
841	nan	nan
842	nan	nan
843	1.0	0.05
844	1.0	0.037037037037037035
845	1.0	0.1111111111111111
846	1.0	0.058823529411764705
847	1.0	0.027777777777777776
848	1.0	0.05263157894736842
849	nan	nan
850	1.0	0.1
851	nan	nan
852	1.0	0.2
853	1.0	0.25
854	1.0	0.0625
855	nan	nan
856	1.0	0.25
857	1.0	0.16666666666666666
858	1.0	0.25
859	1.0	1.0
860	1.0	0.09090909090909091
861	nan	nan
862	1.0	0.3333333333333333
863	1.0	0.5
864	1.0	1.0
865	1.0	0.25
866	nan	nan
867	1.0	0.3333333333333333
868	1.0	0.25
869	nan	nan
870	1.0	0.05
871	1.0	0.0196078431372549
872	1.0	0.045454545454545456
873	1.0	0.25
874	1.0	0.16666666666666666
875	1.0	0.3333333333333333
876	1.0	0.2
877	1.0	0.5
878	1.0	0.05555555555555555
879	1.0	1.0
880	nan	nan
881	nan	nan
882	1.0	0.25
883	1.0	0.3333333333333333
884	1.0	0.045454545454545456
885	1.0	0.125
886	1.0	0.5
887	1.0	0.0625
888	1.0	0.3333333333333333
889	1.0	0.14285714285714285
890	1.0	0.2
891	1.0	0.1111111111111111
892	1.0	0.25
893	1.0	0.14285714285714285
894	1.0	0.16666666666666666
895	1.0	0.16666666666666666
896	nan	nan
897	1.0	0.2
898	nan	nan
899	1.0	0.1
