vocab	precision	recall
Sons	0.0	0.0
bottle	0.08333333333333333	0.25
Al	0.08333333333333333	0.125
maid	0.08333333333333333	0.2
prescription	0.08333333333333333	0.25
charged	0.08333333333333333	0.03225806451612903
adding	0.0	0.0
grumbled	0.0	0.0
embarrassing	0.08333333333333333	0.07692307692307693
Treasury	0.08333333333333333	0.125
churning	0.08333333333333333	0.1
inserted	0.0	0.0
girls	0.0	0.0
mighty	0.08333333333333333	0.25
Ted	0.08333333333333333	0.5
loyalists	0.0	0.0
hawk	0.125	0.1111111111111111
crude	0.125	0.058823529411764705
Gallery	0.0	0.0
boundless	0.125	0.3333333333333333
Hill	0.125	0.125
misgivings	0.0	0.0
indeed	0.1	0.5
stethoscope	0.1	1.0
supports	0.0	0.0
days	0.1	0.07142857142857142
been	0.0	0.0
tree	0.1	0.16666666666666666
preached	0.0	0.0
charming	0.1	0.045454545454545456
hem	0.16666666666666666	0.5
evening	0.16666666666666666	0.14285714285714285
beat	0.16666666666666666	0.017241379310344827
wrap	0.16666666666666666	0.09090909090909091
obscenities	0.0	0.0
liking	0.1111111111111111	0.25
interrupted	0.1111111111111111	0.1111111111111111
disclosed	0.1111111111111111	0.08333333333333333
beadle	0.1111111111111111	0.25
Brains	0.0	0.0
victoriously	0.1	1.0
strands	0.0	0.0
dashing	0.1	0.04
fortifications	0.0	0.0
Aunt	0.0	0.0
pendulum	0.1	1.0
conditions	0.1	0.05263157894736842
life-size	0.1	0.25
straightened	0.0	0.0
ego	0.125	0.25
unendurable	0.125	0.3333333333333333
mount	0.125	0.05263157894736842
get	0.125	0.014285714285714285
sensing	0.125	0.14285714285714285
cafe	0.125	0.25
seed	0.125	0.1
merited	0.25	0.25
erect	0.25	0.125
covertly	0.25	1.0
comparison	0.16666666666666666	0.2
Drunk	0.0	0.0
citations	0.0	0.0
Throw	0.0	0.0
twice	0.16666666666666666	0.3333333333333333
diagrams	0.0	0.0
leather	0.1111111111111111	1.0
Church	0.0	0.0
eighty	0.1111111111111111	0.2
Catholic	0.1111111111111111	0.5
escape	0.1111111111111111	0.03225806451612903
confirming	0.1111111111111111	0.05
headless	0.1111111111111111	0.5
degree	0.125	0.14285714285714285
benches	0.0	0.0
trolls	0.0	0.0
window-washing	0.125	1.0
bestubbled	0.125	0.3333333333333333
handy	0.125	0.2
secretary	0.125	0.16666666666666666
Billy	0.0	0.0
ringing	0.1	0.043478260869565216
Somehow	0.0	0.0
epaulets	0.0	0.0
completely	0.1	0.14285714285714285
poised	0.1	0.1111111111111111
banished	0.0	0.0
resentful	0.1	1.0
wonderful	0.1	0.1
trumps	0.0	0.0
optimism	0.06666666666666667	1.0
carving	0.06666666666666667	0.16666666666666666
pocket	0.06666666666666667	0.125
gush	0.06666666666666667	0.08333333333333333
downtown	0.06666666666666667	0.5
seemingly	0.06666666666666667	0.25
handsome	0.06666666666666667	0.07142857142857142
smart	0.06666666666666667	0.06666666666666667
beckon	0.06666666666666667	0.5
nestling	0.06666666666666667	0.05263157894736842
hips	0.0	0.0
glitter	0.06666666666666667	0.1111111111111111
remainder	0.06666666666666667	0.1
strive	0.08333333333333333	0.2
tin	0.08333333333333333	0.125
naked	0.08333333333333333	0.16666666666666666
answered	0.0	0.0
nailed	0.0	0.0
rang	0.0	0.0
bathroom	0.08333333333333333	0.125
acceptance	0.08333333333333333	0.125
blanket	0.08333333333333333	0.08333333333333333
merrymaking	0.08333333333333333	0.3333333333333333
engagement	0.08333333333333333	0.0625
Craven	0.0	0.0
shower	0.09090909090909091	0.125
towns	0.0	0.0
barging	0.0	0.0
insistent	0.09090909090909091	0.16666666666666666
Grove	0.0	0.0
chaffing	0.0	0.0
careful	0.09090909090909091	0.2
lived	0.0	0.0
initiate	0.09090909090909091	0.06666666666666667
junk	0.09090909090909091	0.14285714285714285
burial	0.05263157894736842	0.16666666666666666
impact	0.05263157894736842	0.1
play	0.05263157894736842	0.022222222222222223
quivering	0.05263157894736842	0.06666666666666667
seems	0.0	0.0
correspondent	0.05263157894736842	0.14285714285714285
unwed	0.05263157894736842	0.5
Bong	0.0	0.0
attitude	0.05263157894736842	0.25
startled	0.05263157894736842	0.16666666666666666
die	0.05263157894736842	0.034482758620689655
fine-looking	0.05263157894736842	0.16666666666666666
lashings	0.05263157894736842	0.03571428571428571
east	0.05263157894736842	0.14285714285714285
further	0.05263157894736842	0.125
pain	0.05263157894736842	0.0625
spur	0.05263157894736842	0.08333333333333333
started	0.0	0.0
tent	0.1	0.16666666666666666
monthly	0.1	1.0
vowels	0.0	0.0
small	0.1	0.07692307692307693
studio	0.1	0.5
personal	0.1	1.0
