,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
buka,1.0,1.0,1.0,1.0,1,1
friends,1.0,0.09090909090909091,1.0,1.0,1,0
suas,0.5,1.0,0.5,1.0,1,1
quebrar,0.5,1.0,0.5,1.0,1,1
miguel,1.0,1.0,1.0,1.0,1,1
radar,1.0,0.25,1.0,1.0,1,0
theme,1.0,0.06666666666666667,1.0,1.0,1,0
payable,1.0,0.25,1.0,1.0,1,0
alexandria,1.0,0.3333333333333333,1.0,1.0,1,0
charges,1.0,0.019230769230769232,1.0,1.0,1,0
otaku,1.0,1.0,1.0,1.0,1,1
desa,1.0,1.0,1.0,1.0,1,1
prise,1.0,0.125,1.0,1.0,1,0
faltou,1.0,1.0,1.0,1.0,1,1
alisha,1.0,1.0,1.0,1.0,1,1
flappy,1.0,1.0,1.0,1.0,1,1
paling,1.0,0.125,1.0,1.0,1,0
paparazzi,1.0,0.5,1.0,1.0,1,0
ally,1.0,0.5,1.0,1.0,1,0
ata,1.0,1.0,1.0,1.0,1,1
dreads,1.0,0.2,1.0,1.0,1,0
thoi,1.0,1.0,1.0,1.0,1,1
fro,1.0,1.0,1.0,1.0,1,1
deactivating,1.0,0.3333333333333333,1.0,1.0,1,0
granddad,1.0,0.16666666666666666,1.0,1.0,1,0
jp,1.0,1.0,1.0,1.0,1,1
#,0.5,1.0,0.5,1.0,1,1
b,0.5,0.07142857142857142,0.5,1.0,1,0
tetapi,0.5,1.0,0.5,1.0,1,1
spt,0.5,1.0,0.5,1.0,1,1
poohpooh,1.0,1.0,1.0,1.0,1,1
photogenic,1.0,1.0,1.0,1.0,1,1
qettinq,1.0,1.0,1.0,1.0,1,1
caca,1.0,1.0,1.0,1.0,1,1
pissd,1.0,1.0,1.0,1.0,1,1
gama,1.0,1.0,1.0,1.0,1,1
narnia,1.0,1.0,1.0,1.0,1,1
indicted,1.0,0.5,1.0,1.0,1,0
spicey,1.0,1.0,1.0,1.0,1,1
lupus,1.0,0.5,1.0,1.0,1,0
goddaughter,1.0,1.0,1.0,1.0,1,1
bout,0.5,0.16666666666666666,0.5,1.0,1,0
bein,0.5,1.0,0.5,1.0,1,1
pv,1.0,1.0,1.0,1.0,1,1
sepi,1.0,1.0,1.0,1.0,1,1
saltines,0.5,0.5,0.5,1.0,1,0
gritz,0.5,1.0,0.5,1.0,1,1
brittany,1.0,0.25,1.0,1.0,1,0
classified,1.0,0.1,1.0,1.0,1,0
tiered,0.5,1.0,0.5,1.0,1,1
fuschia,0.5,1.0,0.5,1.0,1,1
hooligan,1.0,0.1111111111111111,1.0,1.0,1,0
latte,1.0,0.5,1.0,1.0,1,0
drunkk,1.0,1.0,1.0,1.0,1,1
gene,0.5,0.3333333333333333,0.5,1.0,1,0
buse,0.5,1.0,0.5,1.0,1,1
quincy,1.0,0.3333333333333333,1.0,1.0,1,0
crawls,1.0,0.09090909090909091,1.0,1.0,1,0
deydey,1.0,1.0,1.0,1.0,1,1
jaiden,1.0,1.0,1.0,1.0,1,1
weavee,1.0,1.0,1.0,1.0,1,1
jenn,1.0,1.0,1.0,1.0,1,1
perms,1.0,0.16666666666666666,1.0,1.0,1,0
jj,1.0,1.0,1.0,1.0,1,1
keturah,1.0,1.0,1.0,1.0,1,1
kv,1.0,0.3333333333333333,1.0,1.0,1,0
photography,1.0,0.5,1.0,1.0,1,0
frm,0.5,1.0,0.5,1.0,1,1
lyk,0.5,1.0,0.5,1.0,1,1
rocco,1.0,1.0,1.0,1.0,1,1
spent,0.3333333333333333,0.07692307692307693,0.3333333333333333,1.0,1,0
since,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
wasnt,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
vidoes,1.0,1.0,1.0,1.0,1,1
subhanallah,0.5,1.0,0.5,1.0,1,1
ganteng,0.5,1.0,0.5,1.0,1,1
scratchy,1.0,0.05,1.0,1.0,1,0
smashn,1.0,1.0,1.0,1.0,1,1
sanchez,0.3333333333333333,0.08333333333333333,0.3333333333333333,1.0,1,0
anthony,0.3333333333333333,0.1,0.3333333333333333,1.0,1,0
earl,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
squared,1.0,0.25,1.0,1.0,1,0
music,0.5,0.3333333333333333,0.5,1.0,1,0
dubstep,0.5,1.0,0.5,1.0,1,1
lng,1.0,1.0,1.0,1.0,1,1
ripper,1.0,1.0,1.0,1.0,1,1
bot,1.0,1.0,1.0,1.0,1,1
photographs,1.0,0.125,1.0,1.0,1,0
ambulance,1.0,1.0,1.0,1.0,1,1
nye,1.0,1.0,1.0,1.0,1,1
foods,1.0,0.16666666666666666,1.0,1.0,1,0
d'animo,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
personale,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
arrivo,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
lexy,1.0,1.0,1.0,1.0,1,1
mom,1.0,0.1111111111111111,1.0,1.0,1,0
tyrone,1.0,1.0,1.0,1.0,1,1
chicken,1.0,0.09090909090909091,1.0,1.0,1,0
span,1.0,0.05555555555555555,1.0,1.0,1,0
sasha,0.5,1.0,0.5,1.0,1,1
jane,0.5,1.0,0.5,1.0,1,1
fava,1.0,1.0,1.0,1.0,1,1
income,1.0,1.0,1.0,1.0,1,1
gaffney,1.0,1.0,1.0,1.0,1,1
nelly,1.0,1.0,1.0,1.0,1,1
stalking,1.0,0.25,1.0,1.0,1,0
leprosy,1.0,0.5,1.0,1.0,1,0
talkedd,1.0,1.0,1.0,1.0,1,1
coronas,1.0,0.09090909090909091,1.0,1.0,1,0
pookie,1.0,1.0,1.0,1.0,1,1
zachary,1.0,1.0,1.0,1.0,1,1
pengacara,1.0,1.0,1.0,1.0,1,1
correspondent,1.0,0.14285714285714285,1.0,1.0,1,0
talking,0.5,0.05555555555555555,0.5,1.0,1,0
guy,0.5,0.0625,0.5,1.0,1,0
paco,0.5,1.0,0.5,1.0,1,1
mafioso,0.5,1.0,0.5,1.0,1,1
cut,1.0,0.015384615384615385,1.0,1.0,1,0
beans,1.0,0.1111111111111111,1.0,1.0,1,0
overalls,1.0,0.25,1.0,1.0,1,0
markus,1.0,1.0,1.0,1.0,1,1
bennie,1.0,0.5,1.0,1.0,1,0
ziva,1.0,1.0,1.0,1.0,1,1
snob,1.0,0.25,1.0,1.0,1,0
sayings,1.0,0.05555555555555555,1.0,1.0,1,0
discography,1.0,1.0,1.0,1.0,1,1
godsister,0.5,1.0,0.5,1.0,1,1
loml,0.5,1.0,0.5,1.0,1,1
lengthy,1.0,0.2,1.0,1.0,1,0
markia,1.0,1.0,1.0,1.0,1,1
obesity,1.0,0.3333333333333333,1.0,1.0,1,0
catherine,1.0,0.2,1.0,1.0,1,0
gall,1.0,0.0625,1.0,1.0,1,0
ha,1.0,0.3333333333333333,1.0,1.0,1,0
everday,1.0,1.0,1.0,1.0,1,1
pasha,1.0,0.5,1.0,1.0,1,0
lampung,1.0,1.0,1.0,1.0,1,1
troooooop,1.0,1.0,1.0,1.0,1,1
date,1.0,0.1,1.0,1.0,1,0
devante,1.0,1.0,1.0,1.0,1,1
mainstream,1.0,1.0,1.0,1.0,1,1
skins,0.5,0.0625,0.5,1.0,1,0
saison,0.5,1.0,0.5,1.0,1,1
kia,1.0,1.0,1.0,1.0,1,1
dayss,1.0,0.3333333333333333,1.0,1.0,1,0
place,0.5,0.023255813953488372,0.5,1.0,1,0
retard,0.5,0.07692307692307693,0.5,1.0,1,0
rangin,0.5,1.0,0.5,1.0,1,1
dangling,0.5,0.16666666666666666,0.5,1.0,1,0
thank,0.5,0.5,0.5,1.0,1,0
precious,0.5,0.14285714285714285,0.5,1.0,1,0
avengers,0.5,0.3333333333333333,0.5,1.0,1,0
boomerang,0.5,0.25,0.5,1.0,1,0
addidas,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
foams,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,1,0
trues,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0
contacted,1.0,0.125,1.0,1.0,1,0
shanel,1.0,1.0,1.0,1.0,1,1
pac,1.0,0.3333333333333333,1.0,1.0,1,0
explainn,1.0,1.0,1.0,1.0,1,1
donate,1.0,1.0,1.0,1.0,1,1
chakra,1.0,1.0,1.0,1.0,1,1
carpet,1.0,0.3333333333333333,1.0,1.0,1,0
jayjay,1.0,1.0,1.0,1.0,1,1
give,0.5,0.023255813953488372,0.5,1.0,1,0
get,0.5,0.014285714285714285,0.5,1.0,1,0
adore,1.0,1.0,1.0,1.0,1,1
islands,1.0,0.5,1.0,1.0,1,0
vito,1.0,1.0,1.0,1.0,1,1
follando,1.0,1.0,1.0,1.0,1,1
increasing,1.0,0.5,1.0,1.0,1,0
boosts,1.0,0.08333333333333333,1.0,1.0,1,0
zumo,0.5,1.0,0.5,1.0,1,1
pernil,0.5,1.0,0.5,1.0,1,1
bluer,1.0,0.02631578947368421,1.0,1.0,1,0
vry,0.5,1.0,0.5,1.0,1,1
fking,0.5,1.0,0.5,1.0,1,1
gress,1.0,1.0,1.0,1.0,1,1
robot,0.5,0.3333333333333333,0.5,1.0,1,0
metal,0.5,0.25,0.5,1.0,1,0
barker,1.0,0.2,1.0,1.0,1,0
kathy,1.0,1.0,1.0,1.0,1,1
braclet,1.0,1.0,1.0,1.0,1,1
jefe,0.5,1.0,0.5,1.0,1,1
hector,0.5,0.1111111111111111,0.5,1.0,1,0
reaal,1.0,1.0,1.0,1.0,1,1
hn,1.0,0.2,1.0,1.0,1,0
nykia,0.5,1.0,0.5,1.0,1,1
baketh,0.5,1.0,0.5,1.0,1,1
ziah,1.0,1.0,1.0,1.0,1,1
scorpion,1.0,0.25,1.0,1.0,1,0
awhile,1.0,0.5,1.0,1.0,1,0
recycle,1.0,0.3333333333333333,1.0,1.0,1,0
vonda,1.0,1.0,1.0,1.0,1,1
kandy,1.0,0.5,1.0,1.0,1,0
nala,1.0,1.0,1.0,1.0,1,1
inorder,1.0,1.0,1.0,1.0,1,1
quik,1.0,1.0,1.0,1.0,1,1
baling,1.0,0.5,1.0,1.0,1,0
thia,1.0,1.0,1.0,1.0,1,1
akin,1.0,0.125,1.0,1.0,1,0
googoo,1.0,1.0,1.0,1.0,1,1
diablo,1.0,1.0,1.0,1.0,1,1
recut,1.0,1.0,1.0,1.0,1,1
peezy,1.0,1.0,1.0,1.0,1,1
gaara,1.0,1.0,1.0,1.0,1,1
kelsea,1.0,1.0,1.0,1.0,1,1
#solo,0.5,1.0,0.5,1.0,1,1
bruha,0.5,1.0,0.5,1.0,1,1
denied,0.5,0.2,0.5,1.0,1,0
rejected,0.5,0.05263157894736842,0.5,1.0,1,0
millimeters,1.0,0.25,1.0,1.0,1,0
kylah,1.0,1.0,1.0,1.0,1,1
splash,1.0,0.058823529411764705,1.0,1.0,1,0
aria,1.0,1.0,1.0,1.0,1,1
kasia,1.0,1.0,1.0,1.0,1,1
byb,1.0,1.0,1.0,1.0,1,1
sativa,1.0,1.0,1.0,1.0,1,1
galy,1.0,1.0,1.0,1.0,1,1
wrinkly,0.5,0.5,0.5,1.0,1,0
curlers,0.5,0.2,0.5,1.0,1,0
ulan,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
bilin,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
bu,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
emerge,1.0,0.16666666666666666,1.0,1.0,1,0
shaw,1.0,0.1111111111111111,1.0,1.0,1,0
shearing,1.0,0.3333333333333333,1.0,1.0,1,0
breach,1.0,0.08333333333333333,1.0,1.0,1,0
sitten,1.0,1.0,1.0,1.0,1,1
popeyes,0.5,1.0,0.5,1.0,1,1
doughnut,0.5,0.14285714285714285,0.5,1.0,1,0
obo,1.0,1.0,1.0,1.0,1,1
kfb,0.25,1.0,0.25,1.0,1,1
folo,0.25,1.0,0.25,1.0,1,1
folowback,0.25,1.0,0.25,1.0,1,1
fllw,0.25,1.0,0.25,1.0,1,1
geys,1.0,1.0,1.0,1.0,1,1
sexyback,1.0,1.0,1.0,1.0,1,1
quante,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
zia,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
devi,0.3333333333333333,0.5,0.3333333333333333,1.0,1,0
resulta,1.0,1.0,1.0,1.0,1,1
chayla,0.5,1.0,0.5,1.0,1,1
terica,0.5,1.0,0.5,1.0,1,1
caskets,1.0,0.25,1.0,1.0,1,0
kee,1.0,1.0,1.0,1.0,1,1
hacket,0.5,1.0,0.5,1.0,1,1
christianmingle,0.5,1.0,0.5,1.0,1,1
lolo,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0
gino,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
mena,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
coooling,1.0,1.0,1.0,1.0,1,1
decrease,1.0,0.09090909090909091,1.0,1.0,1,0
hieroglyphs,1.0,0.3333333333333333,1.0,1.0,1,0
tron,0.5,1.0,0.5,1.0,1,1
dune,0.5,0.5,0.5,1.0,1,0
vanish,1.0,0.16666666666666666,1.0,1.0,1,0
zzzzzzzzzzzz,1.0,1.0,1.0,1.0,1,1
semen,1.0,0.16666666666666666,1.0,1.0,1,0
nurses,1.0,0.07142857142857142,1.0,1.0,1,0
sicc,0.5,1.0,0.5,1.0,1,1
stucc,0.5,1.0,0.5,1.0,1,1
liikee,1.0,1.0,1.0,1.0,1,1
cookiee,1.0,1.0,1.0,1.0,1,1
cobbler,1.0,0.3333333333333333,1.0,1.0,1,0
intake,1.0,0.1111111111111111,1.0,1.0,1,0
senang,0.5,1.0,0.5,1.0,1,1
sibuk,0.5,1.0,0.5,1.0,1,1
extraterrestrial,1.0,0.3333333333333333,1.0,1.0,1,0
ridic,1.0,1.0,1.0,1.0,1,1
mne,1.0,1.0,1.0,1.0,1,1
suspending,1.0,0.2,1.0,1.0,1,0
investor,1.0,1.0,1.0,1.0,1,1
goonin,0.5,1.0,0.5,1.0,1,1
grubbin,0.5,1.0,0.5,1.0,1,1
terrible,1.0,0.05,1.0,1.0,1,0
utterly,1.0,0.25,1.0,1.0,1,0
hopkins,1.0,0.1111111111111111,1.0,1.0,1,0
leyah,1.0,1.0,1.0,1.0,1,1
ness,1.0,0.5,1.0,1.0,1,0
takutkan,1.0,1.0,1.0,1.0,1,1
vete,1.0,1.0,1.0,1.0,1,1
keeta,1.0,1.0,1.0,1.0,1,1
pimpin,1.0,1.0,1.0,1.0,1,1
arc,1.0,0.125,1.0,1.0,1,0
phon,1.0,1.0,1.0,1.0,1,1
rq,1.0,1.0,1.0,1.0,1,1
matchbox,1.0,1.0,1.0,1.0,1,1
hissing,1.0,0.1,1.0,1.0,1,0
slimm,1.0,1.0,1.0,1.0,1,1
outy,1.0,1.0,1.0,1.0,1,1
asll,1.0,1.0,1.0,1.0,1,1
gaze,1.0,0.3333333333333333,1.0,1.0,1,0
cheerios,1.0,0.0625,1.0,1.0,1,0
jax,1.0,1.0,1.0,1.0,1,1
winded,1.0,0.05,1.0,1.0,1,0
monogram,1.0,1.0,1.0,1.0,1,1
parese,1.0,1.0,1.0,1.0,1,1
tawlk,1.0,1.0,1.0,1.0,1,1
flaugin,1.0,1.0,1.0,1.0,1,1
ankh,1.0,1.0,1.0,1.0,1,1
layin,1.0,1.0,1.0,1.0,1,1
helllllllla,1.0,1.0,1.0,1.0,1,1
culture,1.0,0.125,1.0,1.0,1,0
stringz,1.0,1.0,1.0,1.0,1,1
phases,1.0,0.2,1.0,1.0,1,0
tawkin,0.5,1.0,0.5,1.0,1,1
telln,0.5,1.0,0.5,1.0,1,1
meadow,1.0,0.5,1.0,1.0,1,0
kristin,1.0,1.0,1.0,1.0,1,1
defiance,1.0,0.5,1.0,1.0,1,0
trippy,1.0,1.0,1.0,1.0,1,1
welling,1.0,0.3333333333333333,1.0,1.0,1,0
vane,1.0,0.16666666666666666,1.0,1.0,1,0
forn,1.0,1.0,1.0,1.0,1,1
thu,1.0,1.0,1.0,1.0,1,1
sampled,1.0,0.2,1.0,1.0,1,0
privet,1.0,1.0,1.0,1.0,1,1
sect,1.0,0.25,1.0,1.0,1,0
yaz,1.0,1.0,1.0,1.0,1,1
irk,1.0,0.5,1.0,1.0,1,0
wakes,1.0,0.05263157894736842,1.0,1.0,1,0
fade,1.0,0.08333333333333333,1.0,1.0,1,0
slobbed,1.0,1.0,1.0,1.0,1,1
paw,1.0,0.25,1.0,1.0,1,0
tatz,1.0,1.0,1.0,1.0,1,1
ballad,0.5,0.5,0.5,1.0,1,0
acapella,0.5,1.0,0.5,1.0,1,1
vanna,1.0,1.0,1.0,1.0,1,1
behindd,0.5,1.0,0.5,1.0,1,1
awaaaaaay,0.5,1.0,0.5,1.0,1,1
murid,0.5,1.0,0.5,1.0,1,1
sd,0.5,0.2,0.5,1.0,1,0
deliver,1.0,0.043478260869565216,1.0,1.0,1,0
drving,1.0,1.0,1.0,1.0,1,1
atari,1.0,1.0,1.0,1.0,1,1
deceived,0.5,0.14285714285714285,0.5,1.0,1,0
condemned,0.5,0.125,0.5,1.0,1,0
deron,1.0,1.0,1.0,1.0,1,1
rappen,1.0,1.0,1.0,1.0,1,1
kiesha,1.0,1.0,1.0,1.0,1,1
cob,1.0,0.14285714285714285,1.0,1.0,1,0
parks,1.0,0.07142857142857142,1.0,1.0,1,0
gong,1.0,0.25,1.0,1.0,1,0
motherly,1.0,0.5,1.0,1.0,1,0
nower,1.0,1.0,1.0,1.0,1,1
chiefy,1.0,1.0,1.0,1.0,1,1
lungs,0.5,0.5,0.5,1.0,1,0
soaked,0.5,0.024390243902439025,0.5,1.0,1,0
drock,1.0,1.0,1.0,1.0,1,1
#cool,0.5,1.0,0.5,1.0,1,1
sleepyhead,0.5,1.0,0.5,1.0,1,1
hillary,1.0,0.2,1.0,1.0,1,0
juggin,1.0,1.0,1.0,1.0,1,1
evah,0.5,1.0,0.5,1.0,1,1
everr,0.5,1.0,0.5,1.0,1,1
done,1.0,0.037037037037037035,1.0,1.0,1,0
urks,1.0,1.0,1.0,1.0,1,1
oover,1.0,1.0,1.0,1.0,1,1
faculties,1.0,0.2,1.0,1.0,1,0
jsu,1.0,1.0,1.0,1.0,1,1
yuck,1.0,1.0,1.0,1.0,1,1
peterson,1.0,1.0,1.0,1.0,1,1
collateral,0.5,0.07692307692307693,0.5,1.0,1,0
concussion,0.5,1.0,0.5,1.0,1,1
csection,0.5,1.0,0.5,1.0,1,1
driod,0.5,1.0,0.5,1.0,1,1
jex,0.5,1.0,0.5,1.0,1,1
waddddup,0.5,1.0,0.5,1.0,1,1
jumbled,1.0,0.09090909090909091,1.0,1.0,1,0
dosent,1.0,1.0,1.0,1.0,1,1
appeal,1.0,0.1,1.0,1.0,1,0
pakek,0.5,1.0,0.5,1.0,1,1
poto,0.5,1.0,0.5,1.0,1,1
vendin,1.0,1.0,1.0,1.0,1,1
judgmental,1.0,1.0,1.0,1.0,1,1
sbe,1.0,0.3333333333333333,1.0,1.0,1,0
expressed,1.0,0.058823529411764705,1.0,1.0,1,0
floods,0.3333333333333333,0.05555555555555555,0.3333333333333333,1.0,1,0
evacuation,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,1,0
emergency,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,1,0
nita,1.0,1.0,1.0,1.0,1,1
wanders,1.0,0.043478260869565216,1.0,1.0,1,0
lildurk,1.0,1.0,1.0,1.0,1,1
ruf,1.0,0.3333333333333333,1.0,1.0,1,0
ruining,1.0,0.2,0.5,1.0,1,0
ruin,1.0,0.16666666666666666,0.5,1.0,1,0
walkingdead,1.0,1.0,1.0,1.0,1,1
expose,0.5,0.05,0.5,1.0,1,0
attract,0.5,0.16666666666666666,0.5,1.0,1,0
scrubb,1.0,1.0,1.0,1.0,1,1
ovas,1.0,1.0,1.0,1.0,1,1
ngam,1.0,1.0,1.0,1.0,1,1
splashing,1.0,0.06666666666666667,1.0,1.0,1,0
breadd,1.0,1.0,1.0,1.0,1,1
whitey,1.0,0.25,1.0,1.0,1,0
scandal,1.0,0.25,1.0,1.0,1,0
feens,1.0,1.0,1.0,1.0,1,1
verity,1.0,0.25,1.0,1.0,1,0
kilmer,1.0,1.0,1.0,1.0,1,1
lessen,1.0,0.16666666666666666,1.0,1.0,1,0
billboards,1.0,0.3333333333333333,1.0,1.0,1,0
ahsum,1.0,1.0,1.0,1.0,1,1
freight,1.0,0.1,1.0,1.0,1,0
recruiters,1.0,0.5,1.0,1.0,1,0
veiw,1.0,1.0,1.0,1.0,1,1
lesbos,0.5,0.25,0.5,1.0,1,0
fagots,0.5,0.07692307692307693,0.5,1.0,1,0
elated,0.5,0.1111111111111111,0.5,1.0,1,0
deliriously,0.5,1.0,0.5,1.0,1,1
uris,1.0,1.0,1.0,1.0,1,1
oue,1.0,1.0,1.0,1.0,1,1
quien,1.0,1.0,1.0,1.0,1,1
prophecy,1.0,0.25,1.0,1.0,1,0
kanae,1.0,1.0,1.0,1.0,1,1
thurday,1.0,1.0,1.0,1.0,1,1
grandmom,1.0,1.0,1.0,1.0,1,1
badder,1.0,1.0,1.0,1.0,1,1
goib,1.0,1.0,1.0,1.0,1,1
sh.t,1.0,1.0,1.0,1.0,1,1
joint,0.5,0.08333333333333333,0.5,1.0,1,0
whip,0.5,0.058823529411764705,0.5,1.0,1,0
trish,1.0,1.0,1.0,1.0,1,1
famished,1.0,0.125,1.0,1.0,1,0
pappin,1.0,1.0,1.0,1.0,1,1
coldly,1.0,0.5,1.0,1.0,1,0
saaaad,1.0,1.0,1.0,1.0,1,1
posion,1.0,1.0,1.0,1.0,1,1
collision,1.0,0.5,1.0,1.0,1,0
brucey,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
babii,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
daddi,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
thinqs,1.0,1.0,1.0,1.0,1,1
disrespectfully,1.0,1.0,1.0,1.0,1,1
gangs,1.0,0.1,1.0,1.0,1,0
sliver,1.0,0.25,1.0,1.0,1,0
baddest,0.5,1.0,0.5,1.0,1,1
pimps,0.5,0.1111111111111111,0.5,1.0,1,0
hippies,1.0,0.14285714285714285,1.0,1.0,1,0
tacs,1.0,1.0,1.0,1.0,1,1
nonchalance,1.0,0.3333333333333333,1.0,1.0,1,0
nervs,1.0,1.0,1.0,1.0,1,1
monies,1.0,1.0,1.0,1.0,1,1
wives,0.5,0.25,0.5,1.0,1,0
wifes,0.5,0.3333333333333333,0.5,1.0,1,0
macc,1.0,1.0,1.0,1.0,1,1
flourished,1.0,0.1111111111111111,1.0,1.0,1,0
keysa,1.0,1.0,1.0,1.0,1,1
feelgoodmusic,1.0,1.0,1.0,1.0,1,1
ccm,1.0,1.0,1.0,1.0,1,1
punkk,1.0,1.0,1.0,1.0,1,1
jointed,1.0,0.3333333333333333,1.0,1.0,1,0
hoess,1.0,0.5,1.0,1.0,1,0
lalah,1.0,1.0,1.0,1.0,1,1
thebible,0.5,1.0,0.5,1.0,1,1
tosh.o,0.5,1.0,0.5,1.0,1,1
llego,0.25,1.0,0.25,1.0,1,1
manija,0.25,1.0,0.25,1.0,1,1
flaco,0.25,1.0,0.25,1.0,1,1
llevare,0.25,1.0,0.25,1.0,1,1
witout,1.0,1.0,1.0,1.0,1,1
fruity,1.0,0.043478260869565216,1.0,1.0,1,0
dwnn,1.0,1.0,1.0,1.0,1,1
nunber,1.0,1.0,1.0,1.0,1,1
genitalia,0.5,0.16666666666666666,0.5,1.0,1,0
sodomy,0.5,0.25,0.5,1.0,1,0
reka,1.0,1.0,1.0,1.0,1,1
blocker,1.0,0.5,1.0,1.0,1,0
tanks,1.0,0.1111111111111111,1.0,1.0,1,0
kout,1.0,1.0,1.0,1.0,1,1
fuckinng,0.5,1.0,0.5,1.0,1,1
happpppppy,0.5,1.0,0.5,1.0,1,1
boothang,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
cusso,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
bessfran,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
popcicle,1.0,1.0,1.0,1.0,1,1
flappers,0.5,0.5,0.5,1.0,1,0
rascals,0.5,0.09090909090909091,0.5,1.0,1,0
quantities,0.5,0.25,0.5,1.0,1,0
hoard,0.5,0.08333333333333333,0.5,1.0,1,0
quittin,1.0,1.0,1.0,1.0,1,1
enrich,1.0,1.0,1.0,1.0,1,1
einer,1.0,1.0,1.0,1.0,1,1
motivator,1.0,0.3333333333333333,1.0,1.0,1,0
blessd,1.0,1.0,1.0,1.0,1,1
feverish,0.5,0.25,0.5,1.0,1,0
compla,0.5,1.0,0.5,1.0,1,1
yhh,0.5,1.0,0.5,1.0,1,1
huni,0.5,1.0,0.5,1.0,1,1
kkkkkkk,1.0,1.0,1.0,1.0,1,1
bookin,1.0,1.0,1.0,1.0,1,1
