,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
whatsapp,1.0,1.0,1.0,1.0,1,1
ta,1.0,0.25,1.0,1.0,1,0
em,1.0,0.2,1.0,1.0,1,0
gabi,0.5,1.0,0.5,1.0,1,1
julia,0.5,1.0,0.5,1.0,1,1
passa,1.0,1.0,1.0,1.0,1,1
mula,1.0,1.0,1.0,1.0,1,1
olhos,1.0,1.0,1.0,1.0,1,1
aki,1.0,1.0,1.0,1.0,1,1
wifi,1.0,0.2,1.0,1.0,1,0
sexy,1.0,0.3333333333333333,1.0,1.0,1,0
font,1.0,0.125,1.0,1.0,1,0
creme,1.0,1.0,1.0,1.0,1,1
pocketbook,1.0,0.1111111111111111,1.0,1.0,1,0
sensual,1.0,0.2,1.0,1.0,1,0
tablets,1.0,0.14285714285714285,1.0,1.0,1,0
distancia,1.0,1.0,1.0,1.0,1,1
alias,1.0,0.2,1.0,1.0,1,0
otp,1.0,1.0,1.0,1.0,1,1
perfumes,1.0,0.125,1.0,1.0,1,0
sightings,1.0,0.25,1.0,1.0,1,0
rigole,1.0,1.0,1.0,1.0,1,1
susu,1.0,1.0,1.0,1.0,1,1
alia,1.0,1.0,1.0,1.0,1,1
avril,1.0,1.0,1.0,1.0,1,1
toda,1.0,0.5,1.0,1.0,1,0
arrived,1.0,0.14285714285714285,1.0,1.0,1,0
leaked,1.0,0.3333333333333333,1.0,1.0,1,0
aminah,1.0,1.0,1.0,1.0,1,1
muslim,1.0,0.25,1.0,1.0,1,0
milly,1.0,1.0,1.0,1.0,1,1
sampai,1.0,1.0,1.0,1.0,1,1
inquires,1.0,0.16666666666666666,1.0,1.0,1,0
drama,1.0,0.25,1.0,1.0,1,0
kitty,1.0,0.1111111111111111,1.0,1.0,1,0
jibril,1.0,1.0,1.0,1.0,1,1
fresh,1.0,0.041666666666666664,1.0,1.0,1,0
vais,1.0,1.0,1.0,1.0,1,1
rufus,1.0,1.0,1.0,1.0,1,1
alexa,1.0,1.0,1.0,1.0,1,1
fumar,1.0,1.0,1.0,1.0,1,1
nog,0.5,0.5,0.5,1.0,1,0
geen,0.5,1.0,0.5,1.0,1,1
brazzers,1.0,1.0,1.0,1.0,1,1
romance,1.0,0.05263157894736842,1.0,1.0,1,0
dany,1.0,1.0,1.0,1.0,1,1
khole,1.0,1.0,1.0,1.0,1,1
aan,1.0,1.0,1.0,1.0,1,1
vasco,1.0,1.0,1.0,1.0,1,1
cloves,1.0,0.14285714285714285,1.0,1.0,1,0
noob,1.0,1.0,1.0,1.0,1,1
talkd,1.0,1.0,1.0,1.0,1,1
taj,1.0,1.0,1.0,1.0,1,1
tumor,1.0,0.3333333333333333,1.0,1.0,1,0
corp,1.0,0.5,1.0,1.0,1,0
heiser,1.0,1.0,1.0,1.0,1,1
wonka,1.0,1.0,1.0,1.0,1,1
jayla,1.0,1.0,1.0,1.0,1,1
menyebut,1.0,1.0,1.0,1.0,1,1
reese,1.0,1.0,1.0,1.0,1,1
jeriel,1.0,1.0,1.0,1.0,1,1
pula,0.5,1.0,0.5,1.0,1,1
lari,0.5,0.3333333333333333,0.5,1.0,1,0
numb,1.0,0.14285714285714285,1.0,1.0,1,0
wallah,1.0,1.0,1.0,1.0,1,1
intolerant,1.0,0.5,1.0,1.0,1,0
quad,1.0,0.14285714285714285,1.0,1.0,1,0
nikes,1.0,0.5,1.0,1.0,1,0
snookie,1.0,1.0,1.0,1.0,1,1
trains,1.0,0.03571428571428571,1.0,1.0,1,0
carmel,1.0,1.0,1.0,1.0,1,1
deprived,1.0,0.16666666666666666,1.0,1.0,1,0
levy,1.0,0.2,1.0,1.0,1,0
irratated,0.5,1.0,0.5,1.0,1,1
drowsy,0.5,0.2,0.5,1.0,1,0
benoit,1.0,1.0,1.0,1.0,1,1
afros,1.0,0.3333333333333333,1.0,1.0,1,0
kamera,1.0,1.0,1.0,1.0,1,1
replyin,1.0,1.0,1.0,1.0,1,1
chillen,1.0,1.0,1.0,1.0,1,1
fenin,1.0,1.0,1.0,1.0,1,1
rezza,1.0,1.0,1.0,1.0,1,1
kaylen,1.0,1.0,1.0,1.0,1,1
cheezy,1.0,1.0,1.0,1.0,1,1
hobbit,1.0,1.0,1.0,1.0,1,1
thor,1.0,0.5,1.0,1.0,1,0
fts,1.0,0.3333333333333333,1.0,1.0,1,0
touchin,1.0,1.0,1.0,1.0,1,1
