,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
tracker,1.0,1.0,1.0,1.0,1,1
keis,1.0,1.0,1.0,1.0,1,1
tevin,1.0,1.0,1.0,1.0,1,1
amorsito,0.5,1.0,0.5,1.0,1,1
preciosa,0.5,1.0,0.5,1.0,1,1
neicy,1.0,1.0,1.0,1.0,1,1
janessa,1.0,1.0,1.0,1.0,1,1
relation,1.0,0.06666666666666667,1.0,1.0,1,0
mamp,1.0,1.0,1.0,1.0,1,1
abraham,1.0,0.3333333333333333,1.0,1.0,1,0
skinned,1.0,0.08333333333333333,1.0,1.0,1,0
bandcamp,1.0,1.0,1.0,1.0,1,1
vick,1.0,1.0,1.0,1.0,1,1
answered,1.0,0.125,1.0,1.0,1,0
jacky,1.0,1.0,1.0,1.0,1,1
rinsed,1.0,0.2,1.0,1.0,1,0
malasia,1.0,1.0,1.0,1.0,1,1
sauteed,1.0,0.5,1.0,1.0,1,0
confession,1.0,1.0,1.0,1.0,1,1
hai,1.0,1.0,1.0,1.0,1,1
tyasia,1.0,1.0,1.0,1.0,1,1
berbicara,1.0,1.0,1.0,1.0,1,1
mathieu,1.0,1.0,1.0,1.0,1,1
keshawn,1.0,1.0,1.0,1.0,1,1
awaited,1.0,0.14285714285714285,1.0,1.0,1,0
rating,1.0,0.038461538461538464,1.0,1.0,1,0
zyon,1.0,1.0,1.0,1.0,1,1
thix,1.0,1.0,1.0,1.0,1,1
frozen,1.0,0.05263157894736842,1.0,1.0,1,0
reed,1.0,0.14285714285714285,1.0,1.0,1,0
homii,1.0,1.0,1.0,1.0,1,1
ubs,1.0,1.0,1.0,1.0,1,1
families,1.0,0.047619047619047616,1.0,1.0,1,0
duvall,1.0,1.0,1.0,1.0,1,1
beheadings,1.0,0.16666666666666666,1.0,1.0,1,0
produced,1.0,0.06666666666666667,1.0,1.0,1,0
gorgo,1.0,1.0,1.0,1.0,1,1
husband,1.0,0.16666666666666666,1.0,1.0,1,0
affair,1.0,0.08333333333333333,1.0,1.0,1,0
wizard,1.0,0.038461538461538464,1.0,1.0,1,0
tardes,0.5,1.0,0.5,1.0,1,1
madres,0.5,1.0,0.5,1.0,1,1
reliable,1.0,0.2,1.0,1.0,1,0
slikk,1.0,1.0,1.0,1.0,1,1
menara,1.0,1.0,1.0,1.0,1,1
dropouts,1.0,0.5,1.0,1.0,1,0
induce,1.0,0.1,1.0,1.0,1,0
simon,1.0,0.08333333333333333,1.0,1.0,1,0
connection,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.0,1,0
connectivity,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
transparency,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
boutchu,1.0,1.0,1.0,1.0,1,1
suggested,1.0,0.1111111111111111,1.0,1.0,1,0
inauthentic,1.0,0.3333333333333333,1.0,1.0,1,0
ringing,1.0,0.043478260869565216,1.0,1.0,1,0
sewed,1.0,0.1111111111111111,1.0,1.0,1,0
danner,1.0,1.0,1.0,1.0,1,1
malika,1.0,1.0,1.0,1.0,1,1
ore,1.0,1.0,1.0,1.0,1,1
repo,1.0,1.0,1.0,1.0,1,1
orda,1.0,1.0,1.0,1.0,1,1
parker,1.0,0.125,1.0,1.0,1,0
tasty,1.0,1.0,1.0,1.0,1,1
landing,1.0,0.09090909090909091,1.0,1.0,1,0
rickey,1.0,1.0,1.0,1.0,1,1
referral,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
subscription,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
presale,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
reading,1.0,0.047619047619047616,1.0,1.0,1,0
gogglebox,0.5,1.0,0.5,1.0,1,1
ravenswood,0.5,1.0,0.5,1.0,1,1
kissn,1.0,1.0,1.0,1.0,1,1
punto,1.0,1.0,1.0,1.0,1,1
breaking,1.0,0.013333333333333334,1.0,1.0,1,0
amos,1.0,0.3333333333333333,1.0,1.0,1,0
weas,1.0,1.0,1.0,1.0,1,1
compilations,1.0,0.25,1.0,1.0,1,0
seguir,1.0,1.0,1.0,1.0,1,1
craw,1.0,0.5,1.0,1.0,1,0
itc,1.0,1.0,1.0,1.0,1,1
lbh,1.0,1.0,1.0,1.0,1,1
striptease,1.0,0.1111111111111111,1.0,1.0,1,0
coice,1.0,1.0,1.0,1.0,1,1
lastnight,1.0,1.0,1.0,1.0,1,1
lata,1.0,1.0,1.0,1.0,1,1
bits,1.0,0.05263157894736842,1.0,1.0,1,0
urkin,0.5,1.0,0.5,1.0,1,1
awayy,0.5,1.0,0.5,1.0,1,1
ajai,1.0,1.0,1.0,1.0,1,1
drugged,1.0,0.14285714285714285,1.0,1.0,1,0
rumple,1.0,0.09090909090909091,1.0,1.0,1,0
randa,1.0,1.0,1.0,1.0,1,1
crisp,0.5,0.04,0.5,1.0,1,0
iced,0.5,0.3333333333333333,0.5,1.0,1,0
yessica,1.0,1.0,1.0,1.0,1,1
ef,1.0,1.0,1.0,1.0,1,1
ahahahahah,1.0,1.0,1.0,1.0,1,1
wizdom,1.0,1.0,1.0,1.0,1,1
aji,0.5,1.0,0.5,1.0,1,1
bolu,0.5,1.0,0.5,1.0,1,1
lma,0.5,1.0,0.5,1.0,1,1
lw,0.5,1.0,0.5,1.0,1,1
disadvantages,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
lieutenants,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
timeliness,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
luv,1.0,1.0,1.0,1.0,1,1
kreek,1.0,1.0,1.0,1.0,1,1
minna,1.0,1.0,1.0,1.0,1,1
highland,1.0,0.5,1.0,1.0,1,0
jamaal,1.0,1.0,1.0,1.0,1,1
snaked,1.0,0.5,1.0,1.0,1,0
morbid,1.0,0.2,1.0,1.0,1,0
ecology,1.0,0.3333333333333333,1.0,1.0,1,0
hunz,1.0,1.0,1.0,1.0,1,1
sharn,1.0,1.0,1.0,1.0,1,1
footprints,1.0,0.25,1.0,1.0,1,0
awake,0.5,0.1111111111111111,0.5,1.0,1,0
am,0.5,0.047619047619047616,0.5,1.0,1,0
buddys,1.0,0.14285714285714285,1.0,1.0,1,0
passwrd,1.0,1.0,1.0,1.0,1,1
df,1.0,1.0,1.0,1.0,1,1
barney,1.0,1.0,1.0,1.0,1,1
bbqn,1.0,1.0,1.0,1.0,1,1
singular,1.0,0.09090909090909091,1.0,1.0,1,0
angels,1.0,0.125,1.0,1.0,1,0
cryinq,1.0,1.0,1.0,1.0,1,1
anoyed,0.5,1.0,0.5,1.0,1,1
thraxx,0.5,1.0,0.5,1.0,1,1
zetta,1.0,1.0,1.0,1.0,1,1
bersibuk,1.0,1.0,1.0,1.0,1,1
olay,1.0,1.0,1.0,1.0,1,1
bergen,1.0,0.5,1.0,1.0,1,0
gvn,1.0,1.0,1.0,1.0,1,1
shima,1.0,1.0,1.0,1.0,1,1
consultation,1.0,0.25,1.0,1.0,1,0
refresh,1.0,0.16666666666666666,1.0,1.0,1,0
swangin,0.5,1.0,0.5,1.0,1,1
cashin,0.5,1.0,0.5,1.0,1,1
ribs,0.5,0.09090909090909091,0.5,1.0,1,0
tummy,0.5,0.125,0.5,1.0,1,0
gap,1.0,0.1111111111111111,1.0,1.0,1,0
chillin,1.0,1.0,1.0,1.0,1,1
abdomen,1.0,0.2,1.0,1.0,1,0
wet,0.5,0.043478260869565216,0.5,1.0,1,0
covered,0.5,0.027777777777777776,0.5,1.0,1,0
mommies,1.0,0.1,1.0,1.0,1,0
aleve,1.0,0.2,1.0,1.0,1,0
cuffed,1.0,0.2,1.0,1.0,1,0
confusing,0.3333333333333333,0.05263157894736842,0.3333333333333333,1.0,1,0
strange,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
ironic,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
ibk,1.0,1.0,1.0,1.0,1,1
rushn,1.0,1.0,1.0,1.0,1,1
iimm,1.0,1.0,1.0,1.0,1,1
lettinq,1.0,1.0,1.0,1.0,1,1
irresistible,1.0,0.5,1.0,1.0,1,0
leggin,1.0,1.0,1.0,1.0,1,1
buick,1.0,1.0,1.0,1.0,1,1
nosing,1.0,0.1111111111111111,1.0,1.0,1,0
subtweeting,1.0,1.0,1.0,1.0,1,1
shuddered,1.0,0.2,1.0,1.0,1,0
headband,1.0,1.0,1.0,1.0,1,1
unnamed,1.0,0.25,1.0,1.0,1,0
hackin,1.0,1.0,1.0,1.0,1,1
anniston,1.0,1.0,1.0,1.0,1,1
juciy,1.0,1.0,1.0,1.0,1,1
affiliated,1.0,0.14285714285714285,1.0,1.0,1,0
steakhouse,1.0,0.5,1.0,1.0,1,0
dino,1.0,1.0,1.0,1.0,1,1
marauder,1.0,0.25,1.0,1.0,1,0
delante,1.0,1.0,1.0,1.0,1,1
bred,1.0,0.16666666666666666,1.0,1.0,1,0
decently,1.0,0.16666666666666666,1.0,1.0,1,0
vent,1.0,0.09090909090909091,1.0,1.0,1,0
works,0.5,0.01818181818181818,0.5,1.0,1,0
faster,0.5,0.058823529411764705,0.5,1.0,1,0
strickly,1.0,1.0,1.0,1.0,1,1
masa,1.0,0.5,1.0,1.0,1,0
peddlers,1.0,0.1,1.0,1.0,1,0
nipples,1.0,0.14285714285714285,1.0,1.0,1,0
resemble,1.0,1.0,1.0,1.0,1,1
zetas,1.0,0.5,1.0,1.0,1,0
chirac,1.0,1.0,1.0,1.0,1,1
flies,1.0,0.0625,1.0,1.0,1,0
foee,1.0,1.0,1.0,1.0,1,1
pual,1.0,1.0,1.0,1.0,1,1
longevity,1.0,0.3333333333333333,1.0,1.0,1,0
stadion,1.0,1.0,1.0,1.0,1,1
st,0.5,1.0,0.5,1.0,1,1
march,0.5,0.047619047619047616,0.5,1.0,1,0
tylah,1.0,1.0,1.0,1.0,1,1
streetz,1.0,1.0,1.0,1.0,1,1
essence,1.0,0.05263157894736842,1.0,1.0,1,0
marry,1.0,0.1111111111111111,1.0,1.0,1,0
resistant,1.0,0.16666666666666666,1.0,1.0,1,0
masu,1.0,1.0,1.0,1.0,1,1
h&amp;m,1.0,1.0,1.0,1.0,1,1
fluent,1.0,0.1111111111111111,1.0,1.0,1,0
coded,1.0,0.03571428571428571,1.0,1.0,1,0
cruches,1.0,1.0,1.0,1.0,1,1
split,0.5,0.043478260869565216,0.5,1.0,1,0
brackets,0.5,0.16666666666666666,0.5,1.0,1,0
swapped,0.5,0.2,0.5,1.0,1,0
complained,0.5,0.14285714285714285,0.5,1.0,1,0
lanta,1.0,1.0,1.0,1.0,1,1
stayingg,0.5,1.0,0.5,1.0,1,1
gettiing,0.5,1.0,0.5,1.0,1,1
sweetcakes,1.0,1.0,1.0,1.0,1,1
nooks,1.0,0.3333333333333333,1.0,1.0,1,0
secretly,1.0,0.25,1.0,1.0,1,0
litt,1.0,1.0,1.0,1.0,1,1
duro,1.0,1.0,1.0,1.0,1,1
ahahahahahaha,1.0,1.0,1.0,1.0,1,1
trifflin,1.0,1.0,1.0,1.0,1,1
dollar,1.0,0.14285714285714285,1.0,1.0,1,0
lived,1.0,0.058823529411764705,1.0,1.0,1,0
yay,1.0,0.5,1.0,1.0,1,0
bathtub,1.0,0.25,1.0,1.0,1,0
hisself,1.0,1.0,1.0,1.0,1,1
headache,1.0,0.16666666666666666,1.0,1.0,1,0
anoyin,0.5,1.0,0.5,1.0,1,1
crazi,0.5,1.0,0.5,1.0,1,1
sizsiniz,1.0,1.0,1.0,1.0,1,1
allstars,1.0,1.0,1.0,1.0,1,1
mufc,1.0,1.0,1.0,1.0,1,1
humidity,1.0,0.5,1.0,1.0,1,0
obv,1.0,1.0,1.0,1.0,1,1
dangled,1.0,0.25,1.0,1.0,1,0
wrists,1.0,0.16666666666666666,1.0,1.0,1,0
hidup,0.5,1.0,0.5,1.0,1,1
dibanding,0.5,1.0,0.5,1.0,1,1
moonwalk,1.0,1.0,1.0,1.0,1,1
iim,1.0,1.0,1.0,1.0,1,1
southmall,1.0,1.0,1.0,1.0,1,1
mhn,1.0,1.0,1.0,1.0,1,1
bbies,1.0,1.0,1.0,1.0,1,1
coachella,1.0,1.0,1.0,1.0,1,1
usee,1.0,1.0,1.0,1.0,1,1
v.i.p,1.0,1.0,1.0,1.0,1,1
theater,0.5,0.1,0.5,1.0,1,0
cast,0.5,0.017857142857142856,0.5,1.0,1,0
oms,1.0,1.0,1.0,1.0,1,1
schul,1.0,1.0,1.0,1.0,1,1
accuweather,1.0,1.0,1.0,1.0,1,1
nightmares,1.0,0.3333333333333333,1.0,1.0,1,0
wlkd,1.0,1.0,1.0,1.0,1,1
scares,1.0,0.05555555555555555,1.0,1.0,1,0
iwass,1.0,1.0,1.0,1.0,1,1
jetta,1.0,1.0,1.0,1.0,1,1
sini,1.0,1.0,1.0,1.0,1,1
meisha,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
ried,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
jordon,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
hen,1.0,0.5,1.0,1.0,1,0
dey,1.0,1.0,1.0,1.0,1,1
wearin,1.0,1.0,1.0,1.0,1,1
conscience,1.0,0.25,1.0,1.0,1,0
bawn,1.0,1.0,1.0,1.0,1,1
cucumbers,1.0,0.2,1.0,1.0,1,0
garrison,1.0,0.25,1.0,1.0,1,0
feeties,1.0,1.0,1.0,1.0,1,1
remand,1.0,0.08333333333333333,1.0,1.0,1,0
distracted,1.0,0.1,1.0,1.0,1,0
mistrial,1.0,1.0,1.0,1.0,1,1
lawndale,1.0,1.0,1.0,1.0,1,1
amane,1.0,1.0,1.0,1.0,1,1
nar,1.0,1.0,1.0,1.0,1,1
residents,1.0,0.16666666666666666,1.0,1.0,1,0
kraze,1.0,1.0,1.0,1.0,1,1
filth,1.0,0.0625,1.0,1.0,1,0
mdf,0.5,1.0,0.5,1.0,1,1
glade,0.5,0.5,0.5,1.0,1,0
write,1.0,0.125,1.0,1.0,1,0
literal,1.0,0.1111111111111111,1.0,1.0,1,0
sudoku,1.0,1.0,1.0,1.0,1,1
nomore,1.0,1.0,1.0,1.0,1,1
clucks,1.0,0.2,1.0,1.0,1,0
keva,1.0,1.0,1.0,1.0,1,1
poms,1.0,0.3333333333333333,1.0,1.0,1,0
bht,1.0,1.0,1.0,1.0,1,1
asem,1.0,1.0,1.0,1.0,1,1
dereck,1.0,1.0,1.0,1.0,1,1
mistaked,1.0,0.2,1.0,1.0,1,0
pembina,1.0,1.0,1.0,1.0,1,1
tylerr,1.0,1.0,1.0,1.0,1,1
flashpoint,1.0,0.5,1.0,1.0,1,0
simps,0.5,1.0,0.5,1.0,1,1
scallywags,0.5,0.09090909090909091,0.5,1.0,1,0
combine,1.0,0.05555555555555555,1.0,1.0,1,0
receivin,1.0,1.0,1.0,1.0,1,1
wifen,1.0,1.0,1.0,1.0,1,1
futures,1.0,0.16666666666666666,1.0,1.0,1,0
sld,1.0,1.0,1.0,1.0,1,1
ctfu,1.0,1.0,1.0,1.0,1,1
according,1.0,0.1,1.0,1.0,1,0
egos,1.0,0.2,1.0,1.0,1,0
leavein,1.0,1.0,1.0,1.0,1,1
rut,0.5,0.16666666666666666,0.5,1.0,1,0
keo,0.5,1.0,0.5,1.0,1,1
dest,1.0,0.25,1.0,1.0,1,0
verdict,1.0,0.5,1.0,1.0,1,0
spendin,1.0,1.0,1.0,1.0,1,1
famiy,1.0,1.0,1.0,1.0,1,1
freg,1.0,1.0,1.0,1.0,1,1
generating,1.0,0.07692307692307693,1.0,1.0,1,0
curve,1.0,0.047619047619047616,1.0,1.0,1,0
beech,1.0,0.3333333333333333,1.0,1.0,1,0
shaki,1.0,1.0,1.0,1.0,1,1
flic,0.5,1.0,0.5,1.0,1,1
onday,0.5,1.0,0.5,1.0,1,1
sixes,1.0,0.07692307692307693,1.0,1.0,1,0
lhb,1.0,1.0,1.0,1.0,1,1
cic,1.0,1.0,1.0,1.0,1,1
gardens,1.0,0.5,1.0,1.0,1,0
thence,1.0,0.14285714285714285,1.0,1.0,1,0
origins,1.0,0.047619047619047616,1.0,1.0,1,0
footies,0.5,1.0,0.5,1.0,1,1
snowcones,0.5,1.0,0.5,1.0,1,1
goats,1.0,0.1111111111111111,1.0,1.0,1,0
smokin,1.0,1.0,1.0,1.0,1,1
expecte,1.0,1.0,1.0,1.0,1,1
reeses,1.0,1.0,1.0,1.0,1,1
lassalle,1.0,1.0,1.0,1.0,1,1
pelican,1.0,1.0,1.0,1.0,1,1
intensively,1.0,1.0,1.0,1.0,1,1
tallulah,1.0,1.0,1.0,1.0,1,1
goodys,1.0,0.16666666666666666,1.0,1.0,1,0
kimo,1.0,1.0,1.0,1.0,1,1
untel,0.5,1.0,0.5,1.0,1,1
tonthe,0.5,1.0,0.5,1.0,1,1
vin,1.0,1.0,1.0,1.0,1,1
pratique,1.0,1.0,1.0,1.0,1,1
ashburn,1.0,1.0,1.0,1.0,1,1
wheaton,1.0,1.0,1.0,1.0,1,1
sheep,1.0,1.0,1.0,1.0,1,1
maestro,1.0,0.5,1.0,1.0,1,0
gwap,1.0,1.0,1.0,1.0,1,1
procrastinatin,1.0,1.0,1.0,1.0,1,1
memorable,1.0,1.0,1.0,1.0,1,1
lathan,1.0,1.0,1.0,1.0,1,1
apparel,1.0,0.08333333333333333,1.0,1.0,1,0
nerve,1.0,0.1,1.0,1.0,1,0
equipment,0.5,1.0,0.5,1.0,1,1
jobs,0.5,0.06666666666666667,0.5,1.0,1,0
average,1.0,0.08333333333333333,1.0,1.0,1,0
window,1.0,0.5,1.0,1.0,1,0
shun,1.0,0.125,1.0,1.0,1,0
goone,0.5,1.0,0.5,1.0,1,1
fhinna,0.5,1.0,0.5,1.0,1,1
boyfreind,1.0,1.0,1.0,1.0,1,1
promotin,1.0,1.0,1.0,1.0,1,1
boob,1.0,0.06666666666666667,1.0,1.0,1,0
conformation,1.0,0.125,1.0,1.0,1,0
oney,1.0,1.0,1.0,1.0,1,1
juic,1.0,1.0,1.0,1.0,1,1
realli,1.0,1.0,1.0,1.0,1,1
practicing,0.3333333333333333,0.1,0.3333333333333333,1.0,1,0
playing,0.3333333333333333,0.03571428571428571,0.3333333333333333,1.0,1,0
chant,0.3333333333333333,0.2,0.3333333333333333,1.0,1,0
illustrious,1.0,0.125,1.0,1.0,1,0
finger,1.0,0.16666666666666666,1.0,1.0,1,0
holla,1.0,0.1,1.0,1.0,1,0
thingsicantlivewithout,1.0,1.0,1.0,1.0,1,1
procrastinating,1.0,0.125,1.0,1.0,1,0
freakn,0.5,1.0,0.5,1.0,1,1
effing,0.5,0.038461538461538464,0.5,1.0,1,0
politicin,1.0,1.0,1.0,1.0,1,1
germany,1.0,0.2,1.0,1.0,1,0
tocarra,1.0,1.0,1.0,1.0,1,1
murkin,0.5,1.0,0.5,1.0,1,1
dawgin,0.5,1.0,0.5,1.0,1,1
eeen,1.0,1.0,1.0,1.0,1,1
babbe,1.0,1.0,1.0,1.0,1,1
fuk,0.5,1.0,0.5,1.0,1,1
sch,0.5,1.0,0.5,1.0,1,1
downtown,1.0,0.5,1.0,1.0,1,0
rhinoceros,1.0,0.5,1.0,1.0,1,0
flown,0.5,0.1,0.5,1.0,1,0
rollover,0.5,1.0,0.5,1.0,1,1
demandara,1.0,1.0,1.0,1.0,1,1
eithaa,1.0,1.0,1.0,1.0,1,1
burlesque,1.0,0.09090909090909091,1.0,1.0,1,0
slammed,1.0,0.14285714285714285,1.0,1.0,1,0
enables,1.0,0.5,1.0,1.0,1,0
knocked,1.0,0.09090909090909091,1.0,1.0,1,0
beards,1.0,0.2,1.0,1.0,1,0
provoke,1.0,0.047619047619047616,1.0,1.0,1,0
shie,1.0,1.0,1.0,1.0,1,1
wiggas,1.0,1.0,1.0,1.0,1,1
maids,1.0,0.16666666666666666,1.0,1.0,1,0
flinches,1.0,0.1111111111111111,1.0,1.0,1,0
spraying,1.0,0.3333333333333333,1.0,1.0,1,0
sidechicks,1.0,1.0,1.0,1.0,1,1
stinky,1.0,0.09090909090909091,1.0,1.0,1,0
peein,1.0,1.0,1.0,1.0,1,1
gassy,1.0,0.3333333333333333,1.0,1.0,1,0
ballads,1.0,0.3333333333333333,1.0,1.0,1,0
howards,1.0,0.2,1.0,1.0,1,0
rebound,1.0,0.08333333333333333,1.0,1.0,1,0
itself,1.0,1.0,1.0,1.0,1,1
wellsfargo,0.5,1.0,0.5,1.0,1,1
postoffice,0.5,1.0,0.5,1.0,1,1
halff,1.0,1.0,1.0,1.0,1,1
additive,1.0,0.5,1.0,1.0,1,0
anc,1.0,1.0,1.0,1.0,1,1
birmingham,1.0,0.25,1.0,1.0,1,0
bloodz,1.0,1.0,1.0,1.0,1,1
mks,1.0,1.0,1.0,1.0,1,1
releif,1.0,1.0,1.0,1.0,1,1
chalie,1.0,1.0,1.0,1.0,1,1
blight,1.0,0.5,1.0,1.0,1,0
pida,1.0,1.0,1.0,1.0,1,1
ihave,1.0,1.0,1.0,1.0,1,1
mok,1.0,1.0,1.0,1.0,1,1
tbr,1.0,1.0,1.0,1.0,1,1
essense,1.0,1.0,1.0,1.0,1,1
suzzy,1.0,1.0,1.0,1.0,1,1
