vocab	precision	recall
nights	0.0625	0.16666666666666666
camp-made	0.0625	1.0
confirming	0.0625	0.05
meat	0.0625	0.0625
Sometimes	0.0625	0.5
Fanny	0.0625	0.03125
defended	0.0625	0.07692307692307693
withdrawing	0.0625	0.03125
Reactionary	0.0625	0.16666666666666666
veining	0.0625	0.5
standing	0.0625	0.05555555555555555
humble	0.0625	0.08333333333333333
enchanted	0.09090909090909091	0.041666666666666664
basin	0.09090909090909091	0.08333333333333333
trouser	0.09090909090909091	0.5
improperly	0.09090909090909091	1.0
Trust	0.09090909090909091	0.05
Beau	0.09090909090909091	0.07142857142857142
sank	0.09090909090909091	0.06666666666666667
burst	0.09090909090909091	0.058823529411764705
disinterest	0.09090909090909091	0.5
lifted	0.09090909090909091	0.025
packs	0.16666666666666666	0.037037037037037035
copies	0.16666666666666666	0.125
tomorrow	0.16666666666666666	1.0
average	0.16666666666666666	0.08333333333333333
recalled	0.09090909090909091	0.07142857142857142
sickened	0.09090909090909091	0.125
capable	0.09090909090909091	0.14285714285714285
rescue	0.09090909090909091	0.2
lights	0.09090909090909091	0.027777777777777776
Handle	0.09090909090909091	0.06666666666666667
somewhere	0.09090909090909091	0.5
peasants	0.09090909090909091	0.1
intertwined	0.09090909090909091	0.1111111111111111
cook	0.14285714285714285	0.06666666666666667
generosity	0.14285714285714285	0.3333333333333333
drapery	0.14285714285714285	0.2
musings	0.14285714285714285	0.05263157894736842
phone	0.14285714285714285	0.09090909090909091
rushing	0.14285714285714285	0.05263157894736842
storm	0.05263157894736842	0.14285714285714285
places	0.05263157894736842	0.022727272727272728
slits	0.05263157894736842	0.08333333333333333
crazily	0.05263157894736842	0.25
sharing	0.05263157894736842	0.1
argue	0.05263157894736842	0.16666666666666666
latter	0.05263157894736842	1.0
mobcaps	0.05263157894736842	0.5
outpost	0.05263157894736842	0.3333333333333333
conciliatory	0.05263157894736842	0.25
judging	0.05263157894736842	0.07142857142857142
around	0.05263157894736842	0.1
wool	0.05263157894736842	0.25
caught	0.05263157894736842	0.03571428571428571
Texas	0.05263157894736842	0.3333333333333333
consented	0.05263157894736842	0.25
violent	0.05263157894736842	0.125
relented	0.05263157894736842	0.25
interplay	0.05263157894736842	1.0
sins	0.07692307692307693	0.07142857142857142
shook	0.07692307692307693	0.07142857142857142
viewed	0.07692307692307693	0.1
Academy	0.07692307692307693	0.3333333333333333
deliberate	0.07692307692307693	0.125
dishonored	0.07692307692307693	0.07142857142857142
join	0.07692307692307693	0.06666666666666667
50	0.07692307692307693	0.25
undershirt	0.07692307692307693	0.3333333333333333
Startled	0.07692307692307693	0.14285714285714285
acceptance	0.07692307692307693	0.125
offender	0.09090909090909091	0.5
lungs	0.09090909090909091	0.5
hardened	0.09090909090909091	0.07142857142857142
nuances	0.09090909090909091	0.16666666666666666
painting	0.09090909090909091	0.25
saddlebags	0.09090909090909091	0.5
hackles	0.09090909090909091	0.2
image	0.09090909090909091	0.041666666666666664
attach	0.09090909090909091	0.125
destroyed	0.125	0.14285714285714285
unlike	0.125	0.3333333333333333
veteran	0.125	0.09090909090909091
usually	0.125	0.2
polish	0.125	0.05263157894736842
Literally	0.125	0.5
pressing	0.125	0.03571428571428571
penalty	0.125	0.25
agree	0.07692307692307693	0.0625
Sit	0.07692307692307693	0.1
ray	0.07692307692307693	0.08333333333333333
beloved	0.07692307692307693	0.16666666666666666
coals	0.07692307692307693	0.25
pastor	0.07692307692307693	0.125
disturbed	0.07692307692307693	0.043478260869565216
Harlem	0.07692307692307693	1.0
least	0.07692307692307693	0.5
sword	0.07692307692307693	0.25
ceremony	0.1111111111111111	0.25
older	0.1111111111111111	0.05555555555555555
Look	0.1111111111111111	0.03333333333333333
easy	0.1111111111111111	0.047619047619047616
fuzzed	0.1111111111111111	0.5
apocalyptic	0.1111111111111111	0.3333333333333333
ridge	0.1111111111111111	0.25
career	0.1111111111111111	0.25
housing	0.1111111111111111	0.125
tepid	0.09090909090909091	0.25
worry	0.09090909090909091	0.1111111111111111
folded	0.09090909090909091	0.1111111111111111
dripped	0.09090909090909091	0.25
manor	0.09090909090909091	0.5
synchronize	0.09090909090909091	0.2
whistling	0.09090909090909091	0.3333333333333333
courtyard	0.09090909090909091	0.5
opens	0.09090909090909091	0.07692307692307693
international	0.09090909090909091	0.25
triangular	0.09090909090909091	0.3333333333333333
bespectacled	0.07692307692307693	0.3333333333333333
milord	0.07692307692307693	1.0
clay	0.07692307692307693	0.09090909090909091
expanse	0.07692307692307693	0.25
tractors	0.07692307692307693	0.5
grate	0.07692307692307693	0.14285714285714285
flounder	0.07692307692307693	0.5
draining	0.07692307692307693	0.16666666666666666
mustaches	0.07692307692307693	0.3333333333333333
gifted	0.07692307692307693	0.1
infantry	0.07692307692307693	0.5
cronies	0.07692307692307693	0.14285714285714285
veils	0.1	0.09090909090909091
restive	0.1	0.1111111111111111
hurt	0.1	0.047619047619047616
supposed	0.1	0.04
wash	0.1	0.047619047619047616
Bobby	0.1	0.5
mining	0.1	0.25
butt	0.1	0.02127659574468085
tried	0.14285714285714285	0.043478260869565216
Altogether	0.14285714285714285	0.06666666666666667
