,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
ohwee,1.0,1.0,1.0,1.0,1,1
cheesiest,1.0,0.1111111111111111,1.0,1.0,1,0
silliest,1.0,0.05,1.0,1.0,1,0
exceeds,1.0,0.07142857142857142,1.0,1.0,1,0
hhh,1.0,1.0,1.0,1.0,1,1
darlin,1.0,1.0,1.0,1.0,1,1
omffgg,1.0,1.0,1.0,1.0,1,1
dishonor,1.0,0.1,1.0,1.0,1,0
homicides,1.0,0.5,1.0,1.0,1,0
maynne,0.5,1.0,0.5,1.0,1,1
huuuuuuh,0.5,1.0,0.5,1.0,1,1
ganes,0.5,1.0,0.5,1.0,1,1
vel,0.5,1.0,0.5,1.0,1,1
sometype,1.0,1.0,1.0,1.0,1,1
whhhhhhy,1.0,1.0,1.0,1.0,1,1
ull,1.0,0.3333333333333333,1.0,1.0,1,0
lmatfo,1.0,1.0,1.0,1.0,1,1
ohmyfuck,1.0,1.0,1.0,1.0,1,1
thotie,1.0,1.0,1.0,1.0,1,1
shakeback,1.0,1.0,1.0,1.0,1,1
nooooooo,1.0,1.0,1.0,1.0,1,1
knooww,1.0,1.0,1.0,1.0,1,1
hahahhhha,0.5,1.0,0.5,1.0,1,1
yeaaaap,0.5,1.0,0.5,1.0,1,1
okyy,1.0,1.0,1.0,1.0,1,1
jags,1.0,0.3333333333333333,1.0,1.0,1,0
justwatch,1.0,1.0,1.0,1.0,1,1
instigate,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,1,0
gind,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
furst,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
archery,1.0,1.0,1.0,1.0,1,1
kamon,1.0,1.0,1.0,1.0,1,1
fuqs,1.0,1.0,1.0,1.0,1,1
switchn,1.0,1.0,1.0,1.0,1,1
bushwick,1.0,1.0,1.0,1.0,1,1
gravity,1.0,0.1,1.0,1.0,1,0
hail,1.0,0.25,1.0,1.0,1,0
cirlce,1.0,1.0,1.0,1.0,1,1
seahawks,1.0,1.0,1.0,1.0,1,1
hermits,1.0,0.14285714285714285,1.0,1.0,1,0
sensed,1.0,0.16666666666666666,1.0,1.0,1,0
nword,1.0,1.0,1.0,1.0,1,1
gwaan,1.0,1.0,1.0,1.0,1,1
whare,1.0,1.0,1.0,1.0,1,1
bxxch,1.0,1.0,1.0,1.0,1,1
dxck,1.0,1.0,1.0,1.0,1,1
statuary,1.0,1.0,1.0,1.0,1,1
continually,1.0,1.0,1.0,1.0,1,1
maake,0.5,1.0,0.5,1.0,1,1
dancee,0.5,1.0,0.5,1.0,1,1
seneng,1.0,1.0,1.0,1.0,1,1
improv,1.0,1.0,1.0,1.0,1,1
fallback,1.0,0.3333333333333333,1.0,1.0,1,0
mygirlfriendnotallowedto,1.0,1.0,1.0,1.0,1,1
fightnight,1.0,1.0,1.0,1.0,1,1
innings,1.0,0.3333333333333333,1.0,1.0,1,0
nffb,1.0,1.0,1.0,1.0,1,1
harbaugh,1.0,1.0,1.0,1.0,1,1
freethrows,1.0,1.0,1.0,1.0,1,1
justlikethat,1.0,1.0,1.0,1.0,1,1
probablynot,1.0,1.0,1.0,1.0,1,1
scooop,1.0,1.0,1.0,1.0,1,1
moooood,1.0,1.0,1.0,1.0,1,1
haaa,1.0,1.0,1.0,1.0,1,1
gass,1.0,0.043478260869565216,1.0,1.0,1,0
smackcam,1.0,1.0,1.0,1.0,1,1
catchers,1.0,0.3333333333333333,1.0,1.0,1,0
crazyhorse,1.0,1.0,1.0,1.0,1,1
democrat,1.0,0.3333333333333333,1.0,1.0,1,0
peacemakers,1.0,0.125,1.0,1.0,1,0
pokie,1.0,1.0,1.0,1.0,1,1
wolverines,1.0,0.1111111111111111,1.0,1.0,1,0
jayhawks,1.0,1.0,1.0,1.0,1,1
infield,1.0,0.3333333333333333,1.0,1.0,1,0
auburn,1.0,1.0,1.0,1.0,1,1
governed,1.0,0.14285714285714285,1.0,1.0,1,0
teachable,1.0,0.5,1.0,1.0,1,0
preshate,1.0,1.0,1.0,1.0,1,1
scandalfinale,1.0,1.0,1.0,1.0,1,1
nawll,1.0,1.0,1.0,1.0,1,1
celticnation,1.0,1.0,1.0,1.0,1,1
clouding,1.0,0.058823529411764705,1.0,1.0,1,0
fgcu,1.0,1.0,1.0,1.0,1,1
yessirr,1.0,1.0,1.0,1.0,1,1
helk,1.0,1.0,1.0,1.0,1,1
