vocab	precision	recall
maybe	0.0010504201680672268	1.0
sweetheart	0.0010504201680672268	1.0
minds	0.0010504201680672268	1.0
knelt	0.017543859649122806	1.0
somewhere	0.0010504201680672268	1.0
dust	0.024390243902439025	1.0
mirror	0.015873015873015872	1.0
tips	0.1	1.0
incensed	0.5	1.0
morning	0.0010504201680672268	1.0
strike	0.2	1.0
accent	1.0	1.0
drugging	0.2	1.0
remarkable	0.02564102564102564	1.0
pointed	0.041666666666666664	1.0
rebellion	0.25	1.0
foyer	0.5	1.0
reminder	0.05555555555555555	1.0
efforts	0.1111111111111111	1.0
sip	0.2	1.0
fowl	0.25	1.0
ahead	0.0010504201680672268	1.0
revenge	0.041666666666666664	1.0
puppy	0.047619047619047616	1.0
glanced	0.017543859649122806	1.0
economics	0.019230769230769232	1.0
chunks	0.08333333333333333	1.0
tie	0.012195121951219513	1.0
hidden	0.05	1.0
blood	0.024390243902439025	1.0
collecting	0.05555555555555555	1.0
beneath	0.1	1.0
dishes	0.009433962264150943	1.0
canvas	0.037037037037037035	1.0
garage	0.043478260869565216	1.0
flies	0.024390243902439025	1.0
dinner	0.009433962264150943	1.0
public	0.0010504201680672268	1.0
midair	0.2	1.0
floundering	0.043478260869565216	1.0
sailors	0.14285714285714285	1.0
often	0.0010504201680672268	1.0
handlebars	0.5	1.0
passed	0.009708737864077669	1.0
unasked	1.0	1.0
onto	0.0010504201680672268	1.0
grass	0.01639344262295082	1.0
fourth	0.03125	1.0
older	0.0010504201680672268	1.0
something	0.0010504201680672268	1.0
smoking	0.14285714285714285	1.0
altercation	0.3333333333333333	1.0
outside	0.0010504201680672268	1.0
faithful	0.03125	1.0
gutters	0.25	1.0
woods	0.01694915254237288	1.0
marrow	0.25	1.0
aristocracy	0.02631578947368421	1.0
softly	0.02702702702702703	1.0
washed	0.011627906976744186	1.0
pasty	0.3333333333333333	1.0
flat	0.01639344262295082	1.0
duplication	1.0	1.0
rock	0.014705882352941176	1.0
angry	0.047619047619047616	1.0
unlocked	0.25	1.0
ideologies	0.0625	1.0
volunteered	0.02857142857142857	1.0
flattered	0.027777777777777776	1.0
turning	0.0010504201680672268	1.0
stage	0.02040816326530612	1.0
ferociously	0.023809523809523808	1.0
errand	0.25	1.0
teacher	0.019230769230769232	1.0
sag	0.3333333333333333	1.0
voice	0.0010504201680672268	1.0
descriptions	0.16666666666666666	1.0
quietly	0.02702702702702703	1.0
begin	0.043478260869565216	1.0
unchanged	0.05555555555555555	1.0
corpse	0.25	1.0
fort	0.045454545454545456	1.0
clever	0.02564102564102564	1.0
roads	0.05555555555555555	1.0
chattering	0.5	1.0
talent	0.014705882352941176	1.0
relief	0.045454545454545456	1.0
devotion	0.020833333333333332	1.0
with	0.0010504201680672268	1.0
rites	0.16666666666666666	1.0
anniversary	0.02040816326530612	1.0
old-fashioned	0.1111111111111111	1.0
driving	0.043478260869565216	1.0
mantrap	1.0	1.0
stay	0.0010504201680672268	1.0
stricken	0.16666666666666666	1.0
on	0.0010504201680672268	1.0
account	0.0010504201680672268	1.0
control	0.045454545454545456	1.0
gate	0.01694915254237288	1.0
expectant	0.5	1.0
later	0.0010504201680672268	1.0
crotchety	0.3333333333333333	1.0
final	0.047619047619047616	1.0
pique	0.5	1.0
collapsed	0.3333333333333333	1.0
victoriously	0.16666666666666666	1.0
distributing	0.05555555555555555	1.0
lots	0.0625	1.0
test	0.019230769230769232	1.0
suburban	0.05555555555555555	1.0
glittered	0.16666666666666666	1.0
transferred	0.009708737864077669	1.0
sock	0.017241379310344827	1.0
evening	0.0010504201680672268	1.0
cronies	0.0625	1.0
saving	0.0010504201680672268	1.0
headless	0.058823529411764705	1.0
watching	0.041666666666666664	1.0
gig	0.02040816326530612	1.0
ordered	0.01818181818181818	1.0
protestations	0.14285714285714285	1.0
adopting	0.05555555555555555	1.0
intensify	0.08333333333333333	1.0
discoveries	0.5	1.0
dilemma	0.08333333333333333	1.0
arriving	0.16666666666666666	1.0
print	0.037037037037037035	1.0
movie	0.041666666666666664	1.0
cheese	0.009433962264150943	1.0
almost	0.0010504201680672268	1.0
difficulty	0.024390243902439025	1.0
policemen	0.125	1.0
ask	0.0010504201680672268	1.0
orange	0.01639344262295082	1.0
must	0.0010504201680672268	1.0
obeying	0.3333333333333333	1.0
decry	0.1111111111111111	1.0
believed	0.009708737864077669	1.0
shoving	0.041666666666666664	1.0
voted	0.2	1.0
gauge	0.02	1.0
serpent	0.3333333333333333	1.0
flops	0.017241379310344827	1.0
junk	0.1	1.0
clay	0.01694915254237288	1.0
ringing	0.3333333333333333	1.0
dogwood	0.3333333333333333	1.0
preceding	0.125	1.0
rugged	0.14285714285714285	1.0
listening	0.0010504201680672268	1.0
manufacturer	0.1	1.0
casually	0.02702702702702703	1.0
cockeyed	0.2	1.0
thwarting	0.03333333333333333	1.0
rebuilding	0.2	1.0
gaunt	0.06666666666666667	1.0
jump	0.0010504201680672268	1.0
labor	0.045454545454545456	1.0
social	0.045454545454545456	1.0
idols	0.014705882352941176	1.0
at	0.0010504201680672268	1.0
methodically	0.3333333333333333	1.0
rude	0.05	1.0
needles	0.1111111111111111	1.0
collected	0.25	1.0
lump	0.16666666666666666	1.0
volumes	0.16666666666666666	1.0
dipped	0.08333333333333333	1.0
industrious	0.027777777777777776	1.0
constructions	0.125	1.0
square	0.01694915254237288	1.0
antelope	0.3333333333333333	1.0
perturbation	0.03333333333333333	1.0
damage	0.024390243902439025	1.0
glow	0.017241379310344827	1.0
times	0.0010504201680672268	1.0
horsemen	0.25	1.0
fumbling	0.041666666666666664	1.0
loved	0.0010504201680672268	1.0
grotesque	0.09090909090909091	1.0
frankly	0.14285714285714285	1.0
birthright	0.5	1.0
growling	0.05	1.0
jabbed	0.02040816326530612	1.0
seeped	0.011494252873563218	1.0
overheated	0.25	1.0
pushed	0.011627906976744186	1.0
favorable	0.3333333333333333	1.0
nestling	0.03333333333333333	1.0
score	0.07692307692307693	1.0
fumes	1.0	1.0
chicken	0.009433962264150943	1.0
intensifying	0.2	1.0
warming	0.06666666666666667	1.0
sash	0.09090909090909091	1.0
gracefully	0.14285714285714285	1.0
allies	0.125	1.0
tweed	0.045454545454545456	1.0
eighteen	0.03125	1.0
started	0.0010504201680672268	1.0
unusual	0.05	1.0
railroad	0.05555555555555555	1.0
confuse	0.1	1.0
noting	0.14285714285714285	1.0
colonial	0.25	1.0
places	0.0010504201680672268	1.0
bluff	0.5	1.0
overcome	0.024390243902439025	1.0
dapper	0.3333333333333333	1.0
convenience	0.3333333333333333	1.0
piled	0.1	1.0
manservant	0.3333333333333333	1.0
halted	0.05555555555555555	1.0
cards	0.01818181818181818	1.0
bristling	0.2	1.0
groin	0.2	1.0
sand	0.01639344262295082	1.0
spread	0.25	1.0
nodding	0.02702702702702703	1.0
introduced	0.009708737864077669	1.0
stretching	0.14285714285714285	1.0
languid	0.06666666666666667	1.0
hesitated	0.017543859649122806	1.0
answering	0.025	1.0
fellas	0.3333333333333333	1.0
neglected	0.02857142857142857	1.0
floating	0.024390243902439025	1.0
hero	0.014705882352941176	1.0
fourteen	0.03125	1.0
psychologist	0.5	1.0
plodding	0.3333333333333333	1.0
presence	0.020833333333333332	1.0
relationship	0.0010504201680672268	1.0
whenever	0.0010504201680672268	1.0
survived	0.009708737864077669	1.0
song	0.0010504201680672268	1.0
composer	0.1111111111111111	1.0
powdery	0.14285714285714285	1.0
oil	0.009433962264150943	1.0
camera	0.021739130434782608	1.0
plausible	0.09090909090909091	1.0
arguments	0.0625	1.0
reactionary	0.030303030303030304	1.0
hiding	0.017543859649122806	1.0
adventures	0.041666666666666664	1.0
tan	0.047619047619047616	1.0
nothin	0.030303030303030304	1.0
outfit	0.017241379310344827	1.0
gusto	0.5	1.0
trembling	0.05	1.0
film	0.041666666666666664	1.0
scale	0.01639344262295082	1.0
handy	0.3333333333333333	1.0
curled	0.024390243902439025	1.0
applauded	0.011494252873563218	1.0
judgment	0.09090909090909091	1.0
musket	0.3333333333333333	1.0
preaching	0.1	1.0
joints	0.14285714285714285	1.0
stiffened	0.3333333333333333	1.0
again	0.0010504201680672268	1.0
eyebrow	0.058823529411764705	1.0
dress	0.017241379310344827	1.0
interviewed	0.009708737864077669	1.0
confess	0.5	1.0
utterly	0.023809523809523808	1.0
stuffy	0.2	1.0
parcels	0.125	1.0
lip	0.012195121951219513	1.0
remainder	0.5	1.0
abuses	0.047619047619047616	1.0
white	0.01639344262295082	1.0
curdling	0.25	1.0
jumping	0.015873015873015872	1.0
relish	0.14285714285714285	1.0
true	0.0010504201680672268	1.0
signed	0.05555555555555555	1.0
portrait	0.037037037037037035	1.0
lusty	0.5	1.0
slimed	1.0	1.0
apocalyptic	0.1	1.0
&	0.3333333333333333	1.0
orders	0.029411764705882353	1.0
term	0.0010504201680672268	1.0
toes	0.012195121951219513	1.0
guide	0.024390243902439025	1.0
bachelor	0.2	1.0
frowning	0.25	1.0
barns	0.5	1.0
commitments	0.0625	1.0
calling	0.0010504201680672268	1.0
connected	0.1111111111111111	1.0
broke	0.017543859649122806	1.0
cares	0.0010504201680672268	1.0
ensued	0.5	1.0
jeopardy	0.2	1.0
seduction	0.25	1.0
gowns	0.14285714285714285	1.0
embankment	0.058823529411764705	1.0
keeping	0.0010504201680672268	1.0
junction	0.043478260869565216	1.0
couples	0.2	1.0
inadequate	0.07142857142857142	1.0
important	0.0010504201680672268	1.0
called	0.0010504201680672268	1.0
sloppy	0.14285714285714285	1.0
miserable	0.25	1.0
moisture	0.25	1.0
species	0.07692307692307693	1.0
surely	0.0010504201680672268	1.0
stumbled	0.1111111111111111	1.0
cage	0.047619047619047616	1.0
weekly	0.029411764705882353	1.0
wicker	0.125	1.0
crashing	0.017543859649122806	1.0
buildings	0.05555555555555555	1.0
chewed	0.011627906976744186	1.0
undertakings	1.0	1.0
wrinkled	0.07142857142857142	1.0
haughty	0.3333333333333333	1.0
gazed	0.017543859649122806	1.0
authority	0.020833333333333332	1.0
salt	0.009433962264150943	1.0
race	0.014705882352941176	1.0
wealth	0.014705882352941176	1.0
stiff	0.14285714285714285	1.0
synchronize	0.14285714285714285	1.0
market	0.0136986301369863	1.0
depraved	0.030303030303030304	1.0
degree	0.019230769230769232	1.0
pale	0.3333333333333333	1.0
repeat	0.0010504201680672268	1.0
shore	0.25	1.0
mask	0.017241379310344827	1.0
radiance	0.5	1.0
blackness	0.02631578947368421	1.0
catastrophe	0.5	1.0
shower	0.024390243902439025	1.0
espionage	0.14285714285714285	1.0
track	0.0010504201680672268	1.0
steal	0.0010504201680672268	1.0
sweaty	0.14285714285714285	1.0
instead	0.0010504201680672268	1.0
tenets	0.02631578947368421	1.0
disrepair	0.02631578947368421	1.0
squeezed	0.011627906976744186	1.0
flourished	0.011494252873563218	1.0
told	0.0010504201680672268	1.0
sheer	0.25	1.0
mounted	0.02	1.0
