,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
shawnda,1.0,1.0,1.0,1.0,1,1
babae,1.0,1.0,1.0,1.0,1,1
negroo,1.0,1.0,1.0,1.0,1,1
kaon,1.0,0.25,1.0,1.0,1,0
cuutee,1.0,1.0,1.0,1.0,1,1
talki,1.0,1.0,1.0,1.0,1,1
corney,1.0,1.0,1.0,1.0,1,1
bluntz,1.0,1.0,1.0,1.0,1,1
sole,1.0,0.125,1.0,1.0,1,0
everone,1.0,1.0,1.0,1.0,1,1
donals,0.5,1.0,0.5,1.0,1,1
hassling,0.5,0.08333333333333333,0.5,1.0,1,0
simcard,1.0,1.0,1.0,1.0,1,1
saab,1.0,1.0,1.0,1.0,1,1
rava,1.0,1.0,1.0,1.0,1,1
idrk,1.0,1.0,1.0,1.0,1,1
bol,1.0,1.0,1.0,1.0,1,1
maniacally,1.0,1.0,1.0,1.0,1,1
ug,1.0,1.0,1.0,1.0,1,1
gothic,1.0,0.16666666666666666,1.0,1.0,1,0
buyer,1.0,0.25,1.0,1.0,1,0
selwyn,0.5,1.0,0.5,1.0,1,1
boren,0.5,1.0,0.5,1.0,1,1
syced,1.0,1.0,1.0,1.0,1,1
territory,1.0,0.2,1.0,1.0,1,0
hehehehe,1.0,1.0,1.0,1.0,1,1
stereotyped,1.0,0.14285714285714285,1.0,1.0,1,0
missed,1.0,0.07692307692307693,1.0,1.0,1,0
esteem,1.0,0.07692307692307693,1.0,1.0,1,0
scrollin,1.0,1.0,1.0,1.0,1,1
duddy,1.0,1.0,1.0,1.0,1,1
fob,1.0,0.09090909090909091,1.0,1.0,1,0
stomachs,1.0,0.05263157894736842,1.0,1.0,1,0
finished,1.0,0.06666666666666667,1.0,1.0,1,0
ravyn,1.0,1.0,1.0,1.0,1,1
alter,1.0,0.1111111111111111,1.0,1.0,1,0
moes,1.0,1.0,1.0,1.0,1,1
ratting,0.5,0.06666666666666667,0.5,1.0,1,0
taggin,0.5,1.0,0.5,1.0,1,1
din,1.0,0.09090909090909091,1.0,1.0,1,0
irking,1.0,0.3333333333333333,1.0,1.0,1,0
killlllling,1.0,1.0,1.0,1.0,1,1
blend,0.5,0.05263157894736842,0.5,1.0,1,0
whisky,0.5,0.5,0.5,1.0,1,0
baden,1.0,1.0,1.0,1.0,1,1
wifee,1.0,1.0,1.0,1.0,1,1
neko,1.0,1.0,1.0,1.0,1,1
noclothes,1.0,1.0,1.0,1.0,1,1
functions,1.0,0.08,0.5,1.0,1,0
function,0.5,0.041666666666666664,0.5,1.0,1,0
havin,1.0,1.0,1.0,1.0,1,1
egypt,1.0,0.2,1.0,1.0,1,0
pawned,0.5,0.25,0.5,1.0,1,0
flagged,0.5,0.125,0.5,1.0,1,0
solution,1.0,0.16666666666666666,1.0,1.0,1,0
stoppas,1.0,1.0,1.0,1.0,1,1
keeping,0.5,0.037037037037037035,0.5,1.0,1,0
turning,0.5,0.041666666666666664,0.5,1.0,1,0
duck,1.0,0.07142857142857142,1.0,1.0,1,0
sadi,1.0,1.0,1.0,1.0,1,1
campus,1.0,1.0,1.0,1.0,1,1
hapy,1.0,1.0,1.0,1.0,1,1
wth,1.0,1.0,1.0,1.0,1,1
sause,1.0,1.0,1.0,1.0,1,1
sabotaged,0.5,0.14285714285714285,0.5,1.0,1,0
inspected,0.5,0.16666666666666666,0.5,1.0,1,0
right,1.0,0.03571428571428571,1.0,1.0,1,0
salina,0.5,0.5,0.5,1.0,1,0
gaylord,0.5,1.0,0.5,1.0,1,1
spectacles,1.0,0.2,1.0,1.0,1,0
eats,1.0,0.0625,1.0,1.0,1,0
fine,1.0,0.06666666666666667,1.0,1.0,1,0
justintimberlake,1.0,1.0,1.0,1.0,1,1
kantin,1.0,1.0,1.0,1.0,1,1
aviator,1.0,0.2,1.0,1.0,1,0
telenovela,1.0,1.0,1.0,1.0,1,1
larger,1.0,0.058823529411764705,1.0,1.0,1,0
warned,1.0,0.2,1.0,1.0,1,0
triplets,1.0,0.05,1.0,1.0,1,0
duffy,1.0,1.0,1.0,1.0,1,1
orient,1.0,0.14285714285714285,1.0,1.0,1,0
binding,1.0,0.043478260869565216,1.0,1.0,1,0
tkb,1.0,1.0,1.0,1.0,1,1
weal,1.0,0.25,1.0,1.0,1,0
firefighters,1.0,0.2,1.0,1.0,1,0
residue,1.0,0.16666666666666666,1.0,1.0,1,0
mable,1.0,1.0,1.0,1.0,1,1
wshh,1.0,1.0,1.0,1.0,1,1
mw,1.0,1.0,1.0,1.0,1,1
mace,1.0,0.2,1.0,1.0,1,0
sensei,1.0,1.0,1.0,1.0,1,1
major,1.0,0.2,1.0,1.0,1,0
wlking,1.0,1.0,1.0,1.0,1,1
exclusives,1.0,0.3333333333333333,1.0,1.0,1,0
rox,1.0,1.0,1.0,1.0,1,1
umk,1.0,1.0,1.0,1.0,1,1
omo,1.0,1.0,1.0,1.0,1,1
moz,1.0,1.0,1.0,1.0,1,1
municipales,0.5,1.0,0.5,1.0,1,1
bienes,0.5,1.0,0.5,1.0,1,1
o.p,1.0,1.0,1.0,1.0,1,1
degrading,1.0,0.1111111111111111,1.0,1.0,1,0
capped,1.0,0.3333333333333333,1.0,1.0,1,0
writtin,1.0,1.0,1.0,1.0,1,1
imn,1.0,1.0,1.0,1.0,1,1
spiky,1.0,0.5,1.0,1.0,1,0
yeezys,0.5,1.0,0.5,1.0,1,1
sneaks,0.5,0.037037037037037035,0.5,1.0,1,0
valentinos,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
mcnuggets,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
ceasar,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
spare,1.0,0.047619047619047616,1.0,1.0,1,0
hahahahahha,0.5,1.0,0.5,1.0,1,1
hhahahaha,0.5,1.0,0.5,1.0,1,1
summo,1.0,1.0,1.0,1.0,1,1
blacky,1.0,1.0,1.0,1.0,1,1
americain,1.0,1.0,1.0,1.0,1,1
completes,1.0,0.1111111111111111,1.0,1.0,1,0
construction,1.0,0.14285714285714285,1.0,1.0,1,0
thaya,1.0,1.0,1.0,1.0,1,1
taught,1.0,0.25,1.0,1.0,1,0
crees,1.0,0.5,1.0,1.0,1,0
felicitado,1.0,1.0,1.0,1.0,1,1
ishoulda,1.0,1.0,1.0,1.0,1,1
stony,1.0,0.1,1.0,1.0,1,0
recycles,1.0,0.25,1.0,1.0,1,0
chillian,1.0,1.0,1.0,1.0,1,1
carribean,1.0,1.0,1.0,1.0,1,1
plans,1.0,0.1111111111111111,1.0,1.0,1,0
respecting,1.0,0.1,1.0,1.0,1,0
biters,1.0,0.5,1.0,1.0,1,0
ext,1.0,1.0,1.0,1.0,1,1
chiko,1.0,1.0,1.0,1.0,1,1
girlcrush,1.0,1.0,1.0,1.0,1,1
matts,0.5,0.14285714285714285,0.5,1.0,1,0
reba,0.5,1.0,0.5,1.0,1,1
enough,1.0,0.2,1.0,1.0,1,0
repainted,1.0,0.5,1.0,1.0,1,0
kankles,1.0,1.0,1.0,1.0,1,1
muss,1.0,0.14285714285714285,1.0,1.0,1,0
suspicion,1.0,0.14285714285714285,1.0,1.0,1,0
amuses,1.0,0.25,1.0,1.0,1,0
exploding,1.0,0.1111111111111111,1.0,1.0,1,0
loveit,1.0,1.0,1.0,1.0,1,1
inform,1.0,1.0,1.0,1.0,1,1
blacks,1.0,0.05263157894736842,1.0,1.0,1,0
enter,1.0,0.05,1.0,1.0,1,0
johnboy,0.5,1.0,0.5,1.0,1,1
trizz,0.5,1.0,0.5,1.0,1,1
period,1.0,0.07692307692307693,1.0,1.0,1,0
disqualified,1.0,0.25,1.0,1.0,1,0
zeno,1.0,0.25,1.0,1.0,1,0
heading,1.0,0.05555555555555555,1.0,1.0,1,0
petee,1.0,1.0,1.0,1.0,1,1
cuu,0.5,1.0,0.5,1.0,1,1
alda,0.5,1.0,0.5,1.0,1,1
angrybird,1.0,1.0,1.0,1.0,1,1
sneed,1.0,1.0,1.0,1.0,1,1
dag,1.0,0.2,1.0,1.0,1,0
riya,1.0,1.0,1.0,1.0,1,1
tday,1.0,1.0,1.0,1.0,1,1
sounds,1.0,0.08333333333333333,1.0,1.0,1,0
jbc,1.0,1.0,1.0,1.0,1,1
talkinqq,1.0,1.0,1.0,1.0,1,1
sprinkle,1.0,0.06666666666666667,1.0,1.0,1,0
qotta,1.0,1.0,1.0,1.0,1,1
strugglin,0.5,1.0,0.5,1.0,1,1
fakin,0.5,1.0,0.5,1.0,1,1
drawing,1.0,0.020833333333333332,1.0,1.0,1,0
cruisin,1.0,1.0,1.0,1.0,1,1
ghosts,1.0,0.07692307692307693,1.0,1.0,1,0
smokinn,1.0,1.0,1.0,1.0,1,1
fitz,1.0,1.0,1.0,1.0,1,1
vina,1.0,1.0,1.0,1.0,1,1
canteen,1.0,0.5,1.0,1.0,1,0
point,1.0,0.02127659574468085,1.0,1.0,1,0
nottin,1.0,1.0,1.0,1.0,1,1
emf,1.0,0.3333333333333333,1.0,1.0,1,0
vuenos,1.0,1.0,1.0,1.0,1,1
trini,0.5,1.0,0.5,1.0,1,1
cholo,0.5,1.0,0.5,1.0,1,1
players,1.0,0.1111111111111111,1.0,1.0,1,0
checkmate,1.0,0.5,1.0,1.0,1,0
maze,1.0,0.25,1.0,1.0,1,0
causing,1.0,0.1111111111111111,1.0,1.0,1,0
coldie,1.0,1.0,1.0,1.0,1,1
pinke,1.0,1.0,1.0,1.0,1,1
rodent,1.0,0.5,1.0,1.0,1,0
mcdees,1.0,1.0,1.0,1.0,1,1
bxk,1.0,1.0,1.0,1.0,1,1
needed,1.0,0.07142857142857142,1.0,1.0,1,0
rab,0.5,1.0,0.5,1.0,1,1
shu,0.5,1.0,0.5,1.0,1,1
erections,1.0,0.25,1.0,1.0,1,0
sharp,1.0,0.047619047619047616,1.0,1.0,1,0
obla,1.0,1.0,1.0,1.0,1,1
koming,0.5,1.0,0.5,1.0,1,1
swagin,0.5,1.0,0.5,1.0,1,1
fields,1.0,0.02564102564102564,1.0,1.0,1,0
meowing,1.0,0.3333333333333333,1.0,1.0,1,0
gratuity,1.0,0.14285714285714285,1.0,1.0,1,0
timey,1.0,1.0,1.0,1.0,1,1
berkah,1.0,1.0,1.0,1.0,1,1
lalalalalalalala,0.5,1.0,0.5,1.0,1,1
lalalala,0.5,1.0,0.5,1.0,1,1
neighbours,1.0,0.3333333333333333,1.0,1.0,1,0
aguilara,1.0,1.0,1.0,1.0,1,1
meeni,1.0,1.0,1.0,1.0,1,1
pacman,1.0,1.0,1.0,1.0,1,1
chores,1.0,0.25,1.0,1.0,1,0
tyme,1.0,1.0,1.0,1.0,1,1
cime,1.0,1.0,1.0,1.0,1,1
qne,0.5,1.0,0.5,1.0,1,1
gnee,0.5,1.0,0.5,1.0,1,1
hotnewhiphop,1.0,1.0,1.0,1.0,1,1
o'reilly,1.0,1.0,1.0,1.0,1,1
oddparents,1.0,1.0,1.0,1.0,1,1
adamant,1.0,0.2,1.0,1.0,1,0
belong,1.0,0.3333333333333333,1.0,1.0,1,0
willard,1.0,0.25,1.0,1.0,1,0
upsetting,1.0,0.0625,1.0,1.0,1,0
puch,0.5,1.0,0.5,1.0,1,1
patt,0.5,1.0,0.5,1.0,1,1
fixing,1.0,0.022727272727272728,1.0,1.0,1,0
sandre,1.0,1.0,1.0,1.0,1,1
susta,1.0,1.0,1.0,1.0,1,1
dais,1.0,0.14285714285714285,1.0,1.0,1,0
bestestest,1.0,0.3333333333333333,1.0,1.0,1,0
muthafckin,1.0,1.0,1.0,1.0,1,1
eviction,1.0,0.25,1.0,1.0,1,0
imagination,1.0,0.125,1.0,1.0,1,0
spots,1.0,0.023809523809523808,1.0,1.0,1,0
alaikum,1.0,1.0,1.0,1.0,1,1
hollering,0.5,0.04,0.5,1.0,1,0
smilin,0.5,1.0,0.5,1.0,1,1
landfill,1.0,1.0,1.0,1.0,1,1
honesty,1.0,0.14285714285714285,1.0,1.0,1,0
etching,1.0,0.25,1.0,1.0,1,0
traction,1.0,0.3333333333333333,1.0,1.0,1,0
tessanne,1.0,1.0,1.0,1.0,1,1
aam,1.0,1.0,1.0,1.0,1,1
souljaboy,1.0,1.0,1.0,1.0,1,1
tgey,1.0,1.0,1.0,1.0,1,1
speciality,1.0,0.07142857142857142,1.0,1.0,1,0
relly,1.0,1.0,1.0,1.0,1,1
mnth,1.0,1.0,1.0,1.0,1,1
dropp,1.0,1.0,1.0,1.0,1,1
stipend,1.0,1.0,1.0,1.0,1,1
bight,1.0,1.0,1.0,1.0,1,1
sleeeep,1.0,1.0,1.0,1.0,1,1
dlu,1.0,1.0,1.0,1.0,1,1
wud,1.0,1.0,1.0,1.0,1,1
melle,0.5,1.0,0.5,1.0,1,1
dyt,0.5,1.0,0.5,1.0,1,1
barbq,1.0,1.0,1.0,1.0,1,1
