,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
saudade,0.5,1.0,0.5,1.0,1,1
muito,0.5,1.0,0.5,1.0,1,1
sms,1.0,0.125,1.0,1.0,1,0
nome,1.0,0.5,1.0,1.0,1,0
numero,1.0,1.0,1.0,1.0,1,1
fone,1.0,1.0,1.0,1.0,1,1
sz,1.0,1.0,1.0,1.0,1,1
super,1.0,0.07692307692307693,1.0,1.0,1,0
oi,0.5,1.0,0.5,1.0,1,1
aqui,0.5,1.0,0.5,1.0,1,1
divo,1.0,1.0,1.0,1.0,1,1
citrate,1.0,1.0,1.0,1.0,1,1
spams,1.0,0.25,1.0,1.0,1,0
tweegram,1.0,1.0,1.0,1.0,1,1
',1.0,1.0,1.0,1.0,1,1
claudia,1.0,1.0,1.0,1.0,1,1
wesley,1.0,0.25,1.0,1.0,1,0
frapp,1.0,1.0,1.0,1.0,1,1
brazier,1.0,0.5,1.0,1.0,1,0
aids,1.0,0.08333333333333333,1.0,1.0,1,0
active,0.5,0.125,0.5,1.0,1,0
sociable,0.5,0.3333333333333333,0.5,1.0,1,0
clarence,1.0,1.0,1.0,1.0,1,1
updated,1.0,0.5,1.0,1.0,1,0
l.l,1.0,1.0,1.0,1.0,1,1
promo,1.0,1.0,1.0,1.0,1,1
famoso,0.5,1.0,0.5,1.0,1,1
pais,0.5,1.0,0.5,1.0,1,1
md,1.0,0.06666666666666667,1.0,1.0,1,0
l'adore,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
moins,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
classe,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
beni,1.0,1.0,1.0,1.0,1,1
danai,1.0,1.0,1.0,1.0,1,1
pantech,1.0,1.0,1.0,1.0,1,1
influenza,1.0,0.3333333333333333,1.0,1.0,1,0
tati,1.0,0.25,1.0,1.0,1,0
mangoes,1.0,0.25,1.0,1.0,1,0
caitlin,1.0,1.0,1.0,1.0,1,1
laptops,1.0,0.3333333333333333,1.0,1.0,1,0
quez,1.0,1.0,1.0,1.0,1,1
jas,1.0,1.0,1.0,1.0,1,1
mc,0.5,0.16666666666666666,0.5,1.0,1,0
slash,0.5,0.041666666666666664,0.5,1.0,1,0
camee,1.0,1.0,1.0,1.0,1,1
louie,1.0,1.0,1.0,1.0,1,1
dlc,1.0,1.0,1.0,1.0,1,1
hacking,1.0,0.14285714285714285,1.0,1.0,1,0
fendi,1.0,1.0,1.0,1.0,1,1
jaime,1.0,1.0,1.0,1.0,1,1
jordan,1.0,0.25,1.0,1.0,1,0
kiking,1.0,1.0,1.0,1.0,1,1
luka,1.0,1.0,1.0,1.0,1,1
vont,1.0,1.0,1.0,1.0,1,1
lagging,1.0,0.07142857142857142,1.0,1.0,1,0
ayesha,1.0,1.0,1.0,1.0,1,1
angelica,1.0,0.5,1.0,1.0,1,0
duds,1.0,0.1111111111111111,1.0,1.0,1,0
ellen,1.0,1.0,1.0,1.0,1,1
goldfish,1.0,0.5,1.0,1.0,1,0
menciona,1.0,1.0,1.0,1.0,1,1
mark,1.0,0.017241379310344827,1.0,1.0,1,0
urgent,1.0,0.5,1.0,1.0,1,0
launched,1.0,0.14285714285714285,1.0,1.0,1,0
crawlin,1.0,1.0,1.0,1.0,1,1
earlier,1.0,0.09090909090909091,1.0,1.0,1,0
healed,1.0,0.14285714285714285,1.0,1.0,1,0
ei,1.0,1.0,1.0,1.0,1,1
divorce,1.0,0.14285714285714285,1.0,1.0,1,0
waynee,1.0,1.0,1.0,1.0,1,1
rok,1.0,1.0,1.0,1.0,1,1
soft,1.0,0.05555555555555555,1.0,1.0,1,0
tripen,0.5,1.0,0.5,1.0,1,1
readdddy,0.5,1.0,0.5,1.0,1,1
bffs,1.0,1.0,1.0,1.0,1,1
dylan,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0
murphy,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,1,0
dunn,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
signup,1.0,1.0,1.0,1.0,1,1
miyah,1.0,1.0,1.0,1.0,1,1
messagin,1.0,1.0,1.0,1.0,1,1
processing,1.0,0.09090909090909091,1.0,1.0,1,0
nauseous,1.0,0.09090909090909091,1.0,1.0,1,0
grandes,1.0,1.0,1.0,1.0,1,1
shopping,0.5,0.05555555555555555,0.5,1.0,1,0
holiday,0.5,0.5,0.5,1.0,1,0
calender,1.0,1.0,1.0,1.0,1,1
jayda,1.0,1.0,1.0,1.0,1,1
laylay,1.0,1.0,1.0,1.0,1,1
sansa,1.0,1.0,1.0,1.0,1,1
ok,1.0,0.07142857142857142,1.0,1.0,1,0
harris,1.0,0.08333333333333333,1.0,1.0,1,0
ligne,1.0,1.0,1.0,1.0,1,1
pepe,1.0,1.0,1.0,1.0,1,1
kold,1.0,1.0,1.0,1.0,1,1
