,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
filha,1.0,1.0,1.0,1.0,1,1
tu,1.0,1.0,1.0,1.0,1,1
outra,1.0,1.0,1.0,1.0,1,1
foto,1.0,1.0,1.0,1.0,1,1
encontra,1.0,1.0,1.0,1.0,1,1
puto,1.0,1.0,1.0,1.0,1,1
bia,1.0,1.0,1.0,1.0,1,1
homed,1.0,0.5,1.0,1.0,1,0
adriana,1.0,1.0,1.0,1.0,1,1
parle,1.0,1.0,1.0,1.0,1,1
timeline,1.0,1.0,1.0,1.0,1,1
mssgs,1.0,1.0,1.0,1.0,1,1
deles,1.0,1.0,1.0,1.0,1,1
camila,1.0,1.0,1.0,1.0,1,1
saeed,0.5,1.0,0.5,1.0,1,1
nasir,0.5,1.0,0.5,1.0,1,1
hot,1.0,0.16666666666666666,1.0,1.0,1,0
bayan,1.0,1.0,1.0,1.0,1,1
deposited,1.0,0.1111111111111111,1.0,1.0,1,0
doritos,1.0,1.0,1.0,1.0,1,1
rare,1.0,0.25,1.0,1.0,1,0
khi,1.0,0.5,1.0,1.0,1,0
shirley,1.0,1.0,1.0,1.0,1,1
subscribers,1.0,0.14285714285714285,1.0,1.0,1,0
jt,1.0,1.0,1.0,1.0,1,1
miley,1.0,1.0,1.0,1.0,1,1
yungin,1.0,1.0,1.0,1.0,1,1
humor,1.0,0.08333333333333333,1.0,1.0,1,0
thailand,1.0,0.25,1.0,1.0,1,0
veux,1.0,1.0,1.0,1.0,1,1
raininq,1.0,1.0,1.0,1.0,1,1
mona,1.0,0.16666666666666666,1.0,1.0,1,0
fcbk,1.0,1.0,1.0,1.0,1,1
aos,0.5,1.0,0.5,1.0,1,1
pros,0.5,0.3333333333333333,0.5,1.0,1,0
s.,1.0,1.0,1.0,1.0,1,1
nerd,1.0,0.2,1.0,1.0,1,0
friess,1.0,0.14285714285714285,1.0,1.0,1,0
harded,1.0,1.0,1.0,1.0,1,1
bananas,1.0,0.3333333333333333,1.0,1.0,1,0
subway,1.0,0.16666666666666666,1.0,1.0,1,0
recharge,1.0,0.5,1.0,1.0,1,0
jackers,1.0,1.0,1.0,1.0,1,1
bossie,1.0,1.0,1.0,1.0,1,1
love,1.0,0.027777777777777776,1.0,1.0,1,0
role,1.0,0.1111111111111111,1.0,1.0,1,0
feenin,1.0,1.0,1.0,1.0,1,1
awnn,1.0,1.0,1.0,1.0,1,1
panas,1.0,1.0,1.0,1.0,1,1
lebih,1.0,1.0,1.0,1.0,1,1
langsung,1.0,1.0,1.0,1.0,1,1
protector,1.0,0.25,1.0,1.0,1,0
gummy,1.0,0.1111111111111111,1.0,1.0,1,0
plankton,1.0,1.0,1.0,1.0,1,1
dns,1.0,1.0,1.0,1.0,1,1
clients,1.0,0.2,1.0,1.0,1,0
luciano,1.0,1.0,1.0,1.0,1,1
ct,0.5,0.1,0.5,1.0,1,0
ms,0.5,0.03125,0.5,1.0,1,0
clingy,1.0,1.0,1.0,1.0,1,1
ingatkan,1.0,1.0,1.0,1.0,1,1
hailey,1.0,1.0,1.0,1.0,1,1
rashidah,1.0,1.0,1.0,1.0,1,1
simping,1.0,1.0,1.0,1.0,1,1
unfriend,1.0,1.0,1.0,1.0,1,1
hum,1.0,0.07692307692307693,1.0,1.0,1,0
fries,1.0,0.047619047619047616,1.0,1.0,1,0
e.e,1.0,1.0,1.0,1.0,1,1
xe,1.0,0.25,1.0,1.0,1,0
bisexuals,1.0,0.3333333333333333,1.0,1.0,1,0
vishal,1.0,1.0,1.0,1.0,1,1
shanghai,1.0,0.3333333333333333,1.0,1.0,1,0
card,1.0,0.041666666666666664,1.0,1.0,1,0
min,1.0,0.1111111111111111,1.0,1.0,1,0
amour,1.0,0.16666666666666666,1.0,1.0,1,0
botox,1.0,0.3333333333333333,1.0,1.0,1,0
aggrivating,1.0,1.0,1.0,1.0,1,1
lili,1.0,1.0,1.0,1.0,1,1
nikki,1.0,1.0,1.0,1.0,1,1
esperar,1.0,1.0,1.0,1.0,1,1
tamera,1.0,1.0,1.0,1.0,1,1
noticia,1.0,1.0,1.0,1.0,1,1
aproveite,1.0,1.0,1.0,1.0,1,1
bekasi,1.0,1.0,1.0,1.0,1,1
sah,1.0,1.0,1.0,1.0,1,1
train,1.0,0.037037037037037035,1.0,1.0,1,0
prod,1.0,0.06666666666666667,1.0,1.0,1,0
clique,1.0,0.16666666666666666,1.0,1.0,1,0
diein,1.0,1.0,1.0,1.0,1,1
sdh,1.0,1.0,1.0,1.0,1,1
phil,0.25,1.0,0.25,1.0,1,1
dave,0.25,1.0,0.25,1.0,1,1
stark,0.25,0.043478260869565216,0.25,1.0,1,0
philip,0.25,0.25,0.25,1.0,1,0
lowndes,1.0,1.0,1.0,1.0,1,1
remix,0.5,1.0,0.5,1.0,1,1
