,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
ele,1.0,1.0,1.0,1.0,1,1
je,1.0,1.0,1.0,1.0,1,1
gata,1.0,1.0,1.0,1.0,1,1
combed,1.0,0.2,1.0,1.0,1,0
povo,1.0,1.0,1.0,1.0,1,1
af,1.0,1.0,1.0,1.0,1,1
et,1.0,1.0,1.0,1.0,1,1
wilt,1.0,0.25,1.0,1.0,1,0
tb,1.0,0.08333333333333333,1.0,1.0,1,0
novembro,0.5,1.0,0.5,1.0,1,1
onibus,0.5,1.0,0.5,1.0,1,1
supastar,1.0,1.0,1.0,1.0,1,1
hotel,1.0,1.0,1.0,1.0,1,1
migos,1.0,1.0,1.0,1.0,1,1
kute,1.0,1.0,1.0,1.0,1,1
feliz,1.0,1.0,1.0,1.0,1,1
asma,1.0,1.0,1.0,1.0,1,1
couple,1.0,0.045454545454545456,1.0,1.0,1,0
sgt,1.0,1.0,1.0,1.0,1,1
emoticon,1.0,1.0,1.0,1.0,1,1
ori,1.0,1.0,1.0,1.0,1,1
asas,1.0,1.0,1.0,1.0,1,1
slandered,1.0,0.1,1.0,1.0,1,0
acabam,0.5,1.0,0.5,1.0,1,1
noites,0.5,1.0,0.5,1.0,1,1
railroads,1.0,0.1111111111111111,1.0,1.0,1,0
jeremy,1.0,1.0,1.0,1.0,1,1
lte,1.0,1.0,1.0,1.0,1,1
sabe,1.0,1.0,1.0,1.0,1,1
suntrust,1.0,1.0,1.0,1.0,1,1
kendall,1.0,0.25,1.0,1.0,1,0
benda,1.0,1.0,1.0,1.0,1,1
teletubbies,1.0,1.0,1.0,1.0,1,1
finto,1.0,1.0,1.0,1.0,1,1
maia,1.0,0.2,1.0,1.0,1,0
digital,1.0,1.0,1.0,1.0,1,1
singe,0.5,0.25,0.5,1.0,1,0
boudin,0.5,1.0,0.5,1.0,1,1
tyra,1.0,1.0,1.0,1.0,1,1
xx,1.0,0.25,1.0,1.0,1,0
basah,1.0,1.0,1.0,1.0,1,1
found,1.0,0.027777777777777776,1.0,1.0,1,0
spreads,1.0,0.02857142857142857,1.0,1.0,1,0
maman,1.0,1.0,1.0,1.0,1,1
diallo,1.0,1.0,1.0,1.0,1,1
blog,1.0,0.5,1.0,1.0,1,0
aggravated,1.0,0.16666666666666666,1.0,1.0,1,0
baskin,1.0,1.0,1.0,1.0,1,1
fashion,1.0,0.16666666666666666,1.0,1.0,1,0
sau,1.0,1.0,1.0,1.0,1,1
cyrus,1.0,0.3333333333333333,1.0,1.0,1,0
fatihah,1.0,0.3333333333333333,1.0,1.0,1,0
o,1.0,0.16666666666666666,1.0,1.0,1,0
kreme,1.0,1.0,1.0,1.0,1,1
ma,1.0,0.05555555555555555,1.0,1.0,1,0
vidas,0.5,1.0,0.5,1.0,1,1
poder,0.5,1.0,0.5,1.0,1,1
gwala,1.0,1.0,1.0,1.0,1,1
acompanhar,0.5,1.0,0.5,1.0,1,1
alguns,0.5,1.0,0.5,1.0,1,1
malnourished,1.0,0.3333333333333333,1.0,1.0,1,0
distant,1.0,0.2,1.0,1.0,1,0
inclusive,1.0,1.0,1.0,1.0,1,1
bag,1.0,0.0625,1.0,1.0,1,0
dogg,0.5,1.0,0.5,1.0,1,1
wiz,0.5,0.06666666666666667,0.5,1.0,1,0
omarion,1.0,1.0,1.0,1.0,1,1
hard,0.5,0.041666666666666664,0.5,1.0,1,0
is,0.5,0.07692307692307693,0.5,1.0,1,0
mall,1.0,0.14285714285714285,1.0,1.0,1,0
buzy,1.0,1.0,1.0,1.0,1,1
badan,0.5,1.0,0.5,1.0,1,1
makin,0.5,0.25,0.5,1.0,1,0
maggi,1.0,1.0,1.0,1.0,1,1
che,1.0,1.0,1.0,1.0,1,1
lens,0.5,0.125,0.5,1.0,1,0
ink,0.5,1.0,0.5,1.0,1,1
stranded,1.0,0.14285714285714285,1.0,1.0,1,0
minutes,1.0,0.07692307692307693,1.0,1.0,1,0
mati,1.0,1.0,1.0,1.0,1,1
frames,1.0,0.02857142857142857,1.0,1.0,1,0
arielle,1.0,1.0,1.0,1.0,1,1
keria,0.5,1.0,0.5,1.0,1,1
naum,0.5,1.0,0.5,1.0,1,1
nix,0.5,0.05,0.5,1.0,1,0
noch,0.5,1.0,0.5,1.0,1,1
kitkats,1.0,1.0,1.0,1.0,1,1
anqel,1.0,1.0,1.0,1.0,1,1
suspended,1.0,0.2,1.0,1.0,1,0
boared,0.5,1.0,0.5,1.0,1,1
pissedd,0.5,1.0,0.5,1.0,1,1
cami,1.0,1.0,1.0,1.0,1,1
mykko,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
godson,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
latoya,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
wetseal,1.0,1.0,1.0,1.0,1,1
del,0.5,1.0,0.5,1.0,1,1
con,0.5,0.03225806451612903,0.5,1.0,1,0
agen,1.0,1.0,1.0,1.0,1,1
ventin,1.0,1.0,1.0,1.0,1,1
condo,1.0,0.5,1.0,1.0,1,0
nylon,1.0,1.0,1.0,1.0,1,1
melia,1.0,0.3333333333333333,1.0,1.0,1,0
fax,1.0,0.25,1.0,1.0,1,0
umum,1.0,1.0,1.0,1.0,1,1
funnyy,0.5,1.0,0.5,1.0,1,1
sexyy,0.5,1.0,0.5,1.0,1,1
gingerbread,1.0,1.0,1.0,1.0,1,1
nyla,1.0,1.0,1.0,1.0,1,1
punk,0.5,0.047619047619047616,0.5,1.0,1,0
radio,0.5,0.14285714285714285,0.5,1.0,1,0
tattooed,1.0,0.5,1.0,1.0,1,0
typen,1.0,1.0,1.0,1.0,1,1
riah,1.0,1.0,1.0,1.0,1,1
growled,1.0,0.25,1.0,1.0,1,0
herpes,1.0,0.5,1.0,1.0,1,0
mary,1.0,0.16666666666666666,1.0,1.0,1,0
vibrated,1.0,0.125,1.0,1.0,1,0
booom,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
quee,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
lindaa,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
here,1.0,0.25,1.0,1.0,1,0
drugz,1.0,1.0,1.0,1.0,1,1
lejos,1.0,1.0,1.0,1.0,1,1
sito,1.0,1.0,1.0,1.0,1,1
senna,1.0,1.0,1.0,1.0,1,1
baise,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
pcq,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
explique,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
suka,0.5,1.0,0.5,1.0,1,1
juga,0.5,1.0,0.5,1.0,1,1
sinqle,1.0,1.0,1.0,1.0,1,1
engagement,1.0,0.0625,1.0,1.0,1,0
commuter,1.0,0.5,1.0,1.0,1,0
marcel,1.0,1.0,1.0,1.0,1,1
mis,1.0,0.041666666666666664,1.0,1.0,1,0
deaths,1.0,0.1,1.0,1.0,1,0
quinn,1.0,1.0,1.0,1.0,1,1
showing,1.0,0.03571428571428571,1.0,1.0,1,0
daddy,0.5,0.14285714285714285,0.5,1.0,1,0
babe,0.5,0.25,0.5,1.0,1,0
millian,1.0,1.0,1.0,1.0,1,1
peels,1.0,0.058823529411764705,1.0,1.0,1,0
hahahahahahaha,1.0,1.0,1.0,1.0,1,1
commence,1.0,0.09090909090909091,1.0,1.0,1,0
constantly,0.5,0.16666666666666666,0.5,1.0,1,0
responding,0.5,0.2,0.5,1.0,1,0
attack,0.5,0.05263157894736842,0.5,1.0,1,0
furious,0.5,0.08333333333333333,0.5,1.0,1,0
si,1.0,0.07692307692307693,1.0,1.0,1,0
killa,1.0,1.0,1.0,1.0,1,1
arnt,1.0,1.0,1.0,1.0,1,1
costume,1.0,0.5,1.0,1.0,1,0
bureau,1.0,0.1111111111111111,1.0,1.0,1,0
faye,1.0,1.0,1.0,1.0,1,1
bdn,1.0,1.0,1.0,1.0,1,1
rolin,1.0,1.0,1.0,1.0,1,1
irri,1.0,1.0,1.0,1.0,1,1
flav,1.0,1.0,1.0,1.0,1,1
babyface,1.0,1.0,1.0,1.0,1,1
hoax,1.0,0.125,1.0,1.0,1,0
