,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
beijos,1.0,1.0,1.0,1.0,1,1
embora,1.0,1.0,1.0,1.0,1,1
sim,0.5,1.0,0.5,1.0,1,1
agora,0.5,0.5,0.5,1.0,1,0
esses,1.0,0.2,1.0,1.0,1,0
mata,1.0,1.0,1.0,1.0,1,1
tonto,1.0,1.0,1.0,1.0,1,1
na,1.0,0.25,1.0,1.0,1,0
alona,1.0,1.0,1.0,1.0,1,1
bank,1.0,0.07142857142857142,1.0,1.0,1,0
inferno,1.0,0.07692307692307693,1.0,1.0,1,0
spree,1.0,0.5,1.0,1.0,1,0
lacs,1.0,0.5,1.0,1.0,1,0
giras,1.0,1.0,1.0,1.0,1,1
gringo,1.0,1.0,1.0,1.0,1,1
link,1.0,0.045454545454545456,1.0,1.0,1,0
unfollwed,1.0,1.0,1.0,1.0,1,1
isa,1.0,1.0,1.0,1.0,1,1
chuckee,1.0,1.0,1.0,1.0,1,1
ariane,1.0,1.0,1.0,1.0,1,1
dormido,1.0,1.0,1.0,1.0,1,1
bio,1.0,1.0,1.0,1.0,1,1
karen,1.0,0.3333333333333333,1.0,1.0,1,0
retweets,1.0,1.0,1.0,1.0,1,1
sentimental,1.0,0.07692307692307693,1.0,1.0,1,0
retrial,1.0,1.0,1.0,1.0,1,1
cote,1.0,1.0,1.0,1.0,1,1
kai,1.0,1.0,1.0,1.0,1,1
alfredo,1.0,1.0,1.0,1.0,1,1
dbc,1.0,1.0,1.0,1.0,1,1
sleeeepy,1.0,1.0,1.0,1.0,1,1
ce,1.0,0.14285714285714285,1.0,1.0,1,0
hipster,0.5,0.25,0.5,1.0,1,0
creepy,0.5,0.5,0.5,1.0,1,0
horny,1.0,0.125,1.0,1.0,1,0
livia,1.0,1.0,1.0,1.0,1,1
strippin,1.0,1.0,1.0,1.0,1,1
jason,1.0,0.5,1.0,1.0,1,0
tobey,1.0,0.3333333333333333,1.0,1.0,1,0
morra,1.0,1.0,1.0,1.0,1,1
semakin,1.0,1.0,1.0,1.0,1,1
scarlett,1.0,1.0,1.0,1.0,1,1
cosas,0.5,1.0,0.5,1.0,1,1
falsas,0.5,1.0,0.5,1.0,1,1
deactivate,1.0,0.5,1.0,1.0,1,0
quran,1.0,0.2,1.0,1.0,1,0
wale,1.0,0.2,1.0,1.0,1,0
gucci,1.0,1.0,1.0,1.0,1,1
fakee,1.0,1.0,1.0,1.0,1,1
diferente,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
nada,0.3333333333333333,0.07142857142857142,0.3333333333333333,1.0,1,0
duda,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
watsapp,1.0,1.0,1.0,1.0,1,1
flammin,1.0,1.0,1.0,1.0,1,1
jin,1.0,1.0,1.0,1.0,1,1
fm,1.0,0.16666666666666666,1.0,1.0,1,0
tal,1.0,1.0,1.0,1.0,1,1
lil,1.0,1.0,1.0,1.0,1,1
sera,1.0,0.3333333333333333,1.0,1.0,1,0
leandra,1.0,1.0,1.0,1.0,1,1
hearr,1.0,1.0,1.0,1.0,1,1
danish,1.0,0.3333333333333333,1.0,1.0,1,0
feels,1.0,0.06666666666666667,1.0,1.0,1,0
forms,1.0,0.02040816326530612,1.0,1.0,1,0
boxer,1.0,0.2,1.0,1.0,1,0
charizard,1.0,1.0,1.0,1.0,1,1
diane,1.0,1.0,1.0,1.0,1,1
met,1.0,0.03571428571428571,1.0,1.0,1,0
ligon,0.5,1.0,0.5,1.0,1,1
malon,0.5,1.0,0.5,1.0,1,1
asiah,1.0,1.0,1.0,1.0,1,1
rashed,1.0,1.0,1.0,1.0,1,1
interface,1.0,0.3333333333333333,1.0,1.0,1,0
views,1.0,0.038461538461538464,1.0,1.0,1,0
verse,1.0,0.125,1.0,1.0,1,0
ninja,1.0,1.0,1.0,1.0,1,1
stallone,1.0,1.0,1.0,1.0,1,1
avi,0.5,1.0,0.5,1.0,1,1
boo,0.5,0.1111111111111111,0.5,1.0,1,0
devices,1.0,0.25,1.0,1.0,1,0
geeks,1.0,0.16666666666666666,1.0,1.0,1,0
tamara,1.0,1.0,1.0,1.0,1,1
humid,1.0,1.0,1.0,1.0,1,1
tourists,1.0,0.25,1.0,1.0,1,0
instagramin,1.0,1.0,1.0,1.0,1,1
poko,1.0,1.0,1.0,1.0,1,1
kevon,1.0,1.0,1.0,1.0,1,1
skinnie,1.0,1.0,1.0,1.0,1,1
tomaar,1.0,1.0,1.0,1.0,1,1
fab,1.0,0.5,1.0,1.0,1,0
ranned,1.0,1.0,1.0,1.0,1,1
dionne,1.0,1.0,1.0,1.0,1,1
luma,0.5,1.0,0.5,1.0,1,1
mukang,0.5,1.0,0.5,1.0,1,1
gliss,1.0,0.3333333333333333,1.0,1.0,1,0
navarre,1.0,1.0,1.0,1.0,1,1
nature,1.0,1.0,1.0,1.0,1,1
ladarius,0.5,1.0,0.5,1.0,1,1
tyreek,0.5,1.0,0.5,1.0,1,1
hudson,1.0,0.16666666666666666,1.0,1.0,1,0
lakia,1.0,1.0,1.0,1.0,1,1
ku,1.0,1.0,1.0,1.0,1,1
plummer,0.5,1.0,0.5,1.0,1,1
grimes,0.5,0.08333333333333333,0.5,1.0,1,0
splurge,1.0,0.25,1.0,1.0,1,0
crushs,1.0,0.041666666666666664,1.0,1.0,1,0
feening,1.0,1.0,1.0,1.0,1,1
admitted,1.0,0.07692307692307693,1.0,1.0,1,0
indonesia,0.5,0.25,0.5,1.0,1,0
musik,0.5,1.0,0.5,1.0,1,1
ama,1.0,1.0,1.0,1.0,1,1
dequan,1.0,1.0,1.0,1.0,1,1
zahria,1.0,1.0,1.0,1.0,1,1
hott,1.0,1.0,1.0,1.0,1,1
hezekiah,1.0,0.3333333333333333,1.0,1.0,1,0
destinee,1.0,1.0,1.0,1.0,1,1
respirar,1.0,1.0,1.0,1.0,1,1
kittens,1.0,0.3333333333333333,1.0,1.0,1,0
open,1.0,0.03571428571428571,1.0,1.0,1,0
photoshop,1.0,1.0,1.0,1.0,1,1
desprate,1.0,1.0,1.0,1.0,1,1
reunited,1.0,0.3333333333333333,1.0,1.0,1,0
turner,1.0,0.14285714285714285,1.0,1.0,1,0
profiled,1.0,0.5,1.0,1.0,1,0
brisha,1.0,1.0,1.0,1.0,1,1
full,1.0,0.07142857142857142,1.0,1.0,1,0
restricted,1.0,0.07692307692307693,1.0,1.0,1,0
teamlesbian,1.0,1.0,1.0,1.0,1,1
cristal,1.0,0.125,1.0,1.0,1,0
plss,1.0,1.0,1.0,1.0,1,1
cargoes,1.0,0.1111111111111111,1.0,1.0,1,0
towers,1.0,0.1,1.0,1.0,1,0
bangn,1.0,1.0,1.0,1.0,1,1
dunkin,1.0,1.0,1.0,1.0,1,1
then,1.0,0.25,1.0,1.0,1,0
peixes,1.0,1.0,1.0,1.0,1,1
madd,1.0,1.0,1.0,1.0,1,1
dealer,1.0,0.2,1.0,1.0,1,0
keon,1.0,1.0,1.0,1.0,1,1
funnny,1.0,1.0,1.0,1.0,1,1
urgently,1.0,0.5,1.0,1.0,1,0
starlight,1.0,1.0,1.0,1.0,1,1
allday,1.0,1.0,1.0,1.0,1,1
dua,1.0,1.0,1.0,1.0,1,1
conte,1.0,1.0,1.0,1.0,1,1
kj,1.0,1.0,1.0,1.0,1,1
involed,1.0,1.0,1.0,1.0,1,1
fan,1.0,0.14285714285714285,1.0,1.0,1,0
spinach,1.0,0.25,1.0,1.0,1,0
tonisha,0.5,1.0,0.5,1.0,1,1
vaeh,0.5,1.0,0.5,1.0,1,1
coupe,1.0,1.0,1.0,1.0,1,1
zzzz,1.0,1.0,1.0,1.0,1,1
toned,1.0,0.125,1.0,1.0,1,0
duhon,1.0,1.0,1.0,1.0,1,1
forgotten,1.0,0.125,1.0,1.0,1,0
classics,1.0,0.5,1.0,1.0,1,0
conmigo,1.0,1.0,1.0,1.0,1,1
dryin,1.0,1.0,1.0,1.0,1,1
saucy,1.0,0.1,1.0,1.0,1,0
eri,1.0,1.0,1.0,1.0,1,1
dexe,1.0,1.0,1.0,1.0,1,1
kinte,1.0,1.0,1.0,1.0,1,1
sheen,1.0,0.25,1.0,1.0,1,0
irritations,1.0,0.07142857142857142,1.0,1.0,1,0
chalmette,1.0,1.0,1.0,1.0,1,1
clan,1.0,0.16666666666666666,1.0,1.0,1,0
aii,1.0,1.0,1.0,1.0,1,1
rejoining,1.0,0.14285714285714285,1.0,1.0,1,0
overheating,1.0,0.5,1.0,1.0,1,0
polo,1.0,0.3333333333333333,1.0,1.0,1,0
babysitting,1.0,0.5,1.0,1.0,1,0
shan,1.0,0.3333333333333333,1.0,1.0,1,0
misbehaving,0.5,0.25,0.5,1.0,1,0
tardiness,0.5,1.0,0.5,1.0,1,1
voicee,1.0,1.0,1.0,1.0,1,1
story,1.0,0.0625,1.0,1.0,1,0
bul,0.5,1.0,0.5,1.0,1,1
