,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
contacts,1.0,0.058823529411764705,1.0,1.0,1,0
conversa,0.5,1.0,0.5,1.0,1,1
pergunta,0.5,1.0,0.5,1.0,1,1
il,1.0,0.14285714285714285,1.0,1.0,1,0
acho,0.5,1.0,0.5,1.0,1,1
ngm,0.5,1.0,0.5,1.0,1,1
tictoc,1.0,1.0,1.0,1.0,1,1
bianca,1.0,1.0,1.0,1.0,1,1
kristen,1.0,1.0,1.0,1.0,1,1
tombe,1.0,1.0,1.0,1.0,1,1
akie,1.0,1.0,1.0,1.0,1,1
meus,0.25,1.0,0.25,1.0,1,1
eles,0.25,1.0,0.25,1.0,1,1
pelos,0.25,1.0,0.25,1.0,1,1
hoje,0.25,1.0,0.25,1.0,1,1
rir,1.0,1.0,1.0,1.0,1,1
zo,1.0,1.0,1.0,1.0,1,1
ein,1.0,1.0,1.0,1.0,1,1
dono,1.0,1.0,1.0,1.0,1,1
ia,1.0,0.25,1.0,1.0,1,0
",",1.0,1.0,1.0,1.0,1,1
forever,1.0,0.1111111111111111,1.0,1.0,1,0
un,1.0,0.3333333333333333,1.0,1.0,1,0
rj,1.0,1.0,1.0,1.0,1,1
printer,1.0,0.3333333333333333,1.0,1.0,1,0
boas,0.5,0.3333333333333333,0.5,1.0,1,0
provas,0.5,1.0,0.5,1.0,1,1
tryon,1.0,1.0,1.0,1.0,1,1
kilo,1.0,0.3333333333333333,1.0,1.0,1,0
email,0.5,0.25,0.5,1.0,1,0
ask,0.5,0.08333333333333333,0.5,1.0,1,0
herbal,1.0,0.3333333333333333,1.0,1.0,1,0
hamster,0.5,1.0,0.5,1.0,1,1
mouse,0.5,0.14285714285714285,0.5,1.0,1,0
tasikmalaya,1.0,1.0,1.0,1.0,1,1
tg,1.0,1.0,1.0,1.0,1,1
dvds,1.0,0.25,1.0,1.0,1,0
on,1.0,0.5,1.0,1.0,1,0
treed,1.0,0.14285714285714285,1.0,1.0,1,0
camilla,1.0,1.0,1.0,1.0,1,1
tamyra,0.5,1.0,0.5,1.0,1,1
karreuche,0.5,1.0,0.5,1.0,1,1
skinny,1.0,0.07142857142857142,1.0,1.0,1,0
dh,0.5,1.0,0.5,1.0,1,1
bru,0.5,1.0,0.5,1.0,1,1
stella,1.0,0.25,1.0,1.0,1,0
traumatized,1.0,0.25,1.0,1.0,1,0
china,1.0,0.08333333333333333,1.0,1.0,1,0
perso,1.0,1.0,1.0,1.0,1,1
mande,1.0,0.5,1.0,1.0,1,0
follwers,1.0,1.0,1.0,1.0,1,1
jet,1.0,0.047619047619047616,1.0,1.0,1,0
t,1.0,0.08333333333333333,1.0,1.0,1,0
colorized,1.0,0.1111111111111111,1.0,1.0,1,0
jaden,1.0,1.0,1.0,1.0,1,1
jwow,0.5,1.0,0.5,1.0,1,1
salena,0.5,1.0,0.5,1.0,1,1
garcon,1.0,1.0,1.0,1.0,1,1
ceejay,1.0,1.0,1.0,1.0,1,1
pierre,1.0,0.3333333333333333,1.0,1.0,1,0
phresh,1.0,1.0,1.0,1.0,1,1
luar,0.5,1.0,0.5,1.0,1,1
tapi,0.5,1.0,0.5,1.0,1,1
beber,1.0,1.0,1.0,1.0,1,1
disconnecting,1.0,0.3333333333333333,1.0,1.0,1,0
sentir,1.0,1.0,1.0,1.0,1,1
mints,1.0,0.03225806451612903,1.0,1.0,1,0
