,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
mais,1.0,1.0,1.0,1.0,1,1
mim,0.5,1.0,0.5,1.0,1,1
ficam,0.5,1.0,0.5,1.0,1,1
vezes,1.0,1.0,1.0,1.0,1,1
gente,1.0,1.0,1.0,1.0,1,1
insta,1.0,1.0,1.0,1.0,1,1
messaqes,1.0,1.0,1.0,1.0,1,1
bjos,1.0,1.0,1.0,1.0,1,1
frequentes,1.0,0.1111111111111111,1.0,1.0,1,0
dulce,1.0,1.0,1.0,1.0,1,1
ao,1.0,1.0,1.0,1.0,1,1
spotted,1.0,0.05555555555555555,1.0,1.0,1,0
tianna,1.0,1.0,1.0,1.0,1,1
niall,1.0,1.0,1.0,1.0,1,1
arrisca,1.0,1.0,1.0,1.0,1,1
algo,0.5,1.0,0.5,1.0,1,1
amor,0.5,0.3333333333333333,0.5,1.0,1,0
cousin,1.0,0.25,1.0,1.0,1,0
l'aime,0.5,1.0,0.5,1.0,1,1
comme,0.5,1.0,0.5,1.0,1,1
visto,1.0,1.0,1.0,1.0,1,1
disney,1.0,0.25,1.0,1.0,1,0
kilat,1.0,1.0,1.0,1.0,1,1
unprocessed,1.0,0.3333333333333333,1.0,1.0,1,0
stored,1.0,0.125,1.0,1.0,1,0
kay,1.0,1.0,1.0,1.0,1,1
goth,1.0,0.125,1.0,1.0,1,0
cr,1.0,0.25,1.0,1.0,1,0
died,1.0,0.034482758620689655,1.0,1.0,1,0
jameela,1.0,1.0,1.0,1.0,1,1
yg,1.0,1.0,1.0,1.0,1,1
juta,1.0,1.0,1.0,1.0,1,1
freire,0.5,1.0,0.5,1.0,1,1
caio,0.5,1.0,0.5,1.0,1,1
roti,1.0,1.0,1.0,1.0,1,1
melissa,1.0,0.3333333333333333,1.0,1.0,1,0
bril,1.0,1.0,1.0,1.0,1,1
#bored,1.0,1.0,1.0,1.0,1,1
chris,0.5,1.0,0.5,1.0,1,1
chad,0.5,0.14285714285714285,0.5,1.0,1,0
overdose,1.0,0.5,1.0,1.0,1,0
news,1.0,0.14285714285714285,1.0,1.0,1,0
favorited,1.0,1.0,1.0,1.0,1,1
cuute,1.0,1.0,1.0,1.0,1,1
respondo,1.0,1.0,1.0,1.0,1,1
booths,1.0,0.14285714285714285,1.0,1.0,1,0
kanya,1.0,1.0,1.0,1.0,1,1
pietro,1.0,1.0,1.0,1.0,1,1
eyelashes,1.0,0.25,1.0,1.0,1,0
covo,1.0,1.0,1.0,1.0,1,1
best,1.0,0.020833333333333332,1.0,1.0,1,0
lazzzy,1.0,1.0,1.0,1.0,1,1
robbin,1.0,1.0,1.0,1.0,1,1
koala,1.0,0.2,1.0,1.0,1,0
mitchel,1.0,1.0,1.0,1.0,1,1
dom,0.5,1.0,0.5,1.0,1,1
jr,0.5,0.25,0.5,1.0,1,0
vide,1.0,1.0,1.0,1.0,1,1
minister,1.0,0.125,1.0,1.0,1,0
coupons,1.0,0.3333333333333333,1.0,1.0,1,0
slim,0.5,0.1,0.5,1.0,1,0
smooth,0.5,0.058823529411764705,0.5,1.0,1,0
dorm,1.0,0.2,1.0,1.0,1,0
