,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
berm,1.0,0.5,1.0,1.0,1,0
vai,1.0,1.0,1.0,1.0,1,1
tags,1.0,0.058823529411764705,1.0,1.0,1,0
accounts,1.0,0.05555555555555555,1.0,1.0,1,0
gelado,1.0,1.0,1.0,1.0,1,1
erkin,1.0,1.0,1.0,1.0,1,1
sleeeeeeepy,1.0,1.0,1.0,1.0,1,1
pictures,1.0,0.02564102564102564,1.0,1.0,1,0
favs,0.5,1.0,0.5,1.0,1,1
tumblr,0.5,1.0,0.5,1.0,1,1
mails,1.0,0.15384615384615385,0.5,1.0,1,0
mail,0.5,0.08333333333333333,0.5,1.0,1,0
personne,1.0,1.0,1.0,1.0,1,1
nutella,1.0,1.0,1.0,1.0,1,1
teria,1.0,1.0,1.0,1.0,1,1
caro,1.0,1.0,1.0,1.0,1,1
images,1.0,0.04,1.0,1.0,1,0
sonrisa,1.0,1.0,1.0,1.0,1,1
cima,1.0,1.0,1.0,1.0,1,1
gigi,1.0,1.0,1.0,1.0,1,1
halal,1.0,1.0,1.0,1.0,1,1
twd,1.0,1.0,1.0,1.0,1,1
judith,0.5,0.3333333333333333,0.5,1.0,1,0
vanessa,0.5,0.3333333333333333,0.5,1.0,1,0
celebs,1.0,1.0,1.0,1.0,1,1
boredd,1.0,1.0,1.0,1.0,1,1
maria,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
sierra,0.3333333333333333,0.5,0.3333333333333333,1.0,1,0
paty,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
bombarded,1.0,0.2,1.0,1.0,1,0
deux,1.0,1.0,1.0,1.0,1,1
dae,1.0,1.0,1.0,1.0,1,1
nausea,1.0,0.5,1.0,1.0,1,0
so,0.5,0.08333333333333333,0.5,1.0,1,0
man,0.5,0.045454545454545456,0.5,1.0,1,0
dsl,1.0,0.3333333333333333,1.0,1.0,1,0
cleo,1.0,1.0,1.0,1.0,1,1
piada,1.0,1.0,1.0,1.0,1,1
gets,1.0,0.014084507042253521,1.0,1.0,1,0
mickey,1.0,0.25,1.0,1.0,1,0
seule,1.0,1.0,1.0,1.0,1,1
materialized,1.0,0.25,1.0,1.0,1,0
shila,1.0,1.0,1.0,1.0,1,1
eminem,1.0,1.0,1.0,1.0,1,1
lactose,1.0,0.5,1.0,1.0,1,0
sharde,0.5,1.0,0.5,1.0,1,1
karine,0.5,1.0,0.5,1.0,1,1
tak,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
tidak,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
membalas,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
dp,1.0,0.25,1.0,1.0,1,0
leopard,0.5,0.5,0.5,1.0,1,0
givenchy,0.5,1.0,0.5,1.0,1,1
cameron,1.0,1.0,1.0,1.0,1,1
luna,1.0,0.5,1.0,1.0,1,0
zoomed,1.0,0.1111111111111111,1.0,1.0,1,0
film,1.0,0.0625,1.0,1.0,1,0
bias,1.0,0.2,1.0,1.0,1,0
bird,1.0,0.05263157894736842,1.0,1.0,1,0
nosering,1.0,1.0,1.0,1.0,1,1
customers,1.0,0.3333333333333333,1.0,1.0,1,0
dorritos,1.0,1.0,1.0,1.0,1,1
futurama,1.0,1.0,1.0,1.0,1,1
sleepy,0.5,0.3333333333333333,0.5,1.0,1,0
ugh,0.5,1.0,0.5,1.0,1,1
food,1.0,0.2,1.0,1.0,1,0
eddie,1.0,1.0,1.0,1.0,1,1
nesin,0.5,1.0,0.5,1.0,1,1
lijah,0.5,1.0,0.5,1.0,1,1
appts,1.0,1.0,1.0,1.0,1,1
print,0.5,0.2,0.5,1.0,1,0
paper,0.5,0.14285714285714285,0.5,1.0,1,0
malaysian,1.0,0.16666666666666666,1.0,1.0,1,0
earphone,1.0,0.25,1.0,1.0,1,0
verizon,1.0,1.0,1.0,1.0,1,1
~,1.0,1.0,1.0,1.0,1,1
hihi,1.0,1.0,1.0,1.0,1,1
ago,1.0,0.5,1.0,1.0,1,0
nerviosa,0.5,1.0,0.5,1.0,1,1
feo,0.5,1.0,0.5,1.0,1,1
geri,1.0,1.0,1.0,1.0,1,1
juliet,1.0,1.0,1.0,1.0,1,1
cj,1.0,1.0,1.0,1.0,1,1
off,1.0,0.07692307692307693,1.0,1.0,1,0
yahoo,1.0,0.125,1.0,1.0,1,0
jf,1.0,1.0,1.0,1.0,1,1
tyson,1.0,0.25,1.0,1.0,1,0
disturbed,1.0,0.043478260869565216,1.0,1.0,1,0
ohne,1.0,1.0,1.0,1.0,1,1
