,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
outro,0.5,1.0,0.5,1.0,1,1
seu,0.5,1.0,0.5,1.0,1,1
meia,1.0,1.0,1.0,1.0,1,1
princesa,1.0,1.0,1.0,1.0,1,1
bj,1.0,1.0,1.0,1.0,1,1
jessica,1.0,1.0,1.0,1.0,1,1
escola,1.0,1.0,1.0,1.0,1,1
gnt,1.0,1.0,1.0,1.0,1,1
diagnosed,1.0,0.3333333333333333,1.0,1.0,1,0
anwar,1.0,1.0,1.0,1.0,1,1
verified,1.0,0.1111111111111111,1.0,1.0,1,0
lightheaded,1.0,0.09090909090909091,1.0,1.0,1,0
julie,1.0,1.0,1.0,1.0,1,1
reply,1.0,0.25,1.0,1.0,1,0
boosiee,1.0,1.0,1.0,1.0,1,1
denovo,1.0,1.0,1.0,1.0,1,1
aq,1.0,1.0,1.0,1.0,1,1
voou,1.0,1.0,1.0,1.0,1,1
amo,1.0,1.0,1.0,1.0,1,1
omari,1.0,1.0,1.0,1.0,1,1
tariq,1.0,1.0,1.0,1.0,1,1
tendo,1.0,1.0,1.0,1.0,1,1
bila,1.0,1.0,1.0,1.0,1,1
mandy,1.0,1.0,1.0,1.0,1,1
sims,0.5,1.0,0.5,1.0,1,1
iphone,0.5,1.0,0.5,1.0,1,1
fletcher,1.0,0.3333333333333333,1.0,1.0,1,0
b.a.p,1.0,1.0,1.0,1.0,1,1
chewy,1.0,1.0,1.0,1.0,1,1
volume,1.0,0.16666666666666666,1.0,1.0,1,0
beso,1.0,1.0,1.0,1.0,1,1
urked,1.0,1.0,1.0,1.0,1,1
elaine,1.0,1.0,1.0,1.0,1,1
fiquem,1.0,1.0,1.0,1.0,1,1
ruffles,1.0,0.034482758620689655,1.0,1.0,1,0
anemia,1.0,0.25,1.0,1.0,1,0
mee,1.0,1.0,1.0,1.0,1,1
moisturized,1.0,0.25,1.0,1.0,1,0
recieved,1.0,1.0,1.0,1.0,1,1
nakita,1.0,1.0,1.0,1.0,1,1
tyler,1.0,0.25,1.0,1.0,1,0
lohan,1.0,0.3333333333333333,1.0,1.0,1,0
organically,0.5,1.0,0.5,1.0,1,1
banished,0.5,0.1,0.5,1.0,1,0
antivirus,1.0,1.0,1.0,1.0,1,1
helado,1.0,1.0,1.0,1.0,1,1
nak,1.0,1.0,1.0,1.0,1,1
profundos,1.0,1.0,1.0,1.0,1,1
added,1.0,0.05263157894736842,1.0,1.0,1,0
mehki,1.0,1.0,1.0,1.0,1,1
web,0.5,0.14285714285714285,0.5,1.0,1,0
design,0.5,0.0625,0.5,1.0,1,0
client,1.0,0.25,1.0,1.0,1,0
kimora,1.0,1.0,1.0,1.0,1,1
pinkett,1.0,1.0,1.0,1.0,1,1
mutch,1.0,1.0,1.0,1.0,1,1
eos,1.0,0.5,1.0,1.0,1,0
sleeeepppy,1.0,1.0,1.0,1.0,1,1
chulo,1.0,1.0,1.0,1.0,1,1
lena,1.0,0.3333333333333333,1.0,1.0,1,0
varejo,0.5,1.0,0.5,1.0,1,1
lojas,0.5,1.0,0.5,1.0,1,1
nanny,1.0,0.2,1.0,1.0,1,0
myss,1.0,1.0,1.0,1.0,1,1
ricee,1.0,1.0,1.0,1.0,1,1
touchscreen,1.0,0.5,1.0,1.0,1,0
derrepente,1.0,1.0,1.0,1.0,1,1
choix,0.5,1.0,0.5,1.0,1,1
copine,0.5,1.0,0.5,1.0,1,1
movies,1.0,0.09090909090909091,1.0,1.0,1,0
ziyah,1.0,1.0,1.0,1.0,1,1
okoro,1.0,1.0,1.0,1.0,1,1
creator,1.0,0.1111111111111111,1.0,1.0,1,0
nuit,1.0,1.0,1.0,1.0,1,1
zayden,1.0,1.0,1.0,1.0,1,1
keyshia,1.0,1.0,1.0,1.0,1,1
cmp,1.0,1.0,1.0,1.0,1,1
confused,1.0,0.027777777777777776,1.0,1.0,1,0
khloes,1.0,1.0,1.0,1.0,1,1
lashae,1.0,1.0,1.0,1.0,1,1
playlists,1.0,0.3333333333333333,1.0,1.0,1,0
nuns,1.0,0.25,1.0,1.0,1,0
manga,1.0,1.0,1.0,1.0,1,1
chine,1.0,1.0,1.0,1.0,1,1
ultimo,1.0,0.5,1.0,1.0,1,0
malaikat,1.0,1.0,1.0,1.0,1,1
surronded,1.0,1.0,1.0,1.0,1,1
trailer,0.5,0.1111111111111111,0.5,1.0,1,0
superman,0.5,0.07142857142857142,0.5,1.0,1,0
favorites,1.0,0.1111111111111111,1.0,1.0,1,0
infected,0.5,0.25,0.5,1.0,1,0
frostbite,0.5,0.5,0.5,1.0,1,0
tajai,1.0,1.0,1.0,1.0,1,1
appetizing,1.0,0.5,1.0,1.0,1,0
tops,1.0,0.023809523809523808,1.0,1.0,1,0
odio,1.0,1.0,1.0,1.0,1,1
says,0.5,0.06666666666666667,0.5,1.0,1,0
accused,0.5,0.16666666666666666,0.5,1.0,1,0
freaker,1.0,1.0,1.0,1.0,1,1
stitch,0.5,0.25,0.5,1.0,1,0
fabric,0.5,0.2,0.5,1.0,1,0
servin,1.0,1.0,1.0,1.0,1,1
amiyah,1.0,1.0,1.0,1.0,1,1
phonecall,1.0,1.0,1.0,1.0,1,1
mrs,1.0,0.16666666666666666,1.0,1.0,1,0
ship,1.0,0.25,1.0,1.0,1,0
ninas,1.0,0.5,1.0,1.0,1,0
jadakiss,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
rockie,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
schoolboy,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
puffy,1.0,0.14285714285714285,1.0,1.0,1,0
no,1.0,0.2,1.0,1.0,1,0
token,1.0,0.14285714285714285,1.0,1.0,1,0
myia,1.0,1.0,1.0,1.0,1,1
calypso,1.0,0.25,1.0,1.0,1,0
bookings,0.5,0.14285714285714285,0.5,1.0,1,0
introductions,0.5,0.05263157894736842,0.5,1.0,1,0
tionna,1.0,1.0,1.0,1.0,1,1
focusin,1.0,1.0,1.0,1.0,1,1
mobbing,0.5,0.16666666666666666,0.5,1.0,1,0
haten,0.5,1.0,0.5,1.0,1,1
demetrius,1.0,0.25,1.0,1.0,1,0
hoagie,1.0,0.06666666666666667,1.0,1.0,1,0
idols,1.0,0.125,1.0,1.0,1,0
two,1.0,0.2,1.0,1.0,1,0
promotions,1.0,0.125,1.0,1.0,1,0
dissin,1.0,1.0,1.0,1.0,1,1
