,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
snatched,0.5,0.14285714285714285,0.5,1.0,1,0
nutted,0.5,0.5,0.5,1.0,1,0
custom,1.0,0.125,1.0,1.0,1,0
hassle,1.0,0.05555555555555555,1.0,1.0,1,0
soundin,1.0,1.0,1.0,1.0,1,1
listento,1.0,1.0,1.0,1.0,1,1
iran,0.5,0.25,0.5,1.0,1,0
lebanon,0.5,0.3333333333333333,0.5,1.0,1,0
tienen,1.0,1.0,1.0,1.0,1,1
moolah,1.0,0.05263157894736842,1.0,1.0,1,0
transmitting,1.0,0.05555555555555555,1.0,1.0,1,0
toooi,0.5,1.0,0.5,1.0,1,1
tooooi,0.5,1.0,0.5,1.0,1,1
kindly,1.0,0.14285714285714285,1.0,1.0,1,0
bitstrips,0.5,1.0,0.5,1.0,1,1
doodles,0.5,0.25,0.5,1.0,1,0
scroller,1.0,1.0,1.0,1.0,1,1
cme,1.0,1.0,1.0,1.0,1,1
soona,1.0,1.0,1.0,1.0,1,1
wan,1.0,0.16666666666666666,1.0,1.0,1,0
hash,1.0,0.25,1.0,1.0,1,0
compliments,1.0,0.2,1.0,1.0,1,0
gael,1.0,0.5,1.0,1.0,1,0
person,1.0,0.16666666666666666,1.0,1.0,1,0
nieve,1.0,1.0,1.0,1.0,1,1
hastag,1.0,1.0,1.0,1.0,1,1
livinq,1.0,1.0,1.0,1.0,1,1
wahyu,1.0,1.0,1.0,1.0,1,1
deda,1.0,1.0,1.0,1.0,1,1
moett,1.0,1.0,1.0,1.0,1,1
trad,1.0,1.0,1.0,1.0,1,1
weft,1.0,0.25,1.0,1.0,1,0
growin,1.0,1.0,1.0,1.0,1,1
smilling,1.0,1.0,1.0,1.0,1,1
spyro,1.0,1.0,1.0,1.0,1,1
trilogy,1.0,1.0,1.0,1.0,1,1
most,1.0,0.1111111111111111,1.0,1.0,1,0
bendiciones,0.5,1.0,0.5,1.0,1,1
navidad,0.5,1.0,0.5,1.0,1,1
chivalry,1.0,0.25,1.0,1.0,1,0
bial,1.0,1.0,1.0,1.0,1,1
tried,1.0,0.043478260869565216,1.0,1.0,1,0
spoild,1.0,1.0,1.0,1.0,1,1
gabbi,1.0,1.0,1.0,1.0,1,1
listening,1.0,0.14285714285714285,1.0,1.0,1,0
babyboo,1.0,1.0,1.0,1.0,1,1
famouse,1.0,1.0,1.0,1.0,1,1
fello,1.0,1.0,1.0,1.0,1,1
disobeying,1.0,0.5,1.0,1.0,1,0
sistet,1.0,1.0,1.0,1.0,1,1
actingg,1.0,1.0,1.0,1.0,1,1
teachme,1.0,1.0,1.0,1.0,1,1
symptoms,0.5,0.5,0.5,1.0,1,0
prevent,0.5,0.16666666666666666,0.5,1.0,1,0
cooties,1.0,0.25,1.0,1.0,1,0
rumm,1.0,1.0,1.0,1.0,1,1
rode,1.0,0.047619047619047616,1.0,1.0,1,0
stright,1.0,1.0,1.0,1.0,1,1
bruu,1.0,1.0,1.0,1.0,1,1
phillips,0.5,1.0,0.5,1.0,1,1
mason,0.5,0.1111111111111111,0.5,1.0,1,0
setn,1.0,1.0,1.0,1.0,1,1
delted,1.0,1.0,1.0,1.0,1,1
twitteer,1.0,1.0,1.0,1.0,1,1
fitness,1.0,0.25,1.0,1.0,1,0
wifey,1.0,1.0,1.0,1.0,1,1
touch,0.5,0.02127659574468085,0.5,1.0,1,0
tone,0.5,0.034482758620689655,0.5,1.0,1,0
immune,1.0,0.5,1.0,1.0,1,0
trolling,0.5,0.5,0.5,1.0,1,0
cod,0.5,0.037037037037037035,0.5,1.0,1,0
dizzle,0.5,1.0,0.5,1.0,1,1
joc,0.5,1.0,0.5,1.0,1,1
eco,1.0,1.0,1.0,1.0,1,1
thirst,1.0,0.14285714285714285,1.0,1.0,1,0
nyah,1.0,1.0,1.0,1.0,1,1
sepatu,1.0,1.0,1.0,1.0,1,1
florence,0.5,0.3333333333333333,0.5,1.0,1,0
emeli,0.5,1.0,0.5,1.0,1,1
failin,1.0,1.0,1.0,1.0,1,1
layingg,0.5,1.0,0.5,1.0,1,1
kooling,0.5,1.0,0.5,1.0,1,1
aboard,1.0,0.25,1.0,1.0,1,0
kacie,0.5,1.0,0.5,1.0,1,1
tayy,0.5,1.0,0.5,1.0,1,1
bobbie,1.0,1.0,1.0,1.0,1,1
freezers,1.0,0.2,1.0,1.0,1,0
stabbers,1.0,0.5,1.0,1.0,1,0
bmu,1.0,1.0,1.0,1.0,1,1
blackops,0.5,1.0,0.5,1.0,1,1
angrybirds,0.5,1.0,0.5,1.0,1,1
confident,1.0,0.2,1.0,1.0,1,0
milk,0.5,0.3333333333333333,0.5,1.0,1,0
batter,0.5,0.1111111111111111,0.5,1.0,1,0
foce,1.0,1.0,1.0,1.0,1,1
specialist,1.0,0.25,1.0,1.0,1,0
qn,1.0,1.0,1.0,1.0,1,1
salik,1.0,1.0,1.0,1.0,1,1
cuteass,0.5,1.0,0.5,1.0,1,1
goodmorningg,0.5,1.0,0.5,1.0,1,1
hotpockets,1.0,1.0,1.0,1.0,1,1
shampooing,1.0,0.5,1.0,1.0,1,0
mengenal,1.0,1.0,1.0,1.0,1,1
supaa,1.0,1.0,1.0,1.0,1,1
shm,1.0,1.0,1.0,1.0,1,1
hahahhahahaha,1.0,1.0,1.0,1.0,1,1
tierra,1.0,1.0,1.0,1.0,1,1
cobalt,1.0,0.3333333333333333,1.0,1.0,1,0
lots,1.0,0.014285714285714285,1.0,1.0,1,0
reco,1.0,1.0,1.0,1.0,1,1
tate,1.0,0.25,1.0,1.0,1,0
tai,1.0,0.25,1.0,1.0,1,0
apparently,0.5,0.1,0.5,1.0,1,0
totally,0.5,0.14285714285714285,0.5,1.0,1,0
administrator,1.0,0.3333333333333333,1.0,1.0,1,0
ssa,0.5,0.3333333333333333,0.5,1.0,1,0
amh,0.5,1.0,0.5,1.0,1,1
jakira,1.0,1.0,1.0,1.0,1,1
feddy,1.0,1.0,1.0,1.0,1,1
derica,0.25,1.0,0.25,1.0,1,1
tramaine,0.25,1.0,0.25,1.0,1,1
shaniah,0.25,1.0,0.25,1.0,1,1
boopie,0.25,1.0,0.25,1.0,1,1
shak,1.0,1.0,1.0,1.0,1,1
sexayy,1.0,1.0,1.0,1.0,1,1
me.im,1.0,1.0,1.0,1.0,1,1
researchers,1.0,0.25,1.0,1.0,1,0
chile,1.0,0.14285714285714285,1.0,1.0,1,0
brods,1.0,1.0,1.0,1.0,1,1
husbandd,1.0,1.0,1.0,1.0,1,1
insight,1.0,0.14285714285714285,1.0,1.0,1,0
bew,0.5,1.0,0.5,1.0,1,1
suga,0.5,1.0,0.5,1.0,1,1
cous,1.0,1.0,1.0,1.0,1,1
apex,1.0,0.16666666666666666,1.0,1.0,1,0
yazzie,0.5,1.0,0.5,1.0,1,1
azaria,0.5,1.0,0.5,1.0,1,1
nniversary,1.0,1.0,1.0,1.0,1,1
lucyy,0.5,1.0,0.5,1.0,1,1
jamelia,0.5,1.0,0.5,1.0,1,1
cultures,1.0,0.1111111111111111,1.0,1.0,1,0
speakn,1.0,1.0,1.0,1.0,1,1
emmitt,1.0,1.0,1.0,1.0,1,1
danse,1.0,1.0,1.0,1.0,1,1
forgot,1.0,0.14285714285714285,1.0,1.0,1,0
terminator,1.0,0.3333333333333333,1.0,1.0,1,0
anysuggestions,1.0,1.0,1.0,1.0,1,1
dully,0.5,1.0,0.5,1.0,1,1
zachery,0.5,1.0,0.5,1.0,1,1
mentally,1.0,1.0,1.0,1.0,1,1
tion,1.0,1.0,1.0,1.0,1,1
vermeyen,1.0,1.0,1.0,1.0,1,1
ones,0.5,0.14285714285714285,0.5,1.0,1,0
choose,0.5,0.16666666666666666,0.5,1.0,1,0
barie,1.0,1.0,1.0,1.0,1,1
hewan,1.0,1.0,1.0,1.0,1,1
e.v,1.0,1.0,1.0,1.0,1,1
taper,1.0,0.16666666666666666,1.0,1.0,1,0
tryingg,1.0,1.0,1.0,1.0,1,1
flippa,1.0,1.0,1.0,1.0,1,1
vein,1.0,0.2,1.0,1.0,1,0
mely,1.0,1.0,1.0,1.0,1,1
kenu,1.0,1.0,1.0,1.0,1,1
beams,0.5,0.05263157894736842,0.5,1.0,1,0
arrows,0.5,0.3333333333333333,0.5,1.0,1,0
aaaaah,1.0,1.0,1.0,1.0,1,1
seasons,1.0,0.125,1.0,1.0,1,0
kbo,0.5,0.3333333333333333,0.5,1.0,1,0
soe,0.5,1.0,0.5,1.0,1,1
teamfolloback,1.0,1.0,1.0,1.0,1,1
finalized,1.0,0.2,1.0,1.0,1,0
barrington,1.0,1.0,1.0,1.0,1,1
purchase,1.0,0.3333333333333333,1.0,1.0,1,0
hahahahhahaha,1.0,1.0,1.0,1.0,1,1
cranberry,1.0,1.0,1.0,1.0,1,1
bestfiend,1.0,1.0,1.0,1.0,1,1
dork,0.5,0.5,0.5,1.0,1,0
donkey,0.5,0.3333333333333333,0.5,1.0,1,0
talka,1.0,1.0,1.0,1.0,1,1
ufc,1.0,1.0,1.0,1.0,1,1
goblin,1.0,0.3333333333333333,1.0,1.0,1,0
slate,1.0,0.3333333333333333,1.0,1.0,1,0
workin,1.0,1.0,1.0,1.0,1,1
ttg,1.0,1.0,1.0,1.0,1,1
dyanna,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
obie,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
jamiee,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
lykk,1.0,1.0,1.0,1.0,1,1
ftc,1.0,0.3333333333333333,1.0,1.0,1,0
srry,1.0,1.0,1.0,1.0,1,1
reuniting,1.0,0.3333333333333333,1.0,1.0,1,0
ingle,1.0,1.0,1.0,1.0,1,1
mope,1.0,0.125,1.0,1.0,1,0
sanos,1.0,1.0,1.0,1.0,1,1
conditions,0.5,0.05263157894736842,0.5,1.0,1,0
temp,0.5,0.3333333333333333,0.5,1.0,1,0
cubans,1.0,0.5,1.0,1.0,1,0
tyi,1.0,1.0,1.0,1.0,1,1
measured,1.0,0.058823529411764705,1.0,1.0,1,0
rachael,1.0,1.0,1.0,1.0,1,1
fadin,1.0,1.0,1.0,1.0,1,1
intelligence,1.0,0.1111111111111111,1.0,1.0,1,0
virgina,1.0,1.0,1.0,1.0,1,1
begg,1.0,1.0,1.0,1.0,1,1
calves,1.0,0.14285714285714285,1.0,1.0,1,0
ntune,0.5,1.0,0.5,1.0,1,1
tows,0.5,0.3333333333333333,0.5,1.0,1,0
grain,1.0,0.125,1.0,1.0,1,0
fail,1.0,0.058823529411764705,1.0,1.0,1,0
loreto,1.0,1.0,1.0,1.0,1,1
brainwashed,1.0,0.5,1.0,1.0,1,0
theirselves,1.0,1.0,1.0,1.0,1,1
soundtrack,1.0,1.0,1.0,1.0,1,1
lookinn,1.0,1.0,1.0,1.0,1,1
teama,1.0,1.0,1.0,1.0,1,1
hallucinating,1.0,0.3333333333333333,1.0,1.0,1,0
closure,1.0,0.06666666666666667,1.0,1.0,1,0
cremated,1.0,0.5,1.0,1.0,1,0
mate,1.0,0.0625,1.0,1.0,1,0
blix,1.0,1.0,1.0,1.0,1,1
controller,0.5,0.2,0.5,1.0,1,0
tivo,0.5,1.0,0.5,1.0,1,1
arguin,1.0,1.0,1.0,1.0,1,1
hoddy,1.0,1.0,1.0,1.0,1,1
yatted,1.0,1.0,1.0,1.0,1,1
bajo,1.0,1.0,1.0,1.0,1,1
kumn,1.0,1.0,1.0,1.0,1,1
faving,1.0,1.0,1.0,1.0,1,1
aldo,1.0,1.0,1.0,1.0,1,1
unruly,1.0,0.1111111111111111,1.0,1.0,1,0
lawyer,1.0,0.5,1.0,1.0,1,0
women,0.5,0.1111111111111111,0.5,1.0,1,0
act,0.5,0.05,0.5,1.0,1,0
tomato,1.0,0.25,1.0,1.0,1,0
retainers,1.0,0.25,1.0,1.0,1,0
rofl,1.0,1.0,1.0,1.0,1,1
tunn,1.0,1.0,1.0,1.0,1,1
smook,1.0,1.0,1.0,1.0,1,1
hor,1.0,1.0,1.0,1.0,1,1
brace,1.0,0.03571428571428571,1.0,1.0,1,0
dummin,1.0,1.0,1.0,1.0,1,1
unneeded,1.0,0.5,1.0,1.0,1,0
chuncho,1.0,1.0,1.0,1.0,1,1
tooling,0.5,0.25,0.5,1.0,1,0
sedans,0.5,0.25,0.5,1.0,1,0
broadmoor,1.0,1.0,1.0,1.0,1,1
toodles,1.0,1.0,1.0,1.0,1,1
pointe,1.0,1.0,1.0,1.0,1,1
bcome,1.0,1.0,1.0,1.0,1,1
drizzling,1.0,0.25,1.0,1.0,1,0
fie,0.5,1.0,0.5,1.0,1,1
hir,0.5,1.0,0.5,1.0,1,1
embraces,1.0,0.07692307692307693,1.0,1.0,1,0
mantan,1.0,1.0,1.0,1.0,1,1
kalling,1.0,1.0,1.0,1.0,1,1
snoopy,1.0,0.2,1.0,1.0,1,0
writee,1.0,1.0,1.0,1.0,1,1
jackets,1.0,0.16666666666666666,1.0,1.0,1,0
frr,1.0,1.0,1.0,1.0,1,1
bih,1.0,1.0,1.0,1.0,1,1
marvins,1.0,1.0,1.0,1.0,1,1
todd,1.0,0.2,1.0,1.0,1,0
deese,0.5,1.0,0.5,1.0,1,1
thses,0.5,0.2,0.5,1.0,1,0
yout,1.0,1.0,1.0,1.0,1,1
botherd,1.0,1.0,1.0,1.0,1,1
echo,1.0,0.1,1.0,1.0,1,0
prolific,0.5,0.3333333333333333,0.5,1.0,1,0
youngster,0.5,0.08333333333333333,0.5,1.0,1,0
burglary,1.0,1.0,1.0,1.0,1,1
sowy,1.0,1.0,1.0,1.0,1,1
dmx,1.0,1.0,1.0,1.0,1,1
momas,1.0,1.0,1.0,1.0,1,1
kroger,0.5,1.0,0.5,1.0,1,1
quiktrip,0.5,1.0,0.5,1.0,1,1
slurpie,1.0,1.0,1.0,1.0,1,1
headline,1.0,0.5,1.0,1.0,1,0
onw,0.5,1.0,0.5,1.0,1,1
onne,0.5,1.0,0.5,1.0,1,1
everythinq,0.5,1.0,0.5,1.0,1,1
aqain,0.5,1.0,0.5,1.0,1,1
bayern,1.0,1.0,1.0,1.0,1,1
intimated,1.0,0.2,1.0,1.0,1,0
salida,1.0,1.0,1.0,1.0,1,1
loook,1.0,1.0,1.0,1.0,1,1
fricking,0.5,1.0,0.5,1.0,1,1
fuking,0.5,1.0,0.5,1.0,1,1
bikes,1.0,0.14285714285714285,1.0,1.0,1,0
penthouse,1.0,1.0,1.0,1.0,1,1
ybe,1.0,1.0,1.0,1.0,1,1
funna,1.0,1.0,1.0,1.0,1,1
showering,1.0,0.25,1.0,1.0,1,0
antii,1.0,1.0,1.0,1.0,1,1
engines,1.0,0.2,1.0,1.0,1,0
dewey,1.0,0.14285714285714285,1.0,1.0,1,0
fah,1.0,1.0,1.0,1.0,1,1
maray,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
taiko,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
ejay,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
kepasar,1.0,1.0,1.0,1.0,1,1
weeak,0.5,1.0,0.5,1.0,1,1
thowed,0.5,1.0,0.5,1.0,1,1
proofing,1.0,0.3333333333333333,1.0,1.0,1,0
renaissance,1.0,0.25,1.0,1.0,1,0
bouger,1.0,1.0,1.0,1.0,1,1
voted,1.0,0.5,1.0,1.0,1,0
yummies,0.5,1.0,0.5,1.0,1,1
dogfood,0.5,1.0,0.5,1.0,1,1
poppies,1.0,0.5,1.0,1.0,1,0
trumped,1.0,0.125,1.0,1.0,1,0
violated,1.0,0.05,1.0,1.0,1,0
murdering,0.5,0.09090909090909091,0.5,1.0,1,0
marrying,0.5,0.1,0.5,1.0,1,0
goddie,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
thugga,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
mfkin,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
cri,1.0,1.0,1.0,1.0,1,1
biatch,0.5,1.0,0.5,1.0,1,1
biotch,0.5,1.0,0.5,1.0,1,1
admited,0.5,0.07692307692307693,0.5,1.0,1,0
aent,0.5,1.0,0.5,1.0,1,1
limegreen,1.0,1.0,1.0,1.0,1,1
onmy,1.0,1.0,1.0,1.0,1,1
honeybun,1.0,1.0,1.0,1.0,1,1
swiftness,1.0,0.3333333333333333,1.0,1.0,1,0
sh,1.0,1.0,1.0,1.0,1,1
nothin,1.0,1.0,1.0,1.0,1,1
rangers,1.0,0.14285714285714285,1.0,1.0,1,0
empower,1.0,0.125,1.0,1.0,1,0
sayinn,1.0,1.0,1.0,1.0,1,1
alaya,0.5,1.0,0.5,1.0,1,1
cede,0.5,0.14285714285714285,0.5,1.0,1,0
retirement,1.0,0.5,1.0,1.0,1,0
boosieflow,1.0,1.0,1.0,1.0,1,1
mistral,1.0,1.0,1.0,1.0,1,1
endorser,1.0,0.25,1.0,1.0,1,0
learnd,1.0,1.0,1.0,1.0,1,1
richboy,1.0,1.0,1.0,1.0,1,1
denn,1.0,1.0,1.0,1.0,1,1
tario,1.0,1.0,1.0,1.0,1,1
eases,1.0,0.05555555555555555,1.0,1.0,1,0
nsu,1.0,0.3333333333333333,1.0,1.0,1,0
