,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
fakir,1.0,0.25,1.0,1.0,1,0
files,1.0,0.09090909090909091,1.0,1.0,1,0
die,1.0,0.034482758620689655,1.0,1.0,1,0
rue,1.0,0.14285714285714285,1.0,1.0,1,0
marlo,1.0,1.0,1.0,1.0,1,1
emily,1.0,1.0,1.0,1.0,1,1
downloaded,1.0,0.5,1.0,1.0,1,0
watson,1.0,0.16666666666666666,1.0,1.0,1,0
levi,1.0,0.14285714285714285,1.0,1.0,1,0
chihuahua,1.0,0.5,1.0,1.0,1,0
posting,1.0,0.0625,1.0,1.0,1,0
kenan,1.0,1.0,1.0,1.0,1,1
pas,1.0,0.05,1.0,1.0,1,0
cher,1.0,1.0,1.0,1.0,1,1
delete,1.0,0.2,1.0,1.0,1,0
menaip,1.0,1.0,1.0,1.0,1,1
alguien,1.0,1.0,1.0,1.0,1,1
agent,1.0,0.2,1.0,1.0,1,0
giuseppe,1.0,1.0,1.0,1.0,1,1
comment,1.0,0.1,1.0,1.0,1,0
twee,1.0,0.2,1.0,1.0,1,0
shepherd,1.0,0.3333333333333333,1.0,1.0,1,0
wray,1.0,1.0,1.0,1.0,1,1
asff,0.5,1.0,0.5,1.0,1,1
sleepyy,0.5,1.0,0.5,1.0,1,1
tra,1.0,1.0,1.0,1.0,1,1
tweetd,1.0,1.0,1.0,1.0,1,1
login,1.0,1.0,1.0,1.0,1,1
pleurs,1.0,1.0,1.0,1.0,1,1
mova,1.0,1.0,1.0,1.0,1,1
ugly,1.0,0.08333333333333333,1.0,1.0,1,0
beyonce,1.0,1.0,1.0,1.0,1,1
bloated,0.3333333333333333,0.5,0.3333333333333333,1.0,1,0
sleeply,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
sleepie,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
tahu,1.0,1.0,1.0,1.0,1,1
busy,1.0,0.1,1.0,1.0,1,0
jeffrey,1.0,1.0,1.0,1.0,1,1
tete,1.0,1.0,1.0,1.0,1,1
related,1.0,0.05555555555555555,1.0,1.0,1,0
choc,1.0,1.0,1.0,1.0,1,1
tol,1.0,1.0,1.0,1.0,1,1
xbox,1.0,1.0,1.0,1.0,1,1
wantn,1.0,1.0,1.0,1.0,1,1
laden,1.0,0.125,1.0,1.0,1,0
phonecalls,1.0,1.0,1.0,1.0,1,1
attacked,1.0,0.1111111111111111,1.0,1.0,1,0
drilluminati,1.0,1.0,1.0,1.0,1,1
gram,1.0,0.16666666666666666,1.0,1.0,1,0
horney,1.0,0.25,1.0,1.0,1,0
paul,0.5,0.1,0.5,1.0,1,0
tom,0.5,0.14285714285714285,0.5,1.0,1,0
tml,1.0,1.0,1.0,1.0,1,1
tatted,1.0,0.3333333333333333,1.0,1.0,1,0
jayz,1.0,1.0,1.0,1.0,1,1
murdered,1.0,0.09090909090909091,1.0,1.0,1,0
couzin,1.0,1.0,1.0,1.0,1,1
olives,1.0,0.25,1.0,1.0,1,0
oovoo,1.0,1.0,1.0,1.0,1,1
types,1.0,0.14285714285714285,1.0,1.0,1,0
choi,1.0,1.0,1.0,1.0,1,1
jawan,1.0,1.0,1.0,1.0,1,1
selfmade,1.0,1.0,1.0,1.0,1,1
mased,1.0,1.0,1.0,1.0,1,1
adrian,1.0,0.16666666666666666,1.0,1.0,1,0
veggies,1.0,0.25,1.0,1.0,1,0
normandy,1.0,0.3333333333333333,1.0,1.0,1,0
showerd,1.0,1.0,1.0,1.0,1,1
pop,1.0,0.03333333333333333,1.0,1.0,1,0
medium,1.0,0.125,1.0,1.0,1,0
kerf,0.5,1.0,0.5,1.0,1,1
reinforced,0.5,0.16666666666666666,0.5,1.0,1,0
butta,1.0,1.0,1.0,1.0,1,1
scotty,1.0,1.0,1.0,1.0,1,1
sinai,1.0,0.2,1.0,1.0,1,0
t'as,1.0,1.0,1.0,1.0,1,1
assaulted,1.0,0.07142857142857142,1.0,1.0,1,0
gigabytes,1.0,0.16666666666666666,1.0,1.0,1,0
j'etait,1.0,1.0,1.0,1.0,1,1
sean,1.0,1.0,1.0,1.0,1,1
twit,1.0,0.07142857142857142,1.0,1.0,1,0
flexinn,1.0,1.0,1.0,1.0,1,1
jahitan,1.0,1.0,1.0,1.0,1,1
ratus,1.0,1.0,1.0,1.0,1,1
terex,1.0,1.0,1.0,1.0,1,1
obtained,1.0,0.125,1.0,1.0,1,0
shaven,1.0,0.16666666666666666,1.0,1.0,1,0
services,0.5,0.058823529411764705,0.5,1.0,1,0
international,0.5,0.25,0.5,1.0,1,0
nggaz,1.0,1.0,1.0,1.0,1,1
granny,1.0,0.125,1.0,1.0,1,0
wastedd,1.0,1.0,1.0,1.0,1,1
harassing,1.0,0.08333333333333333,1.0,1.0,1,0
omelly,1.0,1.0,1.0,1.0,1,1
phifer,1.0,1.0,1.0,1.0,1,1
kamille,1.0,1.0,1.0,1.0,1,1
taeyon,1.0,1.0,1.0,1.0,1,1
nelle,1.0,1.0,1.0,1.0,1,1
lataevia,1.0,1.0,1.0,1.0,1,1
cuite,1.0,1.0,1.0,1.0,1,1
belom,1.0,1.0,1.0,1.0,1,1
trien,1.0,1.0,1.0,1.0,1,1
saturated,1.0,0.2,1.0,1.0,1,0
geo,1.0,1.0,1.0,1.0,1,1
agosto,1.0,1.0,1.0,1.0,1,1
refree,1.0,1.0,1.0,1.0,1,1
blut,1.0,1.0,1.0,1.0,1,1
foxy,1.0,0.09090909090909091,1.0,1.0,1,0
quiz,1.0,0.5,1.0,1.0,1,0
sushi,1.0,1.0,1.0,1.0,1,1
godbaby,1.0,1.0,1.0,1.0,1,1
angelic,1.0,0.1111111111111111,1.0,1.0,1,0
retweeting,1.0,1.0,1.0,1.0,1,1
scholl,1.0,1.0,1.0,1.0,1,1
kaki,1.0,0.25,1.0,1.0,1,0
dna,1.0,0.25,1.0,1.0,1,0
battry,1.0,1.0,1.0,1.0,1,1
finn,1.0,0.5,1.0,1.0,1,0
scarry,1.0,1.0,1.0,1.0,1,1
cube,1.0,0.16666666666666666,1.0,1.0,1,0
mash,1.0,0.058823529411764705,1.0,1.0,1,0
quedando,1.0,1.0,1.0,1.0,1,1
zzzzzzzzz,1.0,1.0,1.0,1.0,1,1
nay,1.0,1.0,1.0,1.0,1,1
weeks,1.0,0.2,1.0,1.0,1,0
chronic,0.5,0.3333333333333333,0.5,1.0,1,0
sinus,0.5,0.3333333333333333,0.5,1.0,1,0
mccomb,1.0,1.0,1.0,1.0,1,1
pendaftarannya,1.0,1.0,1.0,1.0,1,1
mics,0.5,1.0,0.5,1.0,1,1
fones,0.5,1.0,0.5,1.0,1,1
cents,1.0,0.25,1.0,1.0,1,0
maced,1.0,1.0,1.0,1.0,1,1
talib,1.0,1.0,1.0,1.0,1,1
su,1.0,1.0,1.0,1.0,1,1
tryinn,0.5,1.0,0.5,1.0,1,1
goinq,0.5,1.0,0.5,1.0,1,1
nursed,1.0,0.07692307692307693,1.0,1.0,1,0
cruel,1.0,0.14285714285714285,1.0,1.0,1,0
thristy,1.0,1.0,1.0,1.0,1,1
planet,1.0,0.3333333333333333,1.0,1.0,1,0
cora,1.0,0.2,1.0,1.0,1,0
wei,1.0,0.3333333333333333,1.0,1.0,1,0
reaaaaal,1.0,1.0,1.0,1.0,1,1
mashed,1.0,0.05555555555555555,1.0,1.0,1,0
nano,1.0,1.0,1.0,1.0,1,1
slabs,1.0,0.5,1.0,1.0,1,0
bennies,1.0,0.09090909090909091,1.0,1.0,1,0
mohon,1.0,1.0,1.0,1.0,1,1
s.dot,0.5,1.0,0.5,1.0,1,1
donell,0.5,1.0,0.5,1.0,1,1
img,0.5,1.0,0.5,1.0,1,1
lhj,0.5,1.0,0.5,1.0,1,1
btd,1.0,1.0,1.0,1.0,1,1
nico,1.0,1.0,1.0,1.0,1,1
myvidster,1.0,1.0,1.0,1.0,1,1
fada,1.0,1.0,1.0,1.0,1,1
monkeys,1.0,0.058823529411764705,1.0,1.0,1,0
nwt,1.0,1.0,1.0,1.0,1,1
kenia,1.0,1.0,1.0,1.0,1,1
engage,1.0,0.05,1.0,1.0,1,0
nichol,1.0,1.0,1.0,1.0,1,1
sneaker,1.0,0.09090909090909091,1.0,1.0,1,0
estate,1.0,0.14285714285714285,1.0,1.0,1,0
regarding,1.0,0.125,1.0,1.0,1,0
hines,1.0,1.0,1.0,1.0,1,1
stalkin,1.0,1.0,1.0,1.0,1,1
supermodel,1.0,1.0,1.0,1.0,1,1
asks,0.5,0.07692307692307693,0.5,1.0,1,0
admits,0.5,0.07692307692307693,0.5,1.0,1,0
supposes,1.0,0.0625,1.0,1.0,1,0
liz,1.0,1.0,1.0,1.0,1,1
lokumu,1.0,1.0,1.0,1.0,1,1
grandpop,1.0,1.0,1.0,1.0,1,1
shipley,1.0,1.0,1.0,1.0,1,1
stream,1.0,0.08333333333333333,1.0,1.0,1,0
wrinkles,1.0,0.07142857142857142,1.0,1.0,1,0
felicidades,1.0,1.0,1.0,1.0,1,1
skunk,1.0,0.03571428571428571,1.0,1.0,1,0
finalmente,1.0,1.0,1.0,1.0,1,1
torrie,1.0,1.0,1.0,1.0,1,1
girbauds,1.0,1.0,1.0,1.0,1,1
included,1.0,0.25,1.0,1.0,1,0
dy,0.5,0.25,0.5,1.0,1,0
ga,0.5,0.1111111111111111,0.5,1.0,1,0
raunchy,1.0,0.1111111111111111,1.0,1.0,1,0
woofin,1.0,1.0,1.0,1.0,1,1
derrick,1.0,1.0,1.0,1.0,1,1
predator,1.0,0.2,1.0,1.0,1,0
colada,1.0,1.0,1.0,1.0,1,1
hangin,1.0,1.0,1.0,1.0,1,1
depress,0.5,0.1,0.5,1.0,1,0
needy,0.5,0.16666666666666666,0.5,1.0,1,0
lookn,1.0,1.0,1.0,1.0,1,1
demias,1.0,1.0,1.0,1.0,1,1
menjadikannya,0.5,1.0,0.5,1.0,1,1
terhindar,0.5,1.0,0.5,1.0,1,1
tarik,1.0,1.0,1.0,1.0,1,1
smaked,1.0,1.0,1.0,1.0,1,1
abt,1.0,1.0,1.0,1.0,1,1
mist,1.0,0.1111111111111111,1.0,1.0,1,0
near,0.5,0.047619047619047616,0.5,1.0,1,0
held,0.5,0.017857142857142856,0.5,1.0,1,0
camiseta,1.0,1.0,1.0,1.0,1,1
fenna,1.0,1.0,1.0,1.0,1,1
lurkin,0.5,1.0,0.5,1.0,1,1
thuggin,0.5,1.0,0.5,1.0,1,1
kebuka,0.5,1.0,0.5,1.0,1,1
lwt,0.5,1.0,0.5,1.0,1,1
dormtainment,1.0,1.0,1.0,1.0,1,1
packs,1.0,0.037037037037037035,1.0,1.0,1,0
somfs,0.5,1.0,0.5,1.0,1,1
oomof,0.5,1.0,0.5,1.0,1,1
despicable,1.0,0.14285714285714285,1.0,1.0,1,0
dissapear,1.0,1.0,1.0,1.0,1,1
gonorrhea,1.0,0.3333333333333333,1.0,1.0,1,0
commen,1.0,1.0,1.0,1.0,1,1
ezell,1.0,1.0,1.0,1.0,1,1
pilt,1.0,1.0,1.0,1.0,1,1
bckk,1.0,1.0,1.0,1.0,1,1
plaats,1.0,1.0,1.0,1.0,1,1
visted,1.0,1.0,1.0,1.0,1,1
jusx,1.0,1.0,1.0,1.0,1,1
lando,1.0,1.0,1.0,1.0,1,1
killling,1.0,1.0,1.0,1.0,1,1
biopsy,1.0,1.0,1.0,1.0,1,1
vill,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
liker,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,1,0
som,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
pinkish,1.0,0.5,1.0,1.0,1,0
gorgeouss,0.5,1.0,0.5,1.0,1,1
beutiful,0.5,1.0,0.5,1.0,1,1
april,1.0,0.3333333333333333,1.0,1.0,1,0
bawat,1.0,1.0,1.0,1.0,1,1
grampa,1.0,1.0,1.0,1.0,1,1
ambien,1.0,1.0,1.0,1.0,1,1
callers,1.0,0.14285714285714285,1.0,1.0,1,0
bhad,1.0,1.0,1.0,1.0,1,1
ciro,1.0,1.0,1.0,1.0,1,1
eclipse,1.0,0.2,1.0,1.0,1,0
rencontrer,1.0,1.0,1.0,1.0,1,1
lazzzzzy,1.0,1.0,1.0,1.0,1,1
below,1.0,0.1111111111111111,1.0,1.0,1,0
jassy,0.5,1.0,0.5,1.0,1,1
edrick,0.5,1.0,0.5,1.0,1,1
enamoro,1.0,1.0,1.0,1.0,1,1
device,0.5,0.3333333333333333,0.5,1.0,1,0
gadget,0.5,0.125,0.5,1.0,1,0
meltin,1.0,1.0,1.0,1.0,1,1
niqqass,1.0,1.0,1.0,1.0,1,1
bolong,1.0,1.0,1.0,1.0,1,1
deprivation,1.0,0.2,1.0,1.0,1,0
repaired,1.0,0.04,1.0,1.0,1,0
ibiza,1.0,1.0,1.0,1.0,1,1
realestate,1.0,1.0,1.0,1.0,1,1
hype,1.0,0.25,1.0,1.0,1,0
italian,1.0,0.5,1.0,1.0,1,0
modes,1.0,0.1,1.0,1.0,1,0
terrorism,0.5,0.3333333333333333,0.5,1.0,1,0
crimes,0.5,0.14285714285714285,0.5,1.0,1,0
desecrated,1.0,0.14285714285714285,1.0,1.0,1,0
seinfeld,1.0,1.0,1.0,1.0,1,1
lending,1.0,0.1111111111111111,1.0,1.0,1,0
ira,1.0,0.1,1.0,1.0,1,0
i.just,1.0,1.0,1.0,1.0,1,1
om,1.0,1.0,1.0,1.0,1,1
slumped,1.0,0.125,1.0,1.0,1,0
terrace,1.0,0.25,1.0,1.0,1,0
yuno,1.0,1.0,1.0,1.0,1,1
simply,1.0,0.16666666666666666,1.0,1.0,1,0
doberman,1.0,0.3333333333333333,1.0,1.0,1,0
jeter,1.0,0.16666666666666666,1.0,1.0,1,0
kaw,1.0,1.0,1.0,1.0,1,1
kas,1.0,0.5,1.0,1.0,1,0
qone,1.0,1.0,1.0,1.0,1,1
comercials,1.0,1.0,1.0,1.0,1,1
gelatin,1.0,0.25,1.0,1.0,1,0
outtah,1.0,1.0,1.0,1.0,1,1
bamp,1.0,1.0,1.0,1.0,1,1
answering,1.0,0.1111111111111111,1.0,1.0,1,0
byron,0.5,0.25,0.5,1.0,1,0
walden,0.5,1.0,0.5,1.0,1,1
musicc,1.0,1.0,1.0,1.0,1,1
nair,1.0,1.0,1.0,1.0,1,1
poom,1.0,1.0,1.0,1.0,1,1
pla,1.0,1.0,1.0,1.0,1,1
houses,1.0,0.058823529411764705,1.0,1.0,1,0
kse,1.0,1.0,1.0,1.0,1,1
t.j,1.0,1.0,1.0,1.0,1,1
wears,1.0,0.03125,1.0,1.0,1,0
getrich,1.0,1.0,1.0,1.0,1,1
lauqh,1.0,1.0,1.0,1.0,1,1
worms,1.0,0.1,1.0,1.0,1,0
puedes,1.0,1.0,1.0,1.0,1,1
would,1.0,1.0,1.0,1.0,1,1
dorien,1.0,1.0,1.0,1.0,1,1
nautica,1.0,1.0,1.0,1.0,1,1
kene,1.0,1.0,1.0,1.0,1,1
bfor,1.0,1.0,1.0,1.0,1,1
fustrating,1.0,1.0,1.0,1.0,1,1
emoo,1.0,1.0,1.0,1.0,1,1
acess,1.0,0.03333333333333333,1.0,1.0,1,0
alas,1.0,0.2,1.0,1.0,1,0
daughters,1.0,0.3333333333333333,1.0,1.0,1,0
boobie,1.0,1.0,1.0,1.0,1,1
sucios,1.0,1.0,1.0,1.0,1,1
hbk,1.0,1.0,1.0,1.0,1,1
untouchable,1.0,0.16666666666666666,1.0,1.0,1,0
teda,1.0,1.0,1.0,1.0,1,1
nsht,0.5,1.0,0.5,1.0,1,1
whatnot,0.5,0.2,0.5,1.0,1,0
sussy,1.0,1.0,1.0,1.0,1,1
luks,1.0,1.0,1.0,1.0,1,1
coold,1.0,1.0,1.0,1.0,1,1
viz,1.0,1.0,1.0,1.0,1,1
gangstas,1.0,0.5,1.0,1.0,1,0
spyin,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
cupcakin,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
hatinq,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
beaten,1.0,0.022222222222222223,1.0,1.0,1,0
outages,1.0,0.5,1.0,1.0,1,0
dreadz,1.0,1.0,1.0,1.0,1,1
tubby,1.0,0.2,1.0,1.0,1,0
finnaly,1.0,1.0,1.0,1.0,1,1
yew,1.0,1.0,1.0,1.0,1,1
smoked,1.0,0.2,1.0,1.0,1,0
badd,0.5,1.0,0.5,1.0,1,1
shawty,0.5,1.0,0.5,1.0,1,1
mission,0.5,0.09090909090909091,0.5,1.0,1,0
voyage,0.5,0.25,0.5,1.0,1,0
performed,1.0,0.25,1.0,1.0,1,0
goodnitee,1.0,1.0,1.0,1.0,1,1
listened,1.0,0.16666666666666666,1.0,1.0,1,0
pouncing,1.0,0.3333333333333333,1.0,1.0,1,0
breaky,1.0,1.0,1.0,1.0,1,1
crouchy,1.0,1.0,1.0,1.0,1,1
panorama,1.0,0.125,1.0,1.0,1,0
liah,1.0,1.0,1.0,1.0,1,1
pandai,1.0,1.0,1.0,1.0,1,1
nigas,1.0,1.0,1.0,1.0,1,1
poppop,0.5,1.0,0.5,1.0,1,1
bffe,0.5,1.0,0.5,1.0,1,1
crescent,1.0,0.25,1.0,1.0,1,0
jackn,1.0,1.0,1.0,1.0,1,1
tracing,1.0,0.09090909090909091,1.0,1.0,1,0
pulld,1.0,1.0,1.0,1.0,1,1
disgusted,1.0,0.08333333333333333,1.0,1.0,1,0
zeen,1.0,1.0,1.0,1.0,1,1
libraries,1.0,0.2,1.0,1.0,1,0
sorryy,1.0,1.0,1.0,1.0,1,1
mules,1.0,0.3333333333333333,1.0,1.0,1,0
kmichelle,0.5,1.0,0.5,1.0,1,1
kimk,0.5,1.0,0.5,1.0,1,1
debuts,0.5,0.14285714285714285,0.5,1.0,1,0
premiering,0.5,0.3333333333333333,0.5,1.0,1,0
y.,0.5,1.0,0.5,1.0,1,1
jes,0.5,1.0,0.5,1.0,1,1
hearin,0.5,1.0,0.5,1.0,1,1
enjoyin,0.5,1.0,0.5,1.0,1,1
elie,1.0,1.0,1.0,1.0,1,1
delaney,1.0,1.0,1.0,1.0,1,1
identities,1.0,0.125,1.0,1.0,1,0
cutiess,1.0,1.0,1.0,1.0,1,1
reverb,1.0,1.0,1.0,1.0,1,1
vonny,1.0,1.0,1.0,1.0,1,1
yaron,1.0,1.0,1.0,1.0,1,1
trisakti,1.0,1.0,1.0,1.0,1,1
baffled,1.0,0.02857142857142857,1.0,1.0,1,0
straight,0.3333333333333333,0.058823529411764705,0.3333333333333333,1.0,1,0
sober,0.3333333333333333,0.1,0.3333333333333333,1.0,1,0
busted,0.3333333333333333,0.08333333333333333,0.3333333333333333,1.0,1,0
gorjus,1.0,1.0,1.0,1.0,1,1
autour,1.0,1.0,1.0,1.0,1,1
moa,1.0,1.0,1.0,1.0,1,1
hbu,1.0,1.0,1.0,1.0,1,1
stylis,1.0,1.0,1.0,1.0,1,1
cobb,1.0,1.0,1.0,1.0,1,1
mishandling,1.0,0.037037037037037035,1.0,1.0,1,0
joesline,1.0,1.0,1.0,1.0,1,1
vengeance,1.0,0.3333333333333333,1.0,1.0,1,0
kamikazes,1.0,0.5,1.0,1.0,1,0
trulla,1.0,1.0,1.0,1.0,1,1
amine,1.0,0.5,1.0,1.0,1,0
disparate,1.0,1.0,1.0,1.0,1,1
nette,1.0,1.0,1.0,1.0,1,1
hillcrest,0.5,1.0,0.5,1.0,1,1
fairlane,0.5,1.0,0.5,1.0,1,1
manipulation,1.0,0.3333333333333333,1.0,1.0,1,0
alb,1.0,1.0,1.0,1.0,1,1
spewing,1.0,0.04,1.0,1.0,1,0
heist,1.0,0.125,1.0,1.0,1,0
gleaming,1.0,0.09090909090909091,1.0,1.0,1,0
stickn,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
bobbin,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0
chromed,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0
recce,1.0,0.3333333333333333,1.0,1.0,1,0
milkshakes,1.0,0.25,1.0,1.0,1,0
sonnets,1.0,0.5,1.0,1.0,1,0
ticked,1.0,0.08333333333333333,1.0,1.0,1,0
shanaynay,0.5,1.0,0.5,1.0,1,1
sookie,0.5,1.0,0.5,1.0,1,1
removing,1.0,0.058823529411764705,1.0,1.0,1,0
coulnt,1.0,1.0,1.0,1.0,1,1
amps,1.0,0.14285714285714285,1.0,1.0,1,0
slaughters,1.0,0.07142857142857142,1.0,1.0,1,0
essential,1.0,0.09090909090909091,1.0,1.0,1,0
reclaims,1.0,0.09090909090909091,1.0,1.0,1,0
ahahha,1.0,1.0,1.0,1.0,1,1
ginos,1.0,1.0,1.0,1.0,1,1
slobbering,1.0,0.14285714285714285,1.0,1.0,1,0
nutass,1.0,1.0,1.0,1.0,1,1
chased,1.0,0.07692307692307693,1.0,1.0,1,0
adjudication,1.0,1.0,1.0,1.0,1,1
leftovers,1.0,0.3333333333333333,1.0,1.0,1,0
lush,1.0,0.0625,1.0,1.0,1,0
evet,1.0,1.0,1.0,1.0,1,1
psychologically,1.0,1.0,1.0,1.0,1,1
compatis,1.0,1.0,1.0,1.0,1,1
mic,1.0,1.0,1.0,1.0,1,1
shoots,1.0,0.03225806451612903,1.0,1.0,1,0
industries,1.0,0.2,1.0,1.0,1,0
flam,1.0,1.0,1.0,1.0,1,1
feeders,1.0,0.1111111111111111,1.0,1.0,1,0
trynna,1.0,1.0,1.0,1.0,1,1
odyssey,1.0,0.5,1.0,1.0,1,0
keana,1.0,1.0,1.0,1.0,1,1
earls,1.0,0.5,1.0,1.0,1,0
struggle,1.0,0.09090909090909091,1.0,1.0,1,0
bayb,1.0,1.0,1.0,1.0,1,1
chargeran,1.0,1.0,1.0,1.0,1,1
awaken,1.0,0.125,1.0,1.0,1,0
thaan,0.5,1.0,0.5,1.0,1,1
aloooot,0.5,1.0,0.5,1.0,1,1
ltr,1.0,1.0,1.0,1.0,1,1
throwed,1.0,0.03571428571428571,1.0,1.0,1,0
pagan,1.0,0.125,1.0,1.0,1,0
bbq,1.0,1.0,1.0,1.0,1,1
juwan,1.0,1.0,1.0,1.0,1,1
stacc,1.0,1.0,1.0,1.0,1,1
gedo,1.0,1.0,1.0,1.0,1,1
goretti,1.0,1.0,1.0,1.0,1,1
architect,1.0,0.5,1.0,1.0,1,0
missions,1.0,0.08333333333333333,1.0,1.0,1,0
answers,1.0,0.07692307692307693,1.0,1.0,1,0
pester,1.0,0.2,1.0,1.0,1,0
someones,0.5,0.14285714285714285,0.5,1.0,1,0
hers,0.5,1.0,0.5,1.0,1,1
harus,1.0,1.0,1.0,1.0,1,1
shiners,0.5,0.16666666666666666,0.5,1.0,1,0
chinks,0.5,0.125,0.5,1.0,1,0
fishtail,1.0,1.0,1.0,1.0,1,1
pointer,1.0,0.25,1.0,1.0,1,0
rapist,1.0,0.5,1.0,1.0,1,0
vividly,1.0,1.0,1.0,1.0,1,1
hmwk,0.5,1.0,0.5,1.0,1,1
physic,0.5,0.25,0.5,1.0,1,0
wilcox,0.5,1.0,0.5,1.0,1,1
ballard,0.5,1.0,0.5,1.0,1,1
stepmother,1.0,1.0,1.0,1.0,1,1
ean,1.0,1.0,1.0,1.0,1,1
wishy,0.5,1.0,0.5,1.0,1,1
disloyal,0.5,0.5,0.5,1.0,1,0
chardonnay,1.0,0.25,1.0,1.0,1,0
motherland,0.5,0.16666666666666666,0.5,1.0,1,0
inlaws,0.5,1.0,0.5,1.0,1,1
switching,1.0,0.0625,1.0,1.0,1,0
loungin,1.0,1.0,1.0,1.0,1,1
tempest,1.0,0.5,1.0,1.0,1,0
trademark,1.0,0.16666666666666666,1.0,1.0,1,0
looters,1.0,0.125,1.0,1.0,1,0
tball,1.0,1.0,1.0,1.0,1,1
soooooooo,1.0,1.0,1.0,1.0,1,1
wkds,1.0,1.0,1.0,1.0,1,1
assalam,1.0,1.0,1.0,1.0,1,1
leary,1.0,0.2,1.0,1.0,1,0
heritage,0.3333333333333333,0.5,0.3333333333333333,1.0,1,0
prominent,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,1,0
traditional,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
impersonator,1.0,0.5,1.0,1.0,1,0
daay,1.0,1.0,1.0,1.0,1,1
iant,1.0,1.0,1.0,1.0,1,1
lebaron,1.0,1.0,1.0,1.0,1,1
pety,1.0,1.0,1.0,1.0,1,1
chin,1.0,0.16666666666666666,1.0,1.0,1,0
grinding,0.5,0.05,0.5,1.0,1,0
rapping,0.5,0.16666666666666666,0.5,1.0,1,0
freshmens,1.0,0.1,1.0,1.0,1,0
bhae,1.0,1.0,1.0,1.0,1,1
slackn,1.0,1.0,1.0,1.0,1,1
ninabobo,0.5,1.0,0.5,1.0,1,1
fearlessness,0.5,0.5,0.5,1.0,1,0
scowling,0.5,0.3333333333333333,0.5,1.0,1,0
limped,0.5,0.2,0.5,1.0,1,0
trew,0.5,1.0,0.5,1.0,1,1
selln,0.5,1.0,0.5,1.0,1,1
gooooodnight,1.0,1.0,1.0,1.0,1,1
wrappers,1.0,0.125,1.0,1.0,1,0
shaming,1.0,0.07692307692307693,1.0,1.0,1,0
salons,1.0,0.16666666666666666,1.0,1.0,1,0
diyah,1.0,1.0,1.0,1.0,1,1
skanks,1.0,0.25,1.0,1.0,1,0
kald,1.0,1.0,1.0,1.0,1,1
multitasking,1.0,1.0,1.0,1.0,1,1
thy,1.0,1.0,1.0,1.0,1,1
amia,1.0,0.3333333333333333,1.0,1.0,1,0
rutinitas,1.0,1.0,1.0,1.0,1,1
sctv,1.0,1.0,1.0,1.0,1,1
rewinding,0.5,1.0,0.5,1.0,1,1
watchinh,0.5,1.0,0.5,1.0,1,1
