,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
qui,1.0,1.0,1.0,1.0,1,1
spicys,1.0,1.0,1.0,1.0,1,1
triste,1.0,1.0,1.0,1.0,1,1
sont,1.0,1.0,1.0,1.0,1,1
kwony,1.0,1.0,1.0,1.0,1,1
fora,1.0,0.25,1.0,1.0,1,0
cara,1.0,1.0,1.0,1.0,1,1
handsome,1.0,0.07142857142857142,1.0,1.0,1,0
harry,1.0,0.08333333333333333,1.0,1.0,1,0
bilal,0.5,1.0,0.5,1.0,1,1
fatimah,0.5,0.3333333333333333,0.5,1.0,1,0
=,1.0,1.0,1.0,1.0,1,1
saindoo,1.0,1.0,1.0,1.0,1,1
ooi,1.0,1.0,1.0,1.0,1,1
das,1.0,0.14285714285714285,1.0,1.0,1,0
ufo,1.0,0.25,1.0,1.0,1,0
legal,1.0,0.3333333333333333,1.0,1.0,1,0
borrrred,1.0,1.0,1.0,1.0,1,1
cobra,0.5,1.0,0.5,1.0,1,1
tira,0.5,1.0,0.5,1.0,1,1
lugar,1.0,1.0,1.0,1.0,1,1
thai,1.0,0.2,1.0,1.0,1,0
loca,1.0,1.0,1.0,1.0,1,1
baju,1.0,1.0,1.0,1.0,1,1
barbie,1.0,1.0,1.0,1.0,1,1
julien,1.0,1.0,1.0,1.0,1,1
mindy,1.0,1.0,1.0,1.0,1,1
connected,1.0,0.05555555555555555,1.0,1.0,1,0
unsuspend,1.0,1.0,1.0,1.0,1,1
ntb,1.0,1.0,1.0,1.0,1,1
avion,0.5,1.0,0.5,1.0,1,1
terminal,0.5,0.125,0.5,1.0,1,0
pf,1.0,1.0,1.0,1.0,1,1
twitta,1.0,1.0,1.0,1.0,1,1
mclovin,1.0,1.0,1.0,1.0,1,1
kumar,1.0,1.0,1.0,1.0,1,1
screen,1.0,0.05555555555555555,1.0,1.0,1,0
passable,1.0,0.25,1.0,1.0,1,0
wholesale,1.0,0.3333333333333333,1.0,1.0,1,0
akon,1.0,1.0,1.0,1.0,1,1
bundles,1.0,0.05,1.0,1.0,1,0
delgado,1.0,1.0,1.0,1.0,1,1
saved,1.0,0.045454545454545456,1.0,1.0,1,0
flocka,1.0,1.0,1.0,1.0,1,1
sleppy,1.0,1.0,1.0,1.0,1,1
reupload,1.0,1.0,1.0,1.0,1,1
nisha,1.0,1.0,1.0,1.0,1,1
tiredd,1.0,1.0,1.0,1.0,1,1
takn,1.0,1.0,1.0,1.0,1,1
sn,1.0,0.25,1.0,1.0,1,0
bought,1.0,0.16666666666666666,1.0,1.0,1,0
streams,1.0,0.07692307692307693,1.0,1.0,1,0
jack,1.0,0.034482758620689655,1.0,1.0,1,0
stretchmarks,1.0,1.0,1.0,1.0,1,1
spazzing,1.0,1.0,1.0,1.0,1,1
patates,1.0,1.0,1.0,1.0,1,1
ayah,1.0,1.0,1.0,1.0,1,1
moles,1.0,0.09090909090909091,1.0,1.0,1,0
anglais,1.0,1.0,1.0,1.0,1,1
condition,0.5,0.06666666666666667,0.5,1.0,1,0
patients,0.5,0.25,0.5,1.0,1,0
ceo,1.0,0.25,1.0,1.0,1,0
braces,1.0,0.03571428571428571,1.0,1.0,1,0
moody,1.0,0.06666666666666667,1.0,1.0,1,0
dominos,1.0,0.125,1.0,1.0,1,0
tweegrams,1.0,1.0,1.0,1.0,1,1
chow,1.0,0.09090909090909091,1.0,1.0,1,0
boilin,1.0,1.0,1.0,1.0,1,1
bn,1.0,1.0,1.0,1.0,1,1
marissa,1.0,1.0,1.0,1.0,1,1
muslimah,1.0,0.5,1.0,1.0,1,0
huong,1.0,1.0,1.0,1.0,1,1
retwisted,1.0,1.0,1.0,1.0,1,1
wendell,1.0,1.0,1.0,1.0,1,1
dr,0.5,1.0,0.5,1.0,1,1
org,0.5,1.0,0.5,1.0,1,1
exotic,1.0,0.5,1.0,1.0,1,0
hollister,0.5,1.0,0.5,1.0,1,1
mascara,0.5,1.0,0.5,1.0,1,1
months,1.0,0.3333333333333333,1.0,1.0,1,0
cuisine,1.0,0.5,1.0,1.0,1,0
celebrity,1.0,0.25,1.0,1.0,1,0
dye,1.0,0.5,1.0,1.0,1,0
monroe,1.0,0.16666666666666666,1.0,1.0,1,0
casper,1.0,0.5,1.0,1.0,1,0
simons,1.0,0.08333333333333333,1.0,1.0,1,0
aire,0.5,0.25,0.5,1.0,1,0
cuerpo,0.5,1.0,0.5,1.0,1,1
gamer,1.0,0.07692307692307693,1.0,1.0,1,0
parar,1.0,1.0,1.0,1.0,1,1
jeezy,1.0,1.0,1.0,1.0,1,1
keef,1.0,1.0,1.0,1.0,1,1
red,1.0,0.04,1.0,1.0,1,0
baq,1.0,1.0,1.0,1.0,1,1
hightop,1.0,1.0,1.0,1.0,1,1
atr,1.0,1.0,1.0,1.0,1,1
yeezy,1.0,1.0,1.0,1.0,1,1
jailbreak,1.0,0.16666666666666666,1.0,1.0,1,0
basil,0.5,0.14285714285714285,0.5,1.0,1,0
bento,0.5,1.0,0.5,1.0,1,1
