,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
facebook,1.0,1.0,1.0,1.0,1,1
coisas,1.0,1.0,1.0,1.0,1,1
tchau,1.0,1.0,1.0,1.0,1,1
duas,1.0,1.0,1.0,1.0,1,1
amores,1.0,1.0,1.0,1.0,1,1
pro,0.5,0.5,0.5,1.0,1,0
amanha,0.5,1.0,0.5,1.0,1,1
entrain,1.0,1.0,1.0,1.0,1,1
pics,1.0,0.07142857142857142,1.0,1.0,1,0
rood,1.0,0.3333333333333333,1.0,1.0,1,0
natasha,1.0,1.0,1.0,1.0,1,1
perro,1.0,1.0,1.0,1.0,1,1
rashid,1.0,1.0,1.0,1.0,1,1
website,1.0,0.25,1.0,1.0,1,0
kayne,1.0,1.0,1.0,1.0,1,1
hz,1.0,0.14285714285714285,1.0,1.0,1,0
queria,1.0,1.0,1.0,1.0,1,1
diva,1.0,0.5,1.0,1.0,1,0
genre,0.5,0.16666666666666666,0.5,1.0,1,0
ces,0.5,0.25,0.5,1.0,1,0
stackz,1.0,1.0,1.0,1.0,1,1
blaylock,1.0,1.0,1.0,1.0,1,1
frente,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
pela,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
nessa,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
kol,1.0,1.0,1.0,1.0,1,1
seeu,1.0,1.0,1.0,1.0,1,1
kidnapped,0.5,0.2,0.5,1.0,1,0
injured,0.5,0.14285714285714285,0.5,1.0,1,0
kiara,1.0,1.0,1.0,1.0,1,1
shows,1.0,0.037037037037037035,1.0,1.0,1,0
pt,1.0,0.25,1.0,1.0,1,0
blitzed,1.0,0.5,1.0,1.0,1,0
farmar,1.0,1.0,1.0,1.0,1,1
vers,1.0,1.0,1.0,1.0,1,1
alexus,1.0,1.0,1.0,1.0,1,1
devonte,1.0,1.0,1.0,1.0,1,1
biggie,1.0,1.0,1.0,1.0,1,1
halima,1.0,1.0,1.0,1.0,1,1
bieber,0.5,1.0,0.5,1.0,1,1
wanted,0.5,0.125,0.5,1.0,1,0
sheneneh,0.5,1.0,0.5,1.0,1,1
lovebird,0.5,0.125,0.5,1.0,1,0
o.o,1.0,1.0,1.0,1.0,1,1
snaps,1.0,0.027777777777777776,1.0,1.0,1,0
mtn,1.0,1.0,1.0,1.0,1,1
camr,1.0,1.0,1.0,1.0,1,1
sons,1.0,0.16666666666666666,1.0,1.0,1,0
consonants,1.0,0.5,1.0,1.0,1,0
encore,1.0,1.0,1.0,1.0,1,1
jerry,1.0,0.16666666666666666,1.0,1.0,1,0
tout,1.0,0.07692307692307693,1.0,1.0,1,0
show,1.0,0.038461538461538464,1.0,1.0,1,0
instagrams,1.0,1.0,1.0,1.0,1,1
avait,1.0,1.0,1.0,1.0,1,1
hungy,1.0,1.0,1.0,1.0,1,1
dubbed,1.0,0.25,1.0,1.0,1,0
confirmed,1.0,0.125,1.0,1.0,1,0
ebay,1.0,1.0,1.0,1.0,1,1
manicures,1.0,0.5,1.0,1.0,1,0
corna,1.0,1.0,1.0,1.0,1,1
jewerly,1.0,1.0,1.0,1.0,1,1
pitbull,1.0,1.0,1.0,1.0,1,1
marrie,1.0,1.0,1.0,1.0,1,1
phillip,1.0,1.0,1.0,1.0,1,1
larkin,1.0,1.0,1.0,1.0,1,1
pauly,1.0,1.0,1.0,1.0,1,1
whitened,1.0,0.3333333333333333,1.0,1.0,1,0
janelle,1.0,1.0,1.0,1.0,1,1
pk,0.5,1.0,0.5,1.0,1,1
cas,0.5,0.125,0.5,1.0,1,0
rasa,1.0,1.0,1.0,1.0,1,1
datang,1.0,1.0,1.0,1.0,1,1
stuffed,1.0,0.041666666666666664,1.0,1.0,1,0
lisps,1.0,0.25,1.0,1.0,1,0
emojis,1.0,1.0,1.0,1.0,1,1
lawrence,1.0,0.07142857142857142,1.0,1.0,1,0
cummed,1.0,1.0,1.0,1.0,1,1
check,1.0,0.013513513513513514,1.0,1.0,1,0
boredness,1.0,1.0,1.0,1.0,1,1
philippines,0.5,0.16666666666666666,0.5,1.0,1,0
thousands,0.5,0.09090909090909091,0.5,1.0,1,0
elmo,1.0,1.0,1.0,1.0,1,1
bruised,1.0,0.125,1.0,1.0,1,0
sister,0.5,0.2,0.5,1.0,1,0
hubby,0.5,0.3333333333333333,0.5,1.0,1,0
sensations,1.0,0.04,1.0,1.0,1,0
thin,1.0,0.05555555555555555,1.0,1.0,1,0
milf,1.0,1.0,1.0,1.0,1,1
carrot,1.0,0.3333333333333333,1.0,1.0,1,0
millones,1.0,1.0,1.0,1.0,1,1
nasi,1.0,1.0,1.0,1.0,1,1
beeing,1.0,1.0,1.0,1.0,1,1
phn,0.5,1.0,0.5,1.0,1,1
btc,0.5,1.0,0.5,1.0,1,1
deja,0.5,1.0,0.5,1.0,1,1
deje,0.5,1.0,0.5,1.0,1,1
spaming,1.0,0.5,1.0,1.0,1,0
weten,1.0,1.0,1.0,1.0,1,1
api,1.0,1.0,1.0,1.0,1,1
medication,1.0,0.25,1.0,1.0,1,0
buger,1.0,1.0,1.0,1.0,1,1
booked,1.0,0.16666666666666666,1.0,1.0,1,0
newsfeeds,1.0,1.0,1.0,1.0,1,1
candies,1.0,0.2,1.0,1.0,1,0
featuring,1.0,0.2,1.0,1.0,1,0
figur,1.0,1.0,1.0,1.0,1,1
nate,1.0,1.0,1.0,1.0,1,1
r.j,1.0,1.0,1.0,1.0,1,1
ponho,1.0,1.0,1.0,1.0,1,1
bombed,1.0,0.16666666666666666,1.0,1.0,1,0
twitching,1.0,0.1,1.0,1.0,1,0
askedd,1.0,1.0,1.0,1.0,1,1
asya,1.0,1.0,1.0,1.0,1,1
pon,1.0,1.0,1.0,1.0,1,1
travis,1.0,1.0,1.0,1.0,1,1
brent,1.0,0.25,1.0,1.0,1,0
nijay,1.0,1.0,1.0,1.0,1,1
bouton,1.0,1.0,1.0,1.0,1,1
zach,1.0,1.0,1.0,1.0,1,1
nowadays,0.5,0.25,0.5,1.0,1,0
networks,0.5,0.125,0.5,1.0,1,0
adde,1.0,1.0,1.0,1.0,1,1
menus,1.0,0.125,1.0,1.0,1,0
splitter,1.0,0.3333333333333333,1.0,1.0,1,0
symbols,1.0,0.2,1.0,1.0,1,0
vierra,1.0,1.0,1.0,1.0,1,1
gma,1.0,1.0,1.0,1.0,1,1
jittery,1.0,0.1111111111111111,1.0,1.0,1,0
rom,0.5,0.2,0.5,1.0,1,0
cpu,0.5,0.14285714285714285,0.5,1.0,1,0
baker,1.0,0.5,1.0,1.0,1,0
requesting,1.0,0.2,1.0,1.0,1,0
chica,0.5,1.0,0.5,1.0,1,1
eso,0.5,1.0,0.5,1.0,1,1
verbal,0.5,1.0,0.5,1.0,1,1
visual,0.5,0.25,0.5,1.0,1,0
olive,1.0,0.3333333333333333,1.0,1.0,1,0
taron,1.0,1.0,1.0,1.0,1,1
handwritten,1.0,1.0,1.0,1.0,1,1
sexci,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
adorablee,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
famouz,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
#goodnight,1.0,1.0,1.0,1.0,1,1
pita,0.5,0.5,0.5,1.0,1,0
boya,0.5,1.0,0.5,1.0,1,1
gabe,1.0,1.0,1.0,1.0,1,1
tire,1.0,0.05263157894736842,1.0,1.0,1,0
yazmine,1.0,1.0,1.0,1.0,1,1
cliques,1.0,0.14285714285714285,1.0,1.0,1,0
aga,1.0,0.3333333333333333,1.0,1.0,1,0
lostt,1.0,1.0,1.0,1.0,1,1
nain,1.0,1.0,1.0,1.0,1,1
saja,1.0,1.0,1.0,1.0,1,1
begging,1.0,0.125,1.0,1.0,1,0
@@@@,1.0,1.0,1.0,1.0,1,1
deppressed,0.5,1.0,0.5,1.0,1,1
unbothered,0.5,1.0,0.5,1.0,1,1
jonts,1.0,1.0,1.0,1.0,1,1
tus,1.0,1.0,1.0,1.0,1,1
stunning,1.0,0.125,1.0,1.0,1,0
changed,0.5,0.07692307692307693,0.5,1.0,1,0
spoke,0.5,0.08333333333333333,0.5,1.0,1,0
grens,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
zie,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
jammer,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
sayo,0.5,1.0,0.5,1.0,1,1
mmk,0.5,1.0,0.5,1.0,1,1
tizz,1.0,1.0,1.0,1.0,1,1
cooperating,1.0,0.2,1.0,1.0,1,0
created,1.0,0.25,1.0,1.0,1,0
dippin,1.0,1.0,1.0,1.0,1,1
mester,1.0,0.16666666666666666,1.0,1.0,1,0
tudda,0.5,1.0,0.5,1.0,1,1
killinq,0.5,1.0,0.5,1.0,1,1
keonna,1.0,1.0,1.0,1.0,1,1
mams,1.0,0.5,1.0,1.0,1,0
tropical,1.0,0.5,1.0,1.0,1,0
florissant,1.0,1.0,1.0,1.0,1,1
irritable,1.0,0.07692307692307693,1.0,1.0,1,0
whipped,1.0,0.0625,1.0,1.0,1,0
cheelin,1.0,1.0,1.0,1.0,1,1
xxx,1.0,0.25,1.0,1.0,1,0
humanely,1.0,1.0,1.0,1.0,1,1
brutally,1.0,0.3333333333333333,1.0,1.0,1,0
tours,1.0,0.08333333333333333,1.0,1.0,1,0
lasco,1.0,1.0,1.0,1.0,1,1
j'arrive,1.0,1.0,1.0,1.0,1,1
jair,1.0,1.0,1.0,1.0,1,1
subliminally,1.0,1.0,1.0,1.0,1,1
distracts,1.0,0.1111111111111111,1.0,1.0,1,0
feelings,1.0,0.043478260869565216,1.0,1.0,1,0
johnathan,1.0,1.0,1.0,1.0,1,1
l.o.v.e,1.0,1.0,1.0,1.0,1,1
cou,1.0,1.0,1.0,1.0,1,1
need,1.0,0.0625,1.0,1.0,1,0
provinsi,1.0,1.0,1.0,1.0,1,1
offened,1.0,1.0,1.0,1.0,1,1
shantell,1.0,1.0,1.0,1.0,1,1
timaya,1.0,1.0,1.0,1.0,1,1
waisted,1.0,1.0,1.0,1.0,1,1
rowland,1.0,1.0,1.0,1.0,1,1
urn,1.0,1.0,1.0,1.0,1,1
erotic,1.0,0.5,1.0,1.0,1,0
outran,1.0,0.5,1.0,1.0,1,0
nickname,1.0,0.14285714285714285,1.0,1.0,1,0
pimple,1.0,0.3333333333333333,1.0,1.0,1,0
operator,1.0,0.25,1.0,1.0,1,0
abs,1.0,0.07142857142857142,1.0,1.0,1,0
due,1.0,0.25,1.0,1.0,1,0
limit,1.0,0.047619047619047616,1.0,1.0,1,0
guardian,1.0,0.25,1.0,1.0,1,0
skrillex,1.0,1.0,1.0,1.0,1,1
kakinya,1.0,1.0,1.0,1.0,1,1
glitching,1.0,1.0,1.0,1.0,1,1
levies,1.0,0.16666666666666666,1.0,1.0,1,0
dezi,1.0,1.0,1.0,1.0,1,1
frends,1.0,1.0,1.0,1.0,1,1
hater,1.0,1.0,1.0,1.0,1,1
sadity,1.0,1.0,1.0,1.0,1,1
menuju,1.0,1.0,1.0,1.0,1,1
sizz,1.0,0.25,1.0,1.0,1,0
lime,1.0,0.05,1.0,1.0,1,0
repair,1.0,0.03225806451612903,1.0,1.0,1,0
trippinq,1.0,1.0,1.0,1.0,1,1
ffk,1.0,1.0,1.0,1.0,1,1
rashida,1.0,1.0,1.0,1.0,1,1
brittani,1.0,1.0,1.0,1.0,1,1
n'en,1.0,1.0,1.0,1.0,1,1
roomates,1.0,1.0,1.0,1.0,1,1
maybach,1.0,1.0,1.0,1.0,1,1
yorkie,0.5,1.0,0.5,1.0,1,1
ficken,0.5,1.0,0.5,1.0,1,1
ustream,1.0,1.0,1.0,1.0,1,1
slippers,1.0,0.2,1.0,1.0,1,0
jennah,1.0,1.0,1.0,1.0,1,1
rosettes,1.0,0.16666666666666666,1.0,1.0,1,0
insights,1.0,0.125,1.0,1.0,1,0
candace,1.0,1.0,1.0,1.0,1,1
mcdonals,1.0,1.0,1.0,1.0,1,1
benefits,1.0,0.16666666666666666,1.0,1.0,1,0
psychotic,0.5,0.3333333333333333,0.5,1.0,1,0
unstable,0.5,0.2,0.5,1.0,1,0
hahahaaha,0.5,1.0,0.5,1.0,1,1
hahahahaha,0.5,1.0,0.5,1.0,1,1
belinda,1.0,1.0,1.0,1.0,1,1
ezay,1.0,1.0,1.0,1.0,1,1
flats,1.0,0.16666666666666666,1.0,1.0,1,0
checker,1.0,0.3333333333333333,1.0,1.0,1,0
areal,1.0,1.0,1.0,1.0,1,1
rea,1.0,1.0,1.0,1.0,1,1
rugrats,1.0,1.0,1.0,1.0,1,1
atkinson,1.0,1.0,1.0,1.0,1,1
hellllllla,1.0,1.0,1.0,1.0,1,1
possesed,1.0,1.0,1.0,1.0,1,1
sue,1.0,0.16666666666666666,1.0,1.0,1,0
sendiri,1.0,1.0,1.0,1.0,1,1
giving,1.0,0.02,1.0,1.0,1,0
omi,1.0,1.0,1.0,1.0,1,1
