,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
mignon,1.0,1.0,1.0,1.0,1,1
porno,1.0,0.2,1.0,1.0,1,0
k,1.0,0.037037037037037035,1.0,1.0,1,0
negro,1.0,0.16666666666666666,1.0,1.0,1,0
coisa,0.5,1.0,0.5,1.0,1,1
trabalho,0.5,1.0,0.5,1.0,1,1
tiffany,1.0,0.3333333333333333,1.0,1.0,1,0
dou,0.5,1.0,0.5,1.0,1,1
nem,0.5,1.0,0.5,1.0,1,1
sites,1.0,0.05555555555555555,1.0,1.0,1,0
jours,1.0,1.0,1.0,1.0,1,1
brava,1.0,1.0,1.0,1.0,1,1
scrr,0.5,1.0,0.5,1.0,1,1
aline,0.5,0.25,0.5,1.0,1,0
lindo,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
trata,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
ser,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
status,1.0,0.3333333333333333,1.0,1.0,1,0
barbara,0.5,1.0,0.5,1.0,1,1
nicole,0.5,1.0,0.5,1.0,1,1
ganha,1.0,1.0,1.0,1.0,1,1
zahid,1.0,1.0,1.0,1.0,1,1
etait,0.5,1.0,0.5,1.0,1,1
amie,0.5,1.0,0.5,1.0,1,1
beem,1.0,1.0,1.0,1.0,1,1
roni,1.0,1.0,1.0,1.0,1,1
raya,0.5,1.0,0.5,1.0,1,1
ramadhan,0.5,1.0,0.5,1.0,1,1
dazed,1.0,0.07692307692307693,1.0,1.0,1,0
ana,1.0,0.5,1.0,1.0,1,0
mobbed,1.0,0.16666666666666666,1.0,1.0,1,0
wanye,0.5,1.0,0.5,1.0,1,1
overdoz,0.5,1.0,0.5,1.0,1,1
blury,1.0,1.0,1.0,1.0,1,1
to,1.0,1.0,1.0,1.0,1,1
katherine,1.0,1.0,1.0,1.0,1,1
beinq,1.0,1.0,1.0,1.0,1,1
domain,1.0,0.08333333333333333,1.0,1.0,1,0
alba,1.0,1.0,1.0,1.0,1,1
chaz,1.0,1.0,1.0,1.0,1,1
refurbished,1.0,0.25,1.0,1.0,1,0
brooks,1.0,0.0625,1.0,1.0,1,0
ganda,1.0,1.0,1.0,1.0,1,1
sang,1.0,0.07142857142857142,1.0,1.0,1,0
computers,0.5,0.09090909090909091,0.5,1.0,1,0
tweetdeck,0.5,1.0,0.5,1.0,1,1
boored,1.0,1.0,1.0,1.0,1,1
zahir,1.0,1.0,1.0,1.0,1,1
ronald,1.0,1.0,1.0,1.0,1,1
greene,1.0,0.25,1.0,1.0,1,0
disconnected,1.0,0.06666666666666667,1.0,1.0,1,0
galera,1.0,1.0,1.0,1.0,1,1
