,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
minha,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
noite,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
boa,0.3333333333333333,0.5,0.3333333333333333,1.0,1,0
pc,1.0,0.25,1.0,1.0,1,0
fique,1.0,1.0,1.0,1.0,1,1
ask.fm,1.0,1.0,1.0,1.0,1,1
circulating,1.0,0.058823529411764705,1.0,1.0,1,0
logo,1.0,0.5,1.0,1.0,1,0
jsui,1.0,1.0,1.0,1.0,1,1
dm,1.0,0.2,1.0,1.0,1,0
homi,1.0,1.0,1.0,1.0,1,1
x,1.0,0.07142857142857142,1.0,1.0,1,0
exo,1.0,1.0,1.0,1.0,1,1
cargador,1.0,1.0,1.0,1.0,1,1
massacred,1.0,0.25,1.0,1.0,1,0
fais,1.0,1.0,1.0,1.0,1,1
alexis,1.0,1.0,1.0,1.0,1,1
llamas,1.0,0.5,1.0,1.0,1,0
chocolat,1.0,1.0,1.0,1.0,1,1
tt,1.0,0.1,1.0,1.0,1,0
comidas,1.0,1.0,1.0,1.0,1,1
momento,1.0,1.0,1.0,1.0,1,1
stewardess,1.0,0.3333333333333333,1.0,1.0,1,0
petite,1.0,0.14285714285714285,1.0,1.0,1,0
velma,1.0,1.0,1.0,1.0,1,1
sampul,1.0,1.0,1.0,1.0,1,1
mmg,1.0,1.0,1.0,1.0,1,1
verdadeira,1.0,1.0,1.0,1.0,1,1
whats,1.0,1.0,1.0,1.0,1,1
kristal,1.0,1.0,1.0,1.0,1,1
frappuccino,1.0,1.0,1.0,1.0,1,1
prend,1.0,1.0,1.0,1.0,1,1
flaunts,1.0,0.16666666666666666,1.0,1.0,1,0
shipping,1.0,0.1111111111111111,1.0,1.0,1,0
balotelli,1.0,1.0,1.0,1.0,1,1
wieder,1.0,1.0,1.0,1.0,1,1
qoinq,1.0,1.0,1.0,1.0,1,1
pendejo,1.0,1.0,1.0,1.0,1,1
mandame,1.0,1.0,1.0,1.0,1,1
sold,1.0,0.2,1.0,1.0,1,0
bracelets,1.0,0.14285714285714285,1.0,1.0,1,0
von,1.0,1.0,1.0,1.0,1,1
ridiculed,0.5,0.1,0.5,1.0,1,0
nagged,0.5,0.25,0.5,1.0,1,0
tamia,1.0,1.0,1.0,1.0,1,1
chatting,1.0,0.06666666666666667,1.0,1.0,1,0
mcdonalds,1.0,1.0,1.0,1.0,1,1
chunky,1.0,0.14285714285714285,1.0,1.0,1,0
starred,1.0,0.25,1.0,1.0,1,0
karon,1.0,1.0,1.0,1.0,1,1
qoin,1.0,1.0,1.0,1.0,1,1
mdss,1.0,0.06666666666666667,1.0,1.0,1,0
burger,1.0,0.14285714285714285,1.0,1.0,1,0
zeros,1.0,0.05263157894736842,1.0,1.0,1,0
cousins,1.0,0.2,1.0,1.0,1,0
chynna,1.0,1.0,1.0,1.0,1,1
pussyn,1.0,1.0,1.0,1.0,1,1
favoriten,1.0,1.0,1.0,1.0,1,1
punkie,1.0,0.2,1.0,1.0,1,0
matei,1.0,1.0,1.0,1.0,1,1
loading,1.0,0.058823529411764705,1.0,1.0,1,0
d,0.5,0.1111111111111111,0.5,1.0,1,0
h,0.5,0.1111111111111111,0.5,1.0,1,0
obsessed,1.0,0.125,1.0,1.0,1,0
henry,1.0,0.16666666666666666,1.0,1.0,1,0
shaddy,1.0,1.0,1.0,1.0,1,1
kindle,1.0,0.1,1.0,1.0,1,0
g.m,1.0,1.0,1.0,1.0,1,1
meilleure,1.0,1.0,1.0,1.0,1,1
ko,1.0,0.25,1.0,1.0,1,0
col,1.0,0.5,1.0,1.0,1,0
convos,1.0,1.0,1.0,1.0,1,1
buscando,1.0,1.0,1.0,1.0,1,1
clumsy,1.0,0.07142857142857142,1.0,1.0,1,0
private,1.0,0.2,1.0,1.0,1,0
mere,1.0,0.3333333333333333,1.0,1.0,1,0
wie,1.0,1.0,1.0,1.0,1,1
seguidor,1.0,1.0,1.0,1.0,1,1
tuu,1.0,1.0,1.0,1.0,1,1
occupied,1.0,0.058823529411764705,1.0,1.0,1,0
anders,0.3333333333333333,1.0,0.3333333333333333,1.0,1,1
het,0.3333333333333333,0.25,0.3333333333333333,1.0,1,0
regent,0.3333333333333333,0.5,0.3333333333333333,1.0,1,0
ainn,1.0,1.0,1.0,1.0,1,1
niggets,1.0,1.0,1.0,1.0,1,1
enfin,0.5,1.0,0.5,1.0,1,1
maintenant,0.5,1.0,0.5,1.0,1,1
cassandra,1.0,0.5,1.0,1.0,1,0
doolittle,1.0,0.25,1.0,1.0,1,0
brides,1.0,0.09090909090909091,1.0,1.0,1,0
posta,0.5,1.0,0.5,1.0,1,1
facu,0.5,1.0,0.5,1.0,1,1
studio,1.0,0.5,1.0,1.0,1,0
pasta,1.0,0.5,1.0,1.0,1,0
haze,1.0,0.3333333333333333,1.0,1.0,1,0
leakes,1.0,0.3333333333333333,1.0,1.0,1,0
daydreamin,1.0,1.0,1.0,1.0,1,1
shemar,1.0,1.0,1.0,1.0,1,1
morbidly,1.0,1.0,1.0,1.0,1,1
flow,1.0,0.05555555555555555,1.0,1.0,1,0
babys,1.0,0.07142857142857142,1.0,1.0,1,0
size,1.0,0.3333333333333333,1.0,1.0,1,0
j.,1.0,1.0,1.0,1.0,1,1
kiyomi,1.0,1.0,1.0,1.0,1,1
uqly,0.5,1.0,0.5,1.0,1,1
uglyass,0.5,1.0,0.5,1.0,1,1
kish,1.0,1.0,1.0,1.0,1,1
prisoners,1.0,0.3333333333333333,1.0,1.0,1,0
kic,1.0,1.0,1.0,1.0,1,1
mature,1.0,0.09090909090909091,1.0,1.0,1,0
vicky,1.0,1.0,1.0,1.0,1,1
bluffed,1.0,0.3333333333333333,1.0,1.0,1,0
chanelle,1.0,1.0,1.0,1.0,1,1
jfk,1.0,0.14285714285714285,1.0,1.0,1,0
cydia,1.0,1.0,1.0,1.0,1,1
tapes,1.0,0.045454545454545456,1.0,1.0,1,0
sawdy,1.0,1.0,1.0,1.0,1,1
