,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
ali,1.0,0.2,1.0,1.0,1,0
quando,1.0,1.0,1.0,1.0,1,1
moche,1.0,1.0,1.0,1.0,1,1
photos,1.0,0.16666666666666666,1.0,1.0,1,0
chats,1.0,0.05,1.0,1.0,1,0
virus,1.0,0.5,1.0,1.0,1,0
phone,0.5,0.09090909090909091,0.5,1.0,1,0
camera,0.5,0.25,0.5,1.0,1,0
pic,1.0,0.07692307692307693,1.0,1.0,1,0
bosta,0.5,1.0,0.5,1.0,1,1
viu,0.5,1.0,0.5,1.0,1,1
interactions,1.0,0.3333333333333333,1.0,1.0,1,0
twitcon,1.0,1.0,1.0,1.0,1,1
calor,1.0,1.0,1.0,1.0,1,1
masjid,1.0,0.5,1.0,1.0,1,0
perfume,1.0,0.14285714285714285,1.0,1.0,1,0
maison,1.0,1.0,1.0,1.0,1,1
snapchat,1.0,1.0,1.0,1.0,1,1
avisa,0.5,1.0,0.5,1.0,1,1
contesta,0.5,1.0,0.5,1.0,1,1
possessive,1.0,0.25,1.0,1.0,1,0
disappeared,1.0,0.16666666666666666,1.0,1.0,1,0
shara,0.5,1.0,0.5,1.0,1,1
aron,0.5,1.0,0.5,1.0,1,1
b.o.b,1.0,1.0,1.0,1.0,1,1
montel,1.0,1.0,1.0,1.0,1,1
lion,1.0,0.14285714285714285,1.0,1.0,1,0
posted,1.0,0.1,1.0,1.0,1,0
dgn,1.0,1.0,1.0,1.0,1,1
barulhos,1.0,1.0,1.0,1.0,1,1
bordd,1.0,1.0,1.0,1.0,1,1
trixs,1.0,1.0,1.0,1.0,1,1
download,1.0,1.0,1.0,1.0,1,1
johari,1.0,1.0,1.0,1.0,1,1
lee,1.0,0.058823529411764705,1.0,1.0,1,0
cafe,1.0,0.25,1.0,1.0,1,0
subscriptions,1.0,0.5,1.0,1.0,1,0
hem,1.0,0.5,1.0,1.0,1,0
luigi,1.0,1.0,1.0,1.0,1,1
mias,1.0,1.0,1.0,1.0,1,1
dj,1.0,0.16666666666666666,1.0,1.0,1,0
nicki,1.0,1.0,1.0,1.0,1,1
sasuage,1.0,1.0,1.0,1.0,1,1
delima,1.0,1.0,1.0,1.0,1,1
king,1.0,0.05,1.0,1.0,1,0
wendall,1.0,1.0,1.0,1.0,1,1
fisheye,1.0,0.5,1.0,1.0,1,0
shampoo,1.0,1.0,1.0,1.0,1,1
originale,1.0,1.0,1.0,1.0,1,1
halat,1.0,1.0,1.0,1.0,1,1
shanna,1.0,1.0,1.0,1.0,1,1
nenek,1.0,1.0,1.0,1.0,1,1
deeb,0.5,1.0,0.5,1.0,1,1
twiitter,0.5,1.0,0.5,1.0,1,1
permed,1.0,0.5,1.0,1.0,1,0
futebol,1.0,1.0,1.0,1.0,1,1
tr,0.5,1.0,0.5,1.0,1,1
s,0.5,0.06666666666666667,0.5,1.0,1,0
unclassified,1.0,1.0,1.0,1.0,1,1
fined,1.0,0.2,1.0,1.0,1,0
